t,S,I,R,D,beta,gamma,mu,R0
39.0,5988956.0,6558.1816,4227.0107,718.523,0.014641952,0.0108885765,0.0017393411,1.1594906
40.0,5988822.5,6587.714,4303.008,730.3266,0.015149694,0.011011958,0.001790303,1.1833608
41.0,5988686.0,6617.8203,4379.6406,742.27795,0.01566143,0.011137083,0.0018428176,1.2065909
42.0,5988547.0,6648.4707,4456.909,754.3832,0.01617707,0.011263996,0.0018969298,1.229174
43.0,5988405.0,6679.695,4534.9126,766.6504,0.016696703,0.011392683,0.001952675,1.2511244
44.0,5988260.5,6711.5127,4613.6587,779.08466,0.0172203,0.011523217,0.0020101012,1.2724373
45.0,5988112.5,6743.968,4693.124,791.6939,0.01774786,0.011655569,0.0020692467,1.2931219
46.0,5987961.5,6777.051,4773.4014,804.4841,0.018279385,0.011789814,0.0021301568,1.313177
47.0,5987808.0,6810.801,4854.552,817.4661,0.018814784,0.011925951,0.0021928698,1.3326031
48.0,5987651.0,6845.242,4936.5825,830.6461,0.019354176,0.01206401,0.0022574307,1.3514127
49.0,5987491.0,6880.4097,5019.509,844.0325,0.019897413,0.012204021,0.0023238808,1.3695998
50.0,5987328.0,6916.3223,5103.423,857.6334,0.020444553,0.012346029,0.0023922592,1.3871728
51.0,5987161.5,6953.0244,5188.317,871.4569,0.020995568,0.012490019,0.0024626048,1.4041394
52.0,5986992.0,6990.541,5274.2676,885.5114,0.021550428,0.012636051,0.0025349648,1.4205
53.0,5986819.5,7028.92,5361.313,899.806,0.022109132,0.012784138,0.002609369,1.4362634
54.0,5986643.5,7068.1924,5449.4844,914.3514,0.022671591,0.012934312,0.0026858568,1.4514306
55.0,5986464.0,7108.4355,5538.842,929.1548,0.023237836,0.013086602,0.0027644604,1.4660113
56.0,5986281.0,7149.6543,5629.4326,944.228,0.023807835,0.013241038,0.0028452158,1.4800111
57.0,5986094.5,7191.9224,5721.317,959.5783,0.0243815,0.013397649,0.0029281497,1.4934338
58.0,5985905.0,7235.2793,5814.526,975.21747,0.0249588,0.013556451,0.003013283,1.5062885
59.0,5985711.5,7279.794,5909.1436,991.155,0.025539767,0.013717473,0.0031006485,1.5185863
60.0,5985514.0,7325.534,6005.2007,1007.4018,0.02612428,0.013880745,0.0031902583,1.5303307
61.0,5985313.5,7372.5645,6102.751,1023.9676,0.02671231,0.014046311,0.003282124,1.5415304
62.0,5985108.5,7420.9385,6201.8784,1040.864,0.027303796,0.014214188,0.0033762485,1.5521954
63.0,5984900.0,7470.779,6302.629,1058.102,0.02789868,0.014384389,0.0034726353,1.5623364
64.0,5984687.5,7522.125,6405.102,1075.6931,0.028496902,0.014556959,0.003571272,1.5719627
65.0,5984471.0,7575.074,6509.298,1093.6471,0.029098403,0.014731914,0.0036721409,1.5810864
66.0,5984250.0,7629.7256,6615.339,1111.978,0.029703151,0.014909282,0.0037752122,1.5897219
67.0,5984025.0,7686.177,6723.3247,1130.6965,0.030311,0.01508911,0.0038804412,1.5978765
68.0,5983795.5,7744.54,6833.2705,1149.8141,0.030921888,0.015271395,0.0039877803,1.6055665
69.0,5983561.5,7804.9043,6945.291,1169.3448,0.031535756,0.0154562,0.0040971427,1.6128063
70.0,5983322.5,7867.4316,7059.471,1189.2985,0.032152515,0.015643507,0.0042084516,1.6196142
71.0,5983079.0,7932.21,7175.871,1209.6891,0.032772016,0.015833378,0.004321581,1.6260027
72.0,5982831.0,7999.3906,7294.637,1230.5295,0.0333942,0.016025826,0.0044364035,1.6319922
73.0,5982577.5,8069.0977,7415.807,1251.8318,0.034019005,0.016220868,0.004552755,1.6376058
74.0,5982318.5,8141.5215,7539.5117,1273.6089,0.034646224,0.016418532,0.0046704384,1.64286
75.0,5982054.5,8216.784,7665.911,1295.8728,0.03527577,0.016618848,0.004789227,1.6477786
76.0,5981784.5,8295.1,7795.013,1318.6392,0.035907578,0.016821846,0.004908857,1.6523892
77.0,5981509.0,8376.594,7927.002,1341.917,0.036541414,0.017027527,0.005029011,1.6567156
78.0,5981227.5,8461.498,8061.9917,1365.7217,0.037177246,0.017235935,0.0051493347,1.6607907
79.0,5980939.0,8549.982,8200.121,1390.0665,0.037814807,0.017447054,0.0052694143,1.6646429
80.0,5980644.5,8642.291,8341.527,1414.9646,0.038454067,0.017660946,0.0053887726,1.6683097
81.0,5980343.0,8738.624,8486.34,1440.4252,0.039094698,0.017877609,0.005506873,1.6718223
82.0,5980034.5,8839.217,8634.736,1466.4655,0.03973676,0.018097058,0.0056231054,1.6752312
83.0,5979718.5,8944.351,8786.869,1493.0935,0.040379833,0.018319324,0.0057367743,1.6785696
84.0,5979395.0,9054.256,8942.898,1520.3246,0.04102386,0.01854439,0.0058471025,1.6818922
85.0,5979063.0,9169.198,9103.04,1548.1692,0.041668665,0.01877229,0.0059532314,1.6852492
86.0,5978723.0,9289.5,9267.422,1576.6377,0.042314004,0.019003034,0.006054193,1.6886946
87.0,5978373.5,9415.452,9436.338,1605.7439,0.04295964,0.01923664,0.0061489283,1.692286
88.0,5978015.0,9547.377,9609.932,1635.4956,0.04360537,0.01947309,0.0062362733,1.6960889
89.0,5977646.5,9685.604,9788.471,1665.9039,0.044250917,0.019712403,0.006314969,1.7001685
90.0,5977268.0,9830.49,9972.193,1696.9784,0.044896077,0.019954592,0.0063836756,1.7045949
91.0,5976878.5,9982.432,10161.353,1728.7263,0.045540582,0.020199627,0.0064409375,1.7094451
92.0,5976477.5,10141.777,10356.177,1761.1566,0.046184193,0.020447522,0.006485257,1.7147949
93.0,5976064.5,10308.943,10557.012,1794.2749,0.046826582,0.020698294,0.0065150796,1.7207195
94.0,5975639.5,10484.357,10764.141,1828.0887,0.04746742,0.020951912,0.0065288367,1.7272973
95.0,5975200.5,10668.486,10977.869,1862.6012,0.048106503,0.02120836,0.0065249684,1.7346097
96.0,5974748.0,10861.75,11198.564,1897.8168,0.048743438,0.021467626,0.0065020146,1.7427267
97.0,5974280.5,11064.656,11426.572,1933.7369,0.04937793,0.021729678,0.0064586042,1.7517183
98.0,5973797.5,11277.723,11662.289,1970.3611,0.05000962,0.021994501,0.0063935877,1.7616409
99.0,5973298.0,11501.451,11906.076,2007.6901,0.05063812,0.022262096,0.006306061,1.7725371
100.0,5972781.5,11736.399,12158.4,2045.7205,0.051263105,0.022532403,0.0061954795,1.7844373
101.0,5972246.5,11983.127,12419.729,2084.4482,0.051884186,0.022805378,0.006061709,1.7973475
102.0,5971692.0,12242.252,12690.481,2123.8643,0.052500945,0.02308099,0.0059051006,1.8112462
103.0,5971117.5,12514.333,12971.196,2163.9624,0.053112995,0.023359194,0.005726555,1.8260831
104.0,5970521.0,12800.058,13262.415,2204.7302,0.05371989,0.023639917,0.0055275382,1.8417751
105.0,5969902.5,13100.075,13564.682,2246.155,0.05432112,0.023923129,0.0053101154,1.8581969
106.0,5969259.5,13415.03,13878.586,2288.2202,0.054916333,0.024208754,0.0050768973,1.875196
107.0,5968591.5,13745.645,14204.764,2330.907,0.05550499,0.02449672,0.00483098,1.892579
108.0,5967896.5,14092.636,14543.889,2374.1934,0.05608661,0.02478692,0.0045758486,1.9101268
109.0,5967174.0,14456.755,14896.619,2418.0576,0.056660693,0.02507931,0.0043152305,1.9275924
110.0,5966421.0,14838.744,15263.704,2462.4685,0.0572267,0.025373757,0.004052949,1.9447199
111.0,5965637.5,15239.404,15645.92,2507.3977,0.057784062,0.025670156,0.003792736,1.9612488
112.0,5964820.5,15659.483,16044.014,2552.8123,0.058332305,0.025968418,0.003538102,1.9769294
113.0,5963969.0,16099.878,16458.875,2598.6746,0.058870804,0.026268423,0.0032921494,1.9915313
114.0,5963081.0,16561.316,16891.37,2644.9448,0.05939896,0.026570007,0.0030575038,2.0048583
115.0,5962155.0,17044.713,17342.393,2691.5825,0.05991624,0.026873052,0.0028362274,2.0167518
116.0,5961188.0,17550.861,17812.953,2738.5413,0.060421895,0.027177393,0.0026297898,2.0270917
117.0,5960179.0,18080.621,18304.043,2785.7715,0.060915392,0.027482867,0.0024391057,2.035808
118.0,5959125.5,18634.84,18816.67,2833.225,0.061396074,0.027789295,0.0022645534,2.0428689
119.0,5958025.5,19214.38,19351.912,2880.848,0.061863195,0.028096482,0.0021060675,2.0482774
120.0,5956876.5,19820.064,19910.906,2928.5845,0.06231619,0.028404236,0.001963216,2.0520718
121.0,5955676.5,20452.73,20494.82,2976.3813,0.06275429,0.028712332,0.0018352926,2.0543098
122.0,5954423.5,21113.166,21104.852,3024.1816,0.063176826,0.029020548,0.0017213911,2.0550697
123.0,5953115.0,21802.16,21742.232,3071.927,0.06358306,0.029328614,0.0016204804,2.05444
124.0,5951748.5,22520.486,22408.207,3119.5618,0.06397225,0.029636309,0.0015314848,2.0525112
125.0,5950321.5,23268.812,23104.082,3167.03,0.064343706,0.029943317,0.0014533073,2.049383
126.0,5948832.5,24047.836,23831.195,3214.2812,0.064696625,0.030249357,0.0013848782,2.045146
127.0,5947278.5,24858.145,24590.893,3261.263,0.06503029,0.030554146,0.0013251841,2.039889
128.0,5945657.5,25700.273,25384.594,3307.931,0.06534393,0.030857325,0.0012732685,2.0336983
129.0,5943967.5,26574.7,26213.62,3354.2432,0.06563677,0.031158596,0.001228261,2.0266483
130.0,5942206.0,27481.8,27079.451,3400.1667,0.06590803,0.031457543,0.001189357,2.0188143
131.0,5940371.0,28421.838,27983.45,3445.6733,0.066157,0.031753853,0.0011558443,2.0102584
132.0,5938460.5,29395.023,28927.092,3490.7432,0.06638281,0.032047063,0.0011270673,2.0010414
133.0,5936473.5,30401.387,29911.713,3535.3672,0.06658478,0.032336786,0.0011024565,1.9912169
134.0,5934407.5,31440.912,30938.795,3579.5483,0.066762164,0.032622606,0.0010814905,1.9808325
135.0,5932261.0,32513.357,32009.656,3623.296,0.0669141,0.03290403,0.0010637165,1.9699305
136.0,5930033.5,33618.44,33125.76,3666.6375,0.06703995,0.03318064,0.0010487259,1.9585509
137.0,5927723.0,34755.62,34288.344,3709.6082,0.067138955,0.033451915,0.0010361642,1.9467294
138.0,5925329.0,35924.32,35498.777,3752.259,0.06721039,0.033717334,0.0010257125,1.934499
139.0,5922851.0,37123.71,36758.293,3794.6536,0.067253605,0.033976406,0.0010170877,1.921889
140.0,5920288.5,38352.844,38068.094,3836.8682,0.06726788,0.034228593,0.0010100425,1.9089241
141.0,5917641.5,39610.62,39429.316,3878.9912,0.06725259,0.034473315,0.0010043562,1.8956314
142.0,5914910.0,40895.754,40843.047,3921.124,0.06720711,0.034710005,0.0009998322,1.8820337
143.0,5912094.5,42206.81,42310.266,3963.3787,0.06713091,0.034938097,0.0009962976,1.8681519
144.0,5909195.5,43542.21,43831.89,4005.8774,0.06702341,0.03515695,0.0009936005,1.854008
145.0,5906214.5,44900.215,45408.777,4048.749,0.066884086,0.035366,0.0009916037,1.8396175
146.0,5903152.0,46278.957,47041.6,4092.1292,0.06671254,0.0355646,0.0009901852,1.8250016
147.0,5900009.5,47676.445,48731.04,4136.158,0.06650834,0.035752147,0.0009892434,1.8101747
148.0,5896789.5,49090.543,50477.555,4180.9775,0.06627114,0.03592798,0.0009886771,1.7951555
149.0,5893493.5,50519.047,52281.555,4226.7305,0.066000625,0.036091477,0.0009884089,1.7799577
150.0,5890124.0,51959.6,54143.258,4273.5557,0.06569652,0.03624201,0.0009883613,1.764595
151.0,5886683.0,53409.86,56062.875,4321.5874,0.06535877,0.036378935,0.0009884716,1.7490851
152.0,5883174.0,54867.324,58040.258,4370.955,0.06498717,0.03650163,0.0009886831,1.7334388
153.0,5879599.0,56329.48,60075.355,4421.776,0.06458171,0.03660947,0.0009889484,1.7176708
154.0,5875962.5,57793.77,62167.76,4474.1587,0.06414245,0.036701888,0.0009892195,1.7017926
155.0,5872266.5,59257.617,64316.992,4528.201,0.06366952,0.03677824,0.000989464,1.6858191
156.0,5868515.5,60718.402,66522.36,4583.984,0.06316306,0.036838025,0.0009896457,1.6697581
157.0,5864713.0,62173.53,68783.04,4641.5737,0.06262343,0.036880642,0.0009897411,1.6536252
158.0,5860862.5,63620.375,71097.97,4701.025,0.06205095,0.0369056,0.0009897233,1.6374302
159.0,5856968.5,65056.375,73465.97,4762.374,0.06144608,0.03691247,0.0009895742,1.6211811
160.0,5853035.0,66478.94,75885.555,4825.64,0.060809445,0.036900774,0.0009892791,1.604892
161.0,5849066.5,67885.56,78355.18,4890.8306,0.060141515,0.03687015,0.0009888262,1.5885668
162.0,5845068.0,69273.72,80872.98,4957.935,0.059443157,0.036820218,0.0009882062,1.5722198
163.0,5841043.5,70640.95,83436.97,5026.9277,0.058715116,0.03675075,0.0009874076,1.5558555
164.0,5836997.5,71984.9,86045.0,5097.772,0.057958286,0.036661476,0.0009864271,1.5394825
165.0,5832936.0,73303.2,88694.62,5170.4155,0.05717368,0.036552265,0.0009852648,1.5231072
166.0,5828863.5,74593.6,91383.33,5244.798,0.056362312,0.036423013,0.0009839177,1.5067346
167.0,5824784.5,75853.875,94108.305,5320.8467,0.055525344,0.036273703,0.0009823889,1.4903696
168.0,5820705.0,77081.94,96866.74,5398.479,0.054664087,0.03610438,0.0009806752,1.4740193
169.0,5816629.5,78275.72,99655.53,5477.605,0.053779703,0.03591518,0.0009787858,1.4576828
170.0,5812563.5,79433.34,102471.54,5558.133,0.052873682,0.03570634,0.0009767235,1.4413649
171.0,5808512.0,80552.875,105311.375,5639.956,0.051947396,0.035478145,0.0009744942,1.4250654
172.0,5804480.0,81632.664,108171.76,5722.976,0.051002335,0.03523098,0.00097210705,1.4087842
173.0,5800473.0,82671.016,111049.125,5807.0796,0.050040077,0.034965307,0.00096956495,1.3925214
174.0,5796496.0,83666.45,113939.984,5892.1636,0.049062144,0.034681678,0.0009668797,1.3762729
175.0,5792554.0,84617.59,116840.695,5978.1143,0.048070204,0.034380764,0.0009640604,1.3600352
176.0,5788651.0,85523.13,119747.766,6064.823,0.047065955,0.034063235,0.000961116,1.3438066
177.0,5784793.0,86381.96,122657.53,6152.1836,0.046051066,0.033729926,0.00095805526,1.3275799
178.0,5780983.5,87193.08,125566.49,6240.087,0.045027208,0.0333817,0.0009548903,1.3113477
179.0,5777227.0,87955.586,128471.125,6328.431,0.043996137,0.033019498,0.0009516299,1.2951038
180.0,5773527.5,88668.8,131368.0,6417.115,0.042959493,0.03264433,0.0009482861,1.2788372
181.0,5769889.5,89332.08,134253.78,6506.042,0.041919064,0.032257244,0.0009448707,1.262542
182.0,5766316.0,89945.0,137125.3,6595.115,0.04087649,0.031859383,0.0009413928,1.246205
183.0,5762811.0,90507.234,139979.45,6684.2515,0.039833467,0.03145191,0.0009378642,1.2298161
184.0,5759377.0,91018.6,142813.27,6773.3623,0.038791668,0.03103602,0.00093429687,1.2133652
185.0,5756016.5,91479.04,145624.03,6862.3687,0.03775267,0.03061293,0.0009307027,1.1968396
186.0,5752733.0,91888.68,148409.17,6951.198,0.036718022,0.030183896,0.00092709064,1.1802268
187.0,5749528.0,92247.664,151166.14,7039.776,0.035689276,0.029750183,0.00092346966,1.1635157
188.0,5746403.5,92556.37,153892.81,7128.0405,0.03466789,0.029313028,0.00091985764,1.1466947
189.0,5743361.5,92815.22,156587.16,7215.9326,0.033655297,0.028873712,0.0009162575,1.1297526
190.0,5740403.0,93024.766,159247.44,7303.395,0.032652836,0.028433442,0.0009126842,1.1126796
191.0,5737528.5,93185.67,161871.89,7390.378,0.03166176,0.02799344,0.0009091437,1.0954647
192.0,5734740.0,93298.7,164459.14,7476.8364,0.03068332,0.0275549,0.00090565084,1.0781
193.0,5732036.5,93364.68,167008.03,7562.7285,0.029718649,0.027118936,0.00090221467,1.0605792
194.0,5729419.5,93384.555,169517.61,7648.02,0.028768819,0.026686668,0.000898841,1.042896
195.0,5726887.5,93359.3,171986.89,7732.674,0.027834814,0.02625914,0.0008955419,1.0250467
196.0,5724441.5,93290.0,174415.34,7816.665,0.026917588,0.025837332,0.0008923292,1.0070306
197.0,5722080.0,93177.805,176802.48,7899.9688,0.026017945,0.0254222,0.00088920596,0.9888466
198.0,5719802.0,93023.87,179148.08,7982.5654,0.02513666,0.02501458,0.000886181,0.9704989
199.0,5717607.5,92829.46,181451.89,8064.435,0.02427445,0.024615288,0.00088326633,0.95199317
200.0,5715494.5,92595.79,183713.98,8145.5645,0.023431938,0.024225086,0.0008804679,0.9333368
201.0,5713461.5,92324.21,185934.45,8225.945,0.022609662,0.023844615,0.00087779167,0.9145413
202.0,5711507.5,92016.04,188113.7,8305.568,0.02180804,0.02347447,0.00087524654,0.89561784
203.0,5709630.5,91672.625,190252.03,8384.427,0.021027636,0.023115218,0.0008728415,0.8765876
204.0,5707828.5,91295.33,192349.94,8462.518,0.02026863,0.02276732,0.0008705825,0.8574632
205.0,5706100.0,90885.52,194407.97,8539.846,0.01953144,0.022431195,0.00086847245,0.8382712
206.0,5704443.0,90444.59,196426.9,8616.407,0.018816184,0.02210714,0.0008665204,0.8190329
207.0,5702855.0,89973.914,198407.36,8692.209,0.018123072,0.021795511,0.00086473225,0.7997739
208.0,5701334.5,89474.85,200350.16,8767.258,0.017452251,0.021496505,0.000863117,0.7805254
209.0,5699878.5,88948.79,202256.3,8841.559,0.016803753,0.021210283,0.00086167455,0.76131684
210.0,5698485.0,88397.06,204126.44,8915.122,0.016177636,0.02093701,0.00086041394,0.74218106
211.0,5697152.0,87821.016,205961.62,8987.958,0.015573841,0.020676777,0.00085934106,0.7231499
212.0,5695877.5,87221.96,207762.81,9060.077,0.014992308,0.020429596,0.00085845886,0.70425916
213.0,5694658.5,86601.164,209531.03,9131.498,0.0144328885,0.020195499,0.00085777044,0.68554145
214.0,5693493.0,85959.95,211267.11,9202.226,0.013895582,0.019974455,0.0008572847,0.667039
215.0,5692379.0,85299.555,212972.14,9272.28,0.013380092,0.019766405,0.0008570075,0.64878166
216.0,5691314.0,84621.164,214647.17,9341.679,0.012886297,0.019571275,0.000856936,0.6308089
217.0,5690296.0,83925.97,216293.17,9410.435,0.01241396,0.019388929,0.000857082,0.61315584
218.0,5689322.5,83215.16,217911.03,9478.564,0.011962842,0.01921928,0.0008574456,0.59585625
219.0,5688391.5,82489.836,219501.81,9546.084,0.011532705,0.019062147,0.0008580327,0.5789459
220.0,5687501.5,81751.1,221066.44,9613.014,0.011123251,0.018917382,0.0008588463,0.56245565
221.0,5686649.5,81000.0,222605.92,9679.373,0.010734212,0.018784806,0.0008598894,0.5464178
222.0,5685834.0,80237.586,224121.12,9745.177,0.0103653185,0.01866424,0.0008611679,0.53086305
223.0,5685053.0,79464.85,225612.98,9810.444,0.010016184,0.018555507,0.0008626878,0.51581436
224.0,5684305.0,78682.73,227082.39,9875.196,0.009686541,0.018458381,0.00086444616,0.5013004
225.0,5683587.5,77892.13,228530.27,9939.449,0.00937606,0.018372685,0.0008664519,0.48734307
226.0,5682899.0,77094.016,229957.28,10003.223,0.009084415,0.018298209,0.0008687079,0.4739633
227.0,5682238.0,76289.19,231364.45,10066.534,0.008811276,0.018234745,0.00087121426,0.46117947
228.0,5681602.5,75478.48,232752.4,10129.402,0.008556318,0.018182084,0.00087397994,0.44900763
229.0,5680991.5,74662.664,234122.0,10191.848,0.00831918,0.018140033,0.00087700784,0.43745926
230.0,5680402.5,73842.52,235473.95,10253.886,0.008099537,0.018108383,0.00088029803,0.42654556
231.0,5679835.0,73018.8,236808.95,10315.534,0.00789706,0.01808694,0.00088385347,0.41627467
232.0,5679287.0,72192.12,238127.77,10376.815,0.0077114217,0.018075526,0.00088768307,0.40665174
233.0,5678757.5,71363.21,239430.97,10437.741,0.0075422935,0.018073916,0.0008917868,0.39768067
234.0,5678245.0,70532.695,240719.22,10498.333,0.007389378,0.018081948,0.00089617074,0.38936302
235.0,5677748.0,69701.16,241993.11,10558.6045,0.007252287,0.018099442,0.00090083777,0.3816937
236.0,5677265.5,68869.17,243253.36,10618.575,0.007130783,0.01812622,0.00090579095,0.37467313
237.0,5676796.5,68037.29,244500.36,10678.26,0.007024478,0.018162116,0.0009110332,0.36829147
238.0,5676340.0,67206.05,245734.75,10737.675,0.006933134,0.018206984,0.0009165704,0.3625442
239.0,5675894.5,66375.91,246957.03,10796.834,0.0068564527,0.018260628,0.00092240574,0.35742274
240.0,5675459.0,65547.36,248167.72,10855.758,0.006794106,0.01832293,0.000928545,0.35291353
241.0,5675033.0,64720.824,249367.3,10914.455,0.0067457967,0.018393725,0.00093498826,0.3490039
242.0,5674615.5,63896.746,250556.22,10972.942,0.0067113154,0.01847291,0.0009417445,0.34568298
243.0,5674205.5,63075.52,251734.9,11031.234,0.0066903345,0.018560335,0.00094881357,0.3429332
244.0,5673802.0,62257.47,252903.83,11089.347,0.006682586,0.018655866,0.00095620455,0.34073842
245.0,5673404.5,61443.008,254063.36,11147.288,0.006687861,0.0187594,0.0009639174,0.339084
246.0,5673012.0,60632.44,255213.86,11205.075,0.0067058615,0.018870816,0.000971961,0.33794975
247.0,5672624.0,59826.08,256355.78,11262.718,0.006736379,0.01899001,0.0009803355,0.3373191
248.0,5672239.5,59024.188,257489.44,11320.231,0.0067791156,0.019116864,0.0009890497,0.33717024
249.0,5671858.5,58227.098,258615.14,11377.625,0.006833952,0.019251317,0.0009981067,0.33748874
250.0,5671480.0,57435.016,259733.28,11434.911,0.00690056,0.019393265,0.0010075093,0.33824992
251.0,5671103.0,56648.207,260844.17,11492.099,0.006978791,0.019542605,0.0010172665,0.33943748
252.0,5670727.5,55866.88,261948.03,11549.202,0.007068407,0.019699275,0.0010273814,0.34102976
253.0,5670353.0,55091.24,263045.22,11606.228,0.0071691684,0.019863218,0.001037863,0.34300467
254.0,5669979.0,54321.473,264135.94,11663.187,0.007280927,0.020034328,0.001048711,0.34534526
255.0,5669604.5,53557.773,265220.56,11720.089,0.007403504,0.02021256,0.0010599345,0.34803176
256.0,5669229.5,52800.3,266299.3,11776.942,0.0075366907,0.020397872,0.0010715396,0.3510432
257.0,5668854.0,52049.2,267372.34,11833.755,0.007680338,0.020590156,0.001083532,0.35436228
258.0,5668477.0,51304.617,268439.97,11890.534,0.007834207,0.020789415,0.0010959149,0.35796615
259.0,5668098.0,50566.64,269502.38,11947.294,0.007998209,0.020995572,0.001108697,0.36184004
260.0,5667717.5,49835.45,270559.75,12004.033,0.008172166,0.021208584,0.0011218846,0.3659648
261.0,5667334.5,49111.098,271612.3,12060.763,0.008355867,0.021428436,0.0011354805,0.3703199
262.0,5666948.5,48393.69,272660.28,12117.489,0.008549225,0.021655053,0.0011494994,0.37489113
263.0,5666560.0,47683.312,273703.78,12174.222,0.008752059,0.021888435,0.0011639417,0.37965974
264.0,5666168.5,46980.047,274743.03,12230.962,0.008964252,0.022128537,0.001178813,0.3846105
265.0,5665773.0,46283.945,275778.16,12287.716,0.009185683,0.022375345,0.0011941254,0.389728
266.0,5665374.5,45595.094,276809.3,12344.487,0.009416204,0.022628814,0.001209882,0.3949966
267.0,5664972.0,44913.465,277836.7,12401.288,0.009655695,0.022888958,0.0012260914,0.4004012
268.0,5664565.5,44239.19,278860.34,12458.113,0.009904038,0.023155719,0.0012427628,0.40592846
269.0,5664155.0,43572.258,279880.47,12514.973,0.010161113,0.02342911,0.0012599021,0.41156417
270.0,5663740.0,42912.71,280897.16,12571.868,0.0104268305,0.023709089,0.0012775153,0.41729683
271.0,5663320.5,42260.535,281910.56,12628.803,0.010701012,0.023995712,0.0012956143,0.42310995
272.0,5662896.5,41615.785,282920.8,12685.781,0.010983627,0.024288908,0.001314202,0.42899582
273.0,5662468.0,40978.434,283927.88,12742.805,0.011274558,0.02458869,0.0013332904,0.43494198
274.0,5662034.5,40348.53,284931.9,12799.875,0.0115736835,0.024895042,0.0013528884,0.440937
275.0,5661596.0,39725.996,285933.1,12856.995,0.011881005,0.025208026,0.001373002,0.44697312
