t,S,I,R,D,beta,gamma,mu,R0
40.0,5988282.5,6558.3545,4508.5537,921.60767,0.014547985,0.010351524,0.0018796265,1.1894208
41.0,5988153.5,6581.124,4576.7197,937.2789,0.014984202,0.010479942,0.0018706262,1.2132398
42.0,5988022.0,6604.3145,4645.3477,952.9852,0.015425067,0.010610342,0.0018616527,1.2367764
43.0,5987887.5,6627.9766,4714.5537,968.72784,0.015870642,0.010742754,0.0018527032,1.2600291
44.0,5987750.5,6652.158,4784.373,984.5097,0.016321015,0.010877207,0.0018437803,1.282999
45.0,5987611.0,6676.872,4854.8335,1000.3299,0.016776126,0.011013731,0.0018348814,1.305676
46.0,5987468.5,6702.2114,4926.0405,1016.19086,0.017236065,0.011152357,0.0018260091,1.3280613
47.0,5987323.5,6728.1953,4998.0,1032.0953,0.017700862,0.011293128,0.0018171639,1.3501501
48.0,5987175.0,6754.8984,5070.793,1048.0444,0.018170517,0.011436075,0.0018083424,1.3719378
49.0,5987024.5,6782.387,5144.4854,1064.039,0.018645119,0.011581227,0.0017995477,1.393426
50.0,5986870.5,6810.6787,5219.1245,1080.0798,0.019124608,0.011728615,0.0017907799,1.4146054
51.0,5986713.5,6839.8706,5294.773,1096.1726,0.019609075,0.011878282,0.0017820388,1.4354769
52.0,5986553.5,6869.993,5371.5244,1112.317,0.020098519,0.012030274,0.0017733247,1.4560347
53.0,5986390.5,6901.1553,5449.3716,1128.5157,0.02059294,0.01218459,0.0017646373,1.4762781
54.0,5986224.5,6933.377,5528.4365,1144.7715,0.021092426,0.012341291,0.0017559767,1.4962066
55.0,5986055.0,6966.795,5608.743,1161.0869,0.02159695,0.012500405,0.001747343,1.5158149
56.0,5985882.0,7001.453,5690.3906,1177.4642,0.02210648,0.0126619935,0.001738733,1.5350949
57.0,5985706.0,7037.4023,5773.485,1193.9067,0.022621166,0.012826055,0.001730156,1.5540559
58.0,5985526.5,7074.7637,5858.021,1210.4169,0.023140859,0.012992635,0.0017215997,1.5726851
59.0,5985343.0,7113.619,5944.141,1226.9979,0.023665678,0.013161793,0.0017130763,1.5909839
60.0,5985156.5,7154.0503,6031.7827,1243.6538,0.024195593,0.013333544,0.0017045796,1.6089503
61.0,5984966.0,7196.1855,6121.238,1260.389,0.024730604,0.013507947,0.0016961098,1.6265793
62.0,5984771.5,7240.089,6212.426,1277.2037,0.025270712,0.013685018,0.0016876668,1.6438711
63.0,5984573.5,7285.895,6305.447,1294.1056,0.025815945,0.013864815,0.0016792506,1.6608231
64.0,5984371.0,7333.68,6400.428,1311.0961,0.026366245,0.014047369,0.0016708643,1.6774306
65.0,5984165.0,7383.586,6497.4297,1328.1807,0.026921611,0.01423271,0.0016625047,1.6936929
66.0,5983954.5,7435.727,6596.519,1345.3639,0.027482074,0.014420897,0.001654175,1.7096082
67.0,5983739.5,7490.2188,6697.801,1362.6516,0.028047543,0.014611974,0.001645872,1.7251697
68.0,5983520.0,7547.207,6801.42,1380.0464,0.028618049,0.014805943,0.0016375988,1.7403823
69.0,5983296.0,7606.8413,6907.415,1397.5533,0.029193591,0.015002891,0.0016293526,1.7552407
70.0,5983067.5,7669.242,7015.868,1415.182,0.029774051,0.01520282,0.0016211361,1.7697413
71.0,5982833.5,7734.572,7126.8584,1432.931,0.030359458,0.015405804,0.0016129464,1.783883
72.0,5982595.0,7802.9707,7240.5776,1450.81,0.030949723,0.015611857,0.0016047865,1.797663
73.0,5982351.0,7874.6094,7357.069,1468.827,0.031544816,0.01582104,0.0015966565,1.8110787
74.0,5982101.0,7949.6826,7476.4277,1486.9846,0.032144677,0.016033381,0.0015885532,1.8241287
75.0,5981846.0,8028.352,7598.8403,1505.2919,0.032749247,0.016248941,0.0015804798,1.8368093
76.0,5981585.0,8110.8,7724.353,1523.7549,0.033358466,0.01646772,0.0015724361,1.8491229
77.0,5981318.0,8197.235,7853.19,1542.3806,0.033972215,0.016689792,0.0015644192,1.8610618
78.0,5981044.5,8287.852,7985.3237,1561.175,0.034590464,0.016915187,0.0015564322,1.8726276
79.0,5980764.5,8382.881,8121.03,1580.1478,0.035213094,0.01714395,0.001548478,1.8838159
80.0,5980477.5,8482.514,8260.321,1599.3073,0.035839986,0.01737611,0.0015405506,1.8946254
81.0,5980183.5,8587.016,8403.465,1618.6589,0.03647105,0.017611712,0.00153265,1.9050543
82.0,5979882.0,8696.592,8550.595,1638.2145,0.037106168,0.017850801,0.0015247822,1.9150994
83.0,5979572.5,8811.51,8701.813,1657.9797,0.03774516,0.018093392,0.0015169441,1.9247584
84.0,5979255.0,8932.055,8857.309,1677.9652,0.038387965,0.018339545,0.0015091359,1.9340311
85.0,5978929.5,9058.48,9017.259,1698.18,0.039034348,0.018589288,0.0015013546,1.9429117
86.0,5978594.5,9191.047,9181.879,1718.6357,0.039684217,0.018842652,0.001493606,1.9514021
87.0,5978250.0,9330.077,9351.362,1739.3397,0.040337335,0.019099668,0.0014858872,1.9594971
88.0,5977896.5,9475.904,9525.847,1760.3037,0.040993523,0.019360363,0.0014781952,1.9671957
89.0,5977532.0,9628.794,9705.578,1781.536,0.04165263,0.019624785,0.001470536,1.9744962
90.0,5977157.0,9789.123,9890.829,1803.0499,0.04231436,0.019892946,0.0014629066,1.9813942
91.0,5976770.5,9957.216,10081.777,1824.8575,0.042978596,0.020164862,0.0014553041,1.9878939
92.0,5976372.5,10133.426,10278.832,1846.967,0.043644946,0.020440578,0.0014477343,1.9939841
93.0,5975961.5,10318.154,10482.072,1869.3927,0.044313204,0.020720094,0.0014401972,1.9996669
94.0,5975537.5,10511.756,10691.892,1892.1467,0.04498316,0.02100344,0.001432687,2.0049431
95.0,5975100.0,10714.652,10908.54,1915.2402,0.045654427,0.02129063,0.0014252067,2.0098062
96.0,5974647.5,10927.273,11132.399,1938.685,0.046326708,0.021581635,0.0014177591,2.0142577
97.0,5974179.5,11149.987,11363.791,1962.4974,0.046999704,0.021876514,0.0014103412,2.0182934
98.0,5973696.0,11383.3125,11603.059,1986.6862,0.047673028,0.022175223,0.0014029533,2.0219133
99.0,5973195.0,11627.677,11850.657,2011.2693,0.048346322,0.022477776,0.0013955951,2.025115
100.0,5972676.0,11883.551,12106.937,2036.2579,0.04901917,0.022784144,0.0013882697,2.0278971
101.0,5972138.5,12151.451,12372.355,2061.665,0.04969121,0.023094341,0.001380971,2.0302587
102.0,5971580.5,12431.852,12647.3955,2087.5068,0.050361942,0.023408294,0.0013737053,2.0321987
103.0,5971002.0,12725.287,12932.503,2113.7964,0.051030915,0.023726016,0.0013664722,2.0337129
104.0,5970401.0,13032.299,13228.302,2140.548,0.051697653,0.024047434,0.0013592661,2.0348039
105.0,5969777.0,13353.432,13535.208,2167.7764,0.05236165,0.024372503,0.0013520926,2.0354702
106.0,5969128.0,13689.25,13853.931,2195.4976,0.053022366,0.024701163,0.001344949,2.0357113
107.0,5968453.5,14040.337,14185.085,2223.724,0.05367924,0.025033325,0.0013378382,2.035528
108.0,5967751.5,14407.271,14529.288,2252.4714,0.05433167,0.025368929,0.0013307572,2.034918
109.0,5967021.0,14790.659,14887.288,2281.7566,0.054979067,0.025707856,0.0013237059,2.0338843
110.0,5966260.0,15191.13,15259.805,2311.5918,0.0556208,0.026049972,0.0013166874,2.0324295
111.0,5965467.5,15609.322,15647.667,2341.9927,0.056256127,0.026395187,0.0013096988,2.030549
112.0,5964641.5,16045.839,16051.624,2372.9746,0.05688442,0.026743308,0.00130274,2.028251
113.0,5963780.0,16501.336,16472.723,2404.5527,0.057504933,0.027094185,0.0012958139,2.0255349
114.0,5962882.0,16976.496,16911.701,2436.739,0.058116894,0.027447626,0.0012889147,2.022404
115.0,5961945.5,17471.922,17369.61,2469.55,0.058719557,0.027803421,0.0012820512,2.018862
116.0,5960968.0,17988.303,17847.523,2502.9985,0.059312057,0.028161317,0.0012752175,2.014913
117.0,5959948.0,18526.268,18346.438,2537.0999,0.05989359,0.028521061,0.0012684137,2.0105622
118.0,5958883.5,19086.527,18867.516,2571.8677,0.06046323,0.028882354,0.0012616426,2.0058134
119.0,5957772.5,19669.69,19411.945,2607.3154,0.061020147,0.029244885,0.0012549013,2.0006745
120.0,5956613.0,20276.41,19980.877,2643.453,0.061563414,0.02960828,0.0012481898,1.9951541
121.0,5955402.0,20907.324,20575.65,2680.296,0.062092047,0.02997215,0.0012415111,1.9892586
122.0,5954138.5,21563.05,21197.549,2717.8564,0.0626051,0.030336067,0.0012348623,1.9829983
123.0,5952819.5,22244.201,21847.928,2756.1445,0.063101515,0.030699566,0.0012282461,1.9763807
124.0,5951443.5,22951.305,22528.213,2795.172,0.06358029,0.031062126,0.0012216598,1.9694185
125.0,5950007.5,23684.957,23239.857,2834.95,0.06404035,0.03142318,0.0012151033,1.9621235
126.0,5948509.5,24445.67,23984.277,2875.489,0.06448071,0.031782135,0.0012085795,1.9545107
127.0,5946947.0,25233.893,24763.004,2916.7976,0.064900234,0.032138333,0.0012020856,1.9465934
128.0,5945319.0,26050.105,25577.477,2958.8853,0.06529786,0.032491058,0.0011956245,1.9383879
129.0,5943622.0,26894.656,26429.377,3001.7598,0.06567244,0.032839537,0.0011891931,1.9299116
130.0,5941854.5,27767.904,27320.133,3045.432,0.06602286,0.033182964,0.0011827917,1.9211817
131.0,5940015.0,28670.121,28251.346,3089.907,0.06634803,0.033520445,0.0011764228,1.9122195
132.0,5938100.5,29601.512,29224.484,3135.1914,0.06664683,0.033851072,0.0011700869,1.9030446
133.0,5936110.0,30562.205,30241.06,3181.2927,0.06691809,0.03417383,0.0011637778,1.8936791
134.0,5934042.0,31552.295,31302.602,3228.218,0.06716074,0.034487665,0.0011575014,1.8841473
135.0,5931894.0,32571.727,32410.465,3275.9714,0.06737371,0.034791455,0.0011512547,1.8744749
136.0,5929666.0,33620.434,33565.984,3324.5596,0.06755586,0.035084054,0.001145041,1.8646852
137.0,5927355.5,34698.184,34770.492,3373.986,0.06770615,0.03536421,0.001138857,1.8548071
138.0,5924963.0,35804.703,36025.18,3424.2583,0.067823604,0.035630673,0.0011327058,1.8448687
139.0,5922486.5,36939.57,37331.09,3475.3777,0.06790717,0.035882115,0.0011265815,1.8348976
140.0,5919926.5,38102.293,38689.168,3527.3499,0.067955956,0.03611718,0.0011204899,1.8249251
141.0,5917282.0,39292.273,40100.305,3580.1792,0.06796904,0.036334515,0.0011144311,1.8149787
142.0,5914554.0,40508.773,41565.133,3633.87,0.067945555,0.036532715,0.001108399,1.8050888
143.0,5911742.5,41751.004,43084.13,3688.4258,0.06788476,0.03671035,0.0011023999,1.7952875
144.0,5908848.5,43017.996,44657.645,3743.8499,0.06778593,0.03686607,0.0010964334,1.7856023
145.0,5905873.0,44308.754,46285.87,3800.1458,0.067648456,0.03699848,0.0010904939,1.776064
146.0,5902817.0,45622.105,47968.67,3857.318,0.06747176,0.03710629,0.001084587,1.7666982
147.0,5899682.5,46956.844,49705.85,3915.3677,0.06725542,0.037188232,0.00107871,1.7575332
148.0,5896471.5,48311.63,51496.832,3974.2988,0.06699903,0.037243128,0.0010728628,1.748592
149.0,5893186.5,49685.055,53341.043,4034.113,0.06670247,0.037269935,0.0010670483,1.7398987
150.0,5889830.0,51075.637,55237.496,4094.8123,0.066365525,0.03726776,0.0010612637,1.7314693
151.0,5886404.5,52481.84,57185.074,4156.3965,0.06598814,0.037235826,0.0010555089,1.7233177
152.0,5882914.0,53902.04,59182.445,4218.866,0.06557049,0.03717357,0.0010497839,1.7154562
153.0,5879361.5,55334.61,61228.03,4282.219,0.065112785,0.03708063,0.0010440886,1.707889
154.0,5875750.5,56777.855,63320.14,4346.4546,0.0646155,0.036956877,0.0010384262,1.7006183
155.0,5872085.5,58230.1,65456.832,4411.566,0.06407906,0.036802456,0.0010327935,1.693634
156.0,5868369.5,59689.61,67636.06,4477.548,0.063504055,0.036617756,0.0010271877,1.6869211
157.0,5864607.0,61154.707,69855.54,4544.3936,0.06289138,0.036403462,0.0010216146,1.6804608
158.0,5860803.0,62623.65,72112.99,4612.0894,0.062241983,0.036160573,0.0010160714,1.6742226
159.0,5856960.5,64094.797,74405.95,4680.626,0.061556976,0.035890326,0.001010558,1.6681707
160.0,5853084.0,65566.47,76731.9,4749.9863,0.06083746,0.035594314,0.0010050744,1.6622534
161.0,5849178.5,67037.04,79088.3,4820.1543,0.06008483,0.03527437,0.0009996236,1.6564162
162.0,5845247.5,68504.9,81472.53,4891.1064,0.059300702,0.034932613,0.0009941995,1.6505975
163.0,5841295.5,69968.445,83882.02,4962.821,0.058486562,0.03457138,0.0009888053,1.6447206
164.0,5837326.5,71426.15,86314.234,5035.273,0.0576442,0.034193248,0.0009834409,1.6387047
165.0,5833344.0,72876.36,88766.69,5108.4326,0.05677552,0.03380093,0.0009781063,1.6324639
166.0,5829352.5,74317.56,91236.96,5182.2705,0.055882465,0.033397317,0.00097280147,1.6259027
167.0,5825355.5,75748.11,93722.8,5256.752,0.054967057,0.03298536,0.00096752646,1.6189215
168.0,5821357.0,77166.37,96222.1,5331.8457,0.054031502,0.032568067,0.00096228125,1.6114209
169.0,5817360.0,78570.6,98732.83,5407.511,0.053077977,0.03214848,0.0009570629,1.6032957
170.0,5813368.0,79958.984,101253.22,5483.7163,0.052108835,0.031729564,0.0009518773,1.5944473
171.0,5809385.0,81329.586,103781.63,5560.419,0.051126342,0.031314224,0.00094671844,1.5847752
172.0,5805413.5,82680.32,106316.78,5637.585,0.05013288,0.030905202,0.00094159244,1.5741892
173.0,5801457.5,84008.98,108857.43,5715.1753,0.049130898,0.03050515,0.0009364933,1.5626059
174.0,5797520.5,85313.12,111402.664,5793.1533,0.048122745,0.030116484,0.00093142095,1.5499514
175.0,5793605.0,86590.17,113951.81,5871.4824,0.047110867,0.029741481,0.0009263814,1.536164
176.0,5789715.0,87837.33,116504.45,5950.1294,0.046097588,0.029382095,0.0009213686,1.5211986
177.0,5785853.0,89051.66,119060.35,6029.0596,0.045085322,0.029040158,0.0009163857,1.5050242
178.0,5782023.5,90230.01,121619.43,6108.2437,0.044076335,0.028717205,0.0009114295,1.4876263
179.0,5778228.5,91369.06,124181.984,6187.651,0.04307289,0.028414533,0.00090650324,1.4690099
180.0,5774472.0,92465.46,126748.33,6267.252,0.042077195,0.028133243,0.0009016067,1.4491962
181.0,5770757.5,93515.625,129319.05,6347.022,0.041091364,0.027874202,0.000896737,1.4282247
182.0,5767087.5,94516.07,131894.78,6426.935,0.040117394,0.027638048,0.00089189707,1.4061503
183.0,5763465.5,95463.22,134476.25,6506.967,0.039157223,0.02742526,0.000887084,1.3830442
184.0,5759894.5,96353.65,137064.44,6587.0923,0.038212728,0.027236104,0.0008823007,1.3589934
185.0,5756377.0,97183.984,139660.03,6667.2876,0.037285667,0.02707073,0.00087754725,1.3340952
186.0,5752916.5,97951.09,142264.1,6747.5317,0.03637756,0.026929066,0.00087281765,1.3084568
187.0,5749514.5,98652.016,144877.33,6827.7954,0.035490047,0.026811033,0.00086811784,1.2821943
188.0,5746174.0,99284.12,147500.64,6908.054,0.03462447,0.026716337,0.0008634478,1.2554293
189.0,5742896.0,99845.086,150134.66,6988.28,0.033782046,0.026644662,0.0008588046,1.2282833
190.0,5739682.0,100333.02,152780.2,7068.446,0.032964002,0.026595563,0.0008541882,1.2008853
191.0,5736534.0,100746.336,155437.58,7148.517,0.03217141,0.026568606,0.00084959867,1.1733594
192.0,5733452.5,101083.94,158107.3,7228.46,0.031405102,0.026563227,0.0008450389,1.145826
193.0,5730438.0,101345.08,160789.58,7308.2427,0.030666005,0.026578873,0.000840506,1.1184063
194.0,5727490.0,101529.53,163484.56,7387.8257,0.029954802,0.02661495,0.00083599985,1.0912119
195.0,5724609.5,101637.375,166192.14,7467.1694,0.02927206,0.026670858,0.00083152356,1.0643464
196.0,5721795.5,101669.2,168912.23,7546.2314,0.028618287,0.026745975,0.0008270711,1.0379081
197.0,5719047.0,101625.88,171644.55,7624.9717,0.027993929,0.026839674,0.0008226484,1.0119877
198.0,5716363.0,101508.73,174388.64,7703.3477,0.027399253,0.026951328,0.00081825256,0.9866643
199.0,5713742.5,101319.25,177144.03,7781.311,0.0268345,0.027080342,0.0008138806,0.9620092
200.0,5711183.5,101059.37,179910.05,7858.8193,0.026299786,0.02722609,0.00080953835,0.93808436
201.0,5708685.0,100731.17,182686.0,7935.828,0.025795233,0.027388006,0.000805223,0.91494423
202.0,5706244.5,100336.99,185471.28,8012.294,0.02532081,0.027565524,0.0008009315,0.8926321
203.0,5703860.0,99879.31,188264.83,8088.172,0.024876457,0.027758077,0.00079666974,0.87118465
204.0,5701530.0,99360.79,191065.92,8163.418,0.024461996,0.027965128,0.00079243485,0.85062826
205.0,5699252.5,98784.21,193873.61,8237.993,0.024077307,0.028186172,0.00078822376,0.83098567
206.0,5697024.0,98152.33,196687.03,8311.857,0.023722123,0.028420731,0.0007840395,0.8122688
207.0,5694844.0,97468.12,199505.19,8384.971,0.023396146,0.028668314,0.0007798821,0.79448485
208.0,5692709.0,96734.42,202327.17,8457.299,0.023099076,0.028928488,0.0007757485,0.7776357
209.0,5690617.0,95954.17,205152.16,8528.808,0.022830557,0.029200837,0.0007716447,0.76171726
210.0,5688566.5,95130.36,207979.03,8599.465,0.022590231,0.029484928,0.0007675648,0.746723
211.0,5686554.5,94265.766,210807.05,8669.238,0.022377681,0.029780403,0.0007635117,0.7326396
212.0,5684579.5,93363.266,213635.3,8738.105,0.02219243,0.030086905,0.0007594824,0.7194499
213.0,5682639.0,92425.62,216462.94,8806.04,0.02203406,0.030404076,0.00075547997,0.7071365
214.0,5680731.0,91455.63,219289.12,8873.019,0.021902036,0.030731604,0.00075150136,0.69567585
215.0,5678854.0,90455.87,222113.06,8939.021,0.02179594,0.031069174,0.0007475495,0.6850466
216.0,5677006.0,89428.95,224934.02,9004.029,0.021715324,0.031416506,0.0007436216,0.67522514
217.0,5675185.0,88377.32,227751.33,9068.032,0.021659564,0.03177336,0.0007397205,0.6661801
218.0,5673389.5,87303.4,230564.11,9131.011,0.021628212,0.032139435,0.0007358432,0.65788686
219.0,5671618.0,86209.516,233371.89,9192.956,0.021620762,0.032514542,0.0007319927,0.65031624
220.0,5669868.5,85097.9,236173.89,9253.862,0.021636736,0.032898396,0.00072816614,0.6434418
221.0,5668140.0,83970.625,238969.67,9313.72,0.021675508,0.033290833,0.0007243633,0.6372301
222.0,5666430.5,82829.79,241758.5,9372.522,0.021736693,0.03369166,0.0007205874,0.63165575
223.0,5664739.5,81677.34,244539.88,9430.27,0.021819722,0.03410068,0.0007168323,0.6266881
224.0,5663065.0,80515.125,247313.25,9486.961,0.02192412,0.03451772,0.00071310403,0.6222994
225.0,5661406.0,79344.875,250078.3,9542.595,0.022049319,0.034942657,0.0007093996,0.61845857
226.0,5659762.0,78168.35,252834.28,9597.171,0.022194903,0.035375267,0.000705719,0.6151413
227.0,5658131.5,76987.086,255580.89,9650.698,0.022360336,0.035815477,0.00070206524,0.6123177
228.0,5656513.5,75802.64,258317.7,9703.176,0.02254523,0.036263123,0.0006984323,0.6099643
229.0,5654907.0,74616.4,261044.28,9754.614,0.022748988,0.0367181,0.0006948233,0.6080516
230.0,5653311.5,73429.76,263760.2,9805.017,0.022971194,0.03718029,0.00069123803,0.60655576
231.0,5651726.0,72243.98,266465.06,9854.392,0.02321149,0.037649572,0.0006876797,0.6054552
232.0,5650150.0,71060.22,269158.56,9902.751,0.02346934,0.038125843,0.00068413914,0.60472435
233.0,5648583.0,69879.695,271840.28,9950.104,0.023744296,0.038609028,0.00068062544,0.60433966
234.0,5647024.0,68703.414,274509.9,9996.458,0.024036001,0.039099038,0.0006771356,0.6042814
235.0,5645472.5,67532.375,277167.06,10041.828,0.024343979,0.039595783,0.00067366957,0.6045272
236.0,5643928.0,66367.45,279811.53,10086.226,0.02466787,0.040099204,0.0006702244,0.605058
237.0,5642390.5,65209.586,282442.9,10129.663,0.025007319,0.040609196,0.00066680316,0.6058561
238.0,5640859.5,64059.562,285060.9,10172.155,0.025361847,0.0411257,0.00066340266,0.606901
239.0,5639334.0,62918.08,287665.22,10213.712,0.025731158,0.041648686,0.0006600261,0.60817635
240.0,5637814.5,61785.805,290255.72,10254.353,0.026114892,0.042178065,0.00065667334,0.6096662
241.0,5636300.5,60663.457,292831.8,10294.09,0.026512634,0.042713776,0.0006533444,0.61135334
242.0,5634791.5,59551.555,295393.44,10332.937,0.026924055,0.043255776,0.0006500363,0.613223
243.0,5633287.5,58450.645,297940.3,10370.909,0.027348857,0.04380402,0.00064674916,0.61526173
244.0,5631788.5,57361.207,300472.2,10408.026,0.027786713,0.044358477,0.0006434858,0.6174556
245.0,5630294.0,56283.715,302988.66,10444.298,0.028237294,0.044919044,0.0006402433,0.6197923
246.0,5628804.5,55218.527,305489.6,10479.742,0.028700303,0.04548572,0.0006370217,0.62225926
247.0,5627319.5,54165.965,307974.75,10514.374,0.029175412,0.046058446,0.00063382386,0.62484455
248.0,5625839.0,53126.44,310443.88,10548.211,0.029662382,0.046637222,0.00063064694,0.62753797
249.0,5624363.0,52100.15,312896.75,10581.268,0.030160885,0.047221974,0.0006274939,0.63032854
250.0,5622891.5,51087.37,315333.0,10613.558,0.030670684,0.047812656,0.00062435865,0.63320756
251.0,5621425.0,50088.32,317752.53,10645.099,0.03119148,0.048409253,0.0006212473,0.6361648
252.0,5619963.0,49103.16,320155.2,10675.908,0.031723034,0.049011737,0.0006181568,0.63919204
253.0,5618505.5,48132.043,322540.66,10705.996,0.032265138,0.049620062,0.00061508716,0.6422821
254.0,5617053.0,47175.145,324908.6,10735.382,0.032817435,0.05023417,0.00061203836,0.6454254
255.0,5615605.5,46232.48,327259.12,10764.08,0.033379864,0.050854087,0.0006090134,0.64861745
256.0,5614163.5,45304.195,329591.75,10792.1045,0.03395201,0.051479727,0.0006060064,0.6518485
257.0,5612726.0,44390.297,331906.44,10819.472,0.03453378,0.052111074,0.0006030202,0.6551147
258.0,5611294.5,43490.816,334202.9,10846.194,0.03512491,0.052748114,0.00060005486,0.6584089
259.0,5609868.0,42605.766,336481.06,10872.288,0.035725217,0.053390816,0.0005971104,0.66172606
260.0,5608447.5,41735.164,338740.72,10897.767,0.036334466,0.05403912,0.0005941838,0.66506076
261.0,5607033.0,40878.953,340981.62,10922.642,0.036952477,0.054693013,0.00059128104,0.6684082
262.0,5605624.5,40037.08,343203.6,10946.93,0.03757907,0.055352464,0.0005883962,0.67176425
263.0,5604222.0,39209.51,345406.7,10970.645,0.03821404,0.05601743,0.0005855322,0.67512435
264.0,5602826.0,38396.207,347590.5,10993.798,0.038857203,0.056687906,0.00058268907,0.6784844
265.0,5601436.5,37597.01,349755.1,11016.402,0.039508414,0.057363823,0.0005798638,0.68184155
266.0,5600054.5,36811.867,351900.22,11038.471,0.040167462,0.05804518,0.0005770594,0.6851916
267.0,5598678.5,36040.64,354025.8,11060.016,0.04083423,0.05873193,0.0005742729,0.68853223
268.0,5597310.5,35283.254,356131.6,11081.048,0.041508477,0.059424013,0.0005715072,0.6918596
269.0,5595949.5,34539.555,358217.66,11101.582,0.042190116,0.060121432,0.0005687624,0.6951719
270.0,5594596.5,33809.43,360283.8,11121.629,0.042878997,0.060824156,0.0005660355,0.6984666
271.0,5593251.0,33092.703,362330.0,11141.196,0.04357494,0.06153214,0.00056332647,0.7017411
272.0,5591913.5,32389.252,364356.1,11160.3,0.0442778,0.062245324,0.0005606383,0.7049935
273.0,5590584.5,31698.943,366361.97,11178.947,0.04498748,0.062963665,0.00055796804,0.70822304
274.0,5589263.5,31021.602,368347.62,11197.149,0.04570378,0.063687176,0.0005553186,0.71142596
