t,S,I,R,D,beta_const,gamma_const,mu_const,R0_const
0.0,5995495.5,4221.9395,0.0,0.0,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
1.0,5995178.0,4412.41,0.0,0.00030502304,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
2.0,5995044.5,4299.41,0.0,144.50244,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
3.0,5994742.0,4453.2676,0.0,169.66455,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
4.0,5994507.0,4551.6445,739.0156,185.97241,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
5.0,5994241.5,4587.883,1130.7344,215.67993,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
6.0,5993949.0,4632.408,1344.2578,255.40698,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
7.0,5993662.0,4703.8457,1507.1094,298.8369,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
8.0,5993387.5,4792.252,1654.6641,341.3103,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
9.0,5993121.5,4885.0527,1797.75,380.30615,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
10.0,5992860.5,4974.9766,1938.9062,414.91187,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
11.0,5992605.5,5059.465,2077.3164,445.16772,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
12.0,5992358.5,5138.5566,2211.1953,471.57764,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
13.0,5992121.5,5213.287,2338.9375,494.80444,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
14.0,5991896.5,5284.8438,2459.6836,515.5137,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
15.0,5991683.5,5354.2227,2573.1953,534.292,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
16.0,5991482.0,5422.162,2679.8633,551.6304,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
17.0,5991290.0,5489.1777,2780.371,567.91797,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
18.0,5991107.0,5555.58,2875.5742,583.4614,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
19.0,5990931.0,5621.5938,2966.3633,598.49,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
20.0,5990760.5,5687.3164,3053.5938,613.1804,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
21.0,5990594.0,5752.873,3138.0078,627.65845,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
22.0,5990431.0,5818.3027,3220.2344,642.0183,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
23.0,5990269.5,5883.6895,3300.8477,656.3257,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
24.0,5990109.0,5949.086,3380.2344,670.624,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
25.0,5989949.5,6014.5684,3458.75,684.9436,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
26.0,5989790.0,6080.209,3536.6602,699.301,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
27.0,5989630.0,6146.0996,3614.1562,713.704,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
28.0,5989470.0,6212.334,3691.3672,728.1554,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
29.0,5989309.0,6279.002,3768.4023,742.6527,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
30.0,5989147.5,6346.1895,3845.3125,757.188,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
31.0,5988985.0,6414.0195,3922.1406,771.75354,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
32.0,5988822.0,6482.545,3998.8867,786.33887,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
33.0,5988658.0,6551.867,4075.582,800.93677,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
34.0,5988493.5,6622.0664,4152.199,815.5332,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
35.0,5988328.0,6693.1895,4228.7617,830.1211,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
36.0,5988162.0,6765.3027,4305.2344,844.69104,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
37.0,5987996.0,6838.4434,4381.617,859.23486,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
38.0,5987829.0,6912.6387,4457.918,873.7467,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
39.0,5987662.0,6987.91,4534.133,888.22107,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
40.0,5987494.5,7064.244,4610.2656,902.6537,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
41.0,5987327.0,7141.6484,4686.332,917.0431,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
42.0,5987159.0,7220.082,4762.367,931.3876,0.0389686387052271,0.029732740067470786,0.00440012645337573,1.1416749507817385
