t,S,I,R,D,beta,gamma,mu,R0
24.0,5990218.5,6113.34,3425.4324,587.6213,0.008918058,0.0069774985,0.00070692005,1.1605378
25.0,5990110.0,6149.213,3485.766,593.78595,0.00930528,0.0070726126,0.0007365465,1.1915853
26.0,5990000.0,6185.6416,3546.2964,599.99475,0.009695422,0.007169232,0.0007674843,1.2215911
27.0,5989887.5,6222.5854,3607.0962,606.2629,0.010088544,0.0072674006,0.00079978706,1.2505652
28.0,5989773.0,6260.051,3668.2212,612.59717,0.010484647,0.007367119,0.00083351735,1.2785163
29.0,5989657.0,6298.046,3729.7312,619.01074,0.0108837,0.0074684173,0.00086873176,1.3054463
30.0,5989538.5,6336.598,3791.6567,625.51636,0.011285793,0.0075713247,0.0009054929,1.3313714
31.0,5989418.0,6375.657,3854.042,632.1238,0.011690836,0.007675886,0.0009438634,1.3562849
32.0,5989295.5,6415.2607,3916.9504,638.8478,0.012098949,0.0077820867,0.0009839118,1.3802135
33.0,5989171.0,6455.4067,3980.4138,645.69916,0.012510072,0.007890001,0.0010257036,1.4031502
34.0,5989044.0,6496.115,4044.4858,652.6934,0.012924235,0.007999614,0.0010693073,1.4251127
35.0,5988915.0,6537.345,4109.2334,659.84344,0.013341438,0.008111,0.0011147946,1.4461017
36.0,5988784.0,6579.163,4174.6816,667.1628,0.01376171,0.008224145,0.001162234,1.4661363
37.0,5988651.0,6621.534,4240.8813,674.6667,0.014185023,0.008339107,0.0012117028,1.4852167
38.0,5988515.5,6664.49,4307.877,682.3683,0.014611434,0.008455902,0.0012632728,1.5033616
39.0,5988378.0,6708.035,4375.7256,690.2856,0.015040915,0.008574545,0.0013170213,1.5205797
40.0,5988238.0,6752.1616,4444.4746,698.4314,0.015473496,0.008695096,0.0013730228,1.5368806
41.0,5988096.0,6796.928,4514.175,706.824,0.015909176,0.008817568,0.0014313549,1.5522778
42.0,5987951.5,6842.296,4584.8804,715.47784,0.016347956,0.008941993,0.001492092,1.5667838
43.0,5987805.0,6888.314,4656.6064,724.40955,0.016789805,0.009068415,0.0015553087,1.5804069
44.0,5987656.0,6934.993,4729.427,733.63745,0.017234784,0.009196863,0.0016210884,1.5931653
45.0,5987504.5,6982.348,4803.373,743.17816,0.017682891,0.009327352,0.0016894967,1.6050771
46.0,5987350.5,7030.413,4878.524,753.0484,0.018134099,0.009459928,0.0017606079,1.6161528
47.0,5987194.5,7079.177,4954.864,763.26654,0.018588465,0.009594619,0.0018344969,1.6264131
48.0,5987035.5,7128.7007,5032.494,773.85266,0.0190459,0.009731472,0.001911226,1.6358666
49.0,5986874.5,7178.977,5111.4404,784.82166,0.019506466,0.009870499,0.0019908638,1.6445383
50.0,5986710.5,7230.083,5191.76,796.19434,0.01997013,0.010011762,0.0020734668,1.6524411
51.0,5986544.0,7281.9937,5273.4707,807.9886,0.020436954,0.010155275,0.0021590889,1.6596029
52.0,5986375.0,7334.774,5356.65,820.2248,0.020906847,0.010301068,0.0022477806,1.666037
53.0,5986203.0,7388.4434,5441.3164,832.9208,0.02137984,0.010449201,0.0023395778,1.6717656
54.0,5986028.0,7443.0537,5527.5366,846.09546,0.021855962,0.010599703,0.002434516,1.6768141
55.0,5985850.5,7498.6304,5615.339,859.7693,0.022335153,0.0107525885,0.0025326193,1.6812047
56.0,5985669.5,7555.2407,5704.7803,873.9621,0.022817444,0.010907918,0.0026338964,1.684962
57.0,5985486.0,7612.8975,5795.912,888.6935,0.023302864,0.011065736,0.0027383477,1.6881138
58.0,5985299.0,7671.671,5888.7715,903.9808,0.023791265,0.011226043,0.0028459548,1.6906813
59.0,5985109.0,7731.618,5983.404,919.84595,0.024282735,0.011388913,0.0029566945,1.6926949
60.0,5984916.0,7792.787,6079.8467,936.3058,0.024777304,0.011554375,0.0030705153,1.6941873
61.0,5984719.0,7855.22,6178.1567,953.38043,0.025274824,0.011722475,0.0031873495,1.6951792
62.0,5984518.5,7918.995,6278.4014,971.09174,0.025775414,0.011893228,0.0033071102,1.6957133
63.0,5984315.0,7984.1885,6380.6055,989.45294,0.026278954,0.012066692,0.003429693,1.6958119
64.0,5984107.0,8050.842,6484.826,1008.4849,0.026785504,0.012242913,0.0035549582,1.6955134
65.0,5983895.5,8119.056,6591.1235,1028.2065,0.027294945,0.012421906,0.0036827386,1.6948493
66.0,5983680.0,8188.8965,6699.552,1048.6333,0.027807366,0.012603745,0.0038128495,1.6938572
67.0,5983460.0,8260.47,6810.133,1069.7852,0.028322678,0.01278846,0.003945071,1.6925703
68.0,5983236.0,8333.82,6922.969,1091.6733,0.028840851,0.01297608,0.0040791454,1.6910273
69.0,5983007.5,8409.064,7038.091,1114.3176,0.029361885,0.013166651,0.0042147785,1.6892675
70.0,5982774.5,8486.306,7155.5938,1137.7297,0.02988572,0.013360217,0.004351643,1.6873282
71.0,5982536.5,8565.671,7275.5005,1161.9241,0.030412327,0.013556838,0.004489377,1.6852468
72.0,5982294.0,8647.223,7397.8994,1186.9153,0.030941706,0.0137565285,0.0046275766,1.6830684
73.0,5982045.5,8731.102,7522.8535,1212.7112,0.031473767,0.013959348,0.004765782,1.6808302
74.0,5981792.0,8817.434,7650.459,1239.3263,0.03200851,0.014165342,0.0049035074,1.678576
75.0,5981533.0,8906.345,7780.7847,1266.7668,0.032545876,0.014374554,0.0050402135,1.6763464
76.0,5981268.0,8997.949,7913.91,1295.0409,0.033085834,0.014587015,0.0051753162,1.6741868
77.0,5980997.0,9092.436,8049.9307,1324.154,0.033628296,0.014802769,0.00530819,1.6721379
78.0,5980720.0,9189.91,8188.9126,1354.1128,0.03417323,0.0150218755,0.005438161,1.670243
79.0,5980436.0,9290.564,8331.006,1384.9182,0.03472058,0.015244365,0.005564514,1.6685464
80.0,5980145.0,9394.565,8476.281,1416.571,0.035270315,0.015470296,0.005686495,1.6670918
81.0,5979847.5,9502.082,8624.864,1449.0682,0.035822403,0.0156997,0.005803296,1.6659261
82.0,5979542.0,9613.297,8776.885,1482.4104,0.036376666,0.015932634,0.0059140893,1.6650857
83.0,5979228.5,9728.418,8932.469,1516.5887,0.036933135,0.01616913,0.0060180067,1.6646192
84.0,5978907.5,9847.664,9091.76,1551.596,0.03749169,0.016409233,0.006114155,1.6645671
85.0,5978577.5,9971.23,9254.865,1587.4207,0.0380523,0.016653001,0.006201616,1.6649722
86.0,5978239.0,10099.371,9422.004,1624.0497,0.03861485,0.01690045,0.0062794625,1.6658756
87.0,5977891.5,10232.326,9593.344,1661.4696,0.039179336,0.017151654,0.006346756,1.6673186
88.0,5977534.0,10370.352,9769.005,1699.6604,0.03974558,0.017406642,0.0064025703,1.6693362
89.0,5977166.0,10513.762,9949.224,1738.5973,0.040313523,0.01766546,0.0064459713,1.6719673
90.0,5976788.0,10662.75,10134.217,1778.26,0.040883075,0.017928153,0.0064760894,1.6752446
91.0,5976399.0,10817.701,10324.188,1818.618,0.041454148,0.018194765,0.0064920546,1.6792017
92.0,5975998.0,10978.912,10519.363,1859.6418,0.04202665,0.018465325,0.0064930767,1.6838678
93.0,5975585.0,11146.711,10720.014,1901.2964,0.042600464,0.018739894,0.006478423,1.6892667
94.0,5975159.5,11321.465,10926.406,1943.5443,0.04317547,0.019018501,0.0064474526,1.6954193
95.0,5974721.0,11503.549,11138.814,1986.3474,0.04375155,0.01930122,0.006399614,1.7023396
96.0,5974268.0,11693.355,11357.58,2029.6571,0.04432858,0.019588023,0.0063344897,1.7100419
97.0,5973801.0,11891.277,11582.976,2073.4292,0.04490651,0.019879013,0.0062517854,1.7185279
98.0,5973318.5,12097.771,11815.41,2117.613,0.04548515,0.020174205,0.0061513693,1.7277933
99.0,5972820.0,12313.283,12055.201,2162.1545,0.04606436,0.02047363,0.0060332655,1.7378255
100.0,5972305.0,12538.3125,12302.77,2206.9976,0.046643984,0.020777345,0.0058976947,1.7486004
101.0,5971772.0,12773.336,12558.531,2252.0815,0.047223907,0.021085367,0.0057450593,1.7600878
102.0,5971220.5,13018.896,12822.922,2297.3423,0.04780401,0.02139774,0.00557597,1.7722446
103.0,5970650.0,13275.53,13096.475,2342.7163,0.04838408,0.021714494,0.0053912583,1.7850115
104.0,5970058.5,13543.82,13379.595,2388.1345,0.048964005,0.022035673,0.005191958,1.7983204
105.0,5969446.0,13824.392,13672.877,2433.5251,0.04954357,0.022361293,0.0049793096,1.8120878
106.0,5968811.5,14117.808,13976.907,2478.818,0.0501226,0.022691399,0.0047547757,1.8262144
107.0,5968153.0,14424.808,14292.246,2523.9368,0.050700944,0.023026004,0.0045199813,1.8405929
108.0,5967469.5,14745.983,14619.547,2568.804,0.051278424,0.02336514,0.0042767497,1.8550984
109.0,5966760.0,15082.082,14959.513,2613.3447,0.0518548,0.02370882,0.004027021,1.8695954
110.0,5966023.5,15433.833,15312.827,2657.478,0.052429926,0.02405709,0.0037728697,1.8839382
111.0,5965258.0,15801.956,15680.236,2701.1252,0.0530035,0.024409965,0.0035164356,1.8979712
112.0,5964462.5,16187.237,16062.563,2744.2078,0.053575438,0.024767444,0.0032598914,1.9115423
113.0,5963635.0,16590.469,16460.66,2786.646,0.054145437,0.025129572,0.0030054064,1.9244883
114.0,5962774.5,17012.455,16875.389,2828.3604,0.05471329,0.025496364,0.0027550876,1.9366542
115.0,5961879.0,17454.014,17307.744,2869.277,0.05527873,0.02586779,0.0025109441,1.9478927
116.0,5960946.5,17916.004,17758.668,2909.3157,0.055841576,0.026243865,0.0022748292,1.9580691
117.0,5959975.5,18399.248,18229.201,2948.4067,0.056401502,0.026624635,0.002048424,1.9670557
118.0,5958964.5,18904.617,18720.482,2986.4773,0.05695833,0.027010068,0.0018331677,1.9747552
119.0,5957911.0,19432.95,19233.592,3023.4614,0.05751173,0.02740018,0.0016302675,1.981083
120.0,5956813.0,19985.125,19769.773,3059.2947,0.058061432,0.027794957,0.0014406502,1.9859835
121.0,5955668.5,20561.957,20330.273,3093.9163,0.058607202,0.028194383,0.0012649716,1.9894259
122.0,5954475.5,21164.332,20916.463,3127.273,0.05914874,0.028598472,0.0011036008,1.9914011
123.0,5953232.0,21793.023,21529.63,3159.3147,0.05968566,0.029007182,0.0009566516,1.9919235
124.0,5951935.0,22448.846,22171.271,3189.9976,0.06021775,0.029420495,0.0008239746,1.9910334
125.0,5950582.5,23132.533,22842.818,3219.2812,0.060744714,0.029838383,0.0007052064,1.9887877
126.0,5949172.5,23844.838,23545.852,3247.1362,0.061266135,0.030260831,0.00059978367,1.9852533
127.0,5947702.5,24586.426,24281.982,3273.5369,0.061781775,0.030687794,0.0005069852,1.9805164
128.0,5946170.0,25357.928,25052.84,3298.4634,0.062291216,0.031119242,0.00042597056,1.9746646
129.0,5944572.5,26159.906,25860.146,3321.9045,0.062794164,0.031555086,0.0003558159,1.9677964
130.0,5942907.5,26992.855,26705.695,3343.859,0.06329031,0.031995356,0.00029553773,1.9600049
131.0,5941172.5,27857.191,27591.232,3364.3247,0.06377916,0.032439888,0.0002441466,1.9513857
132.0,5939365.5,28753.297,28518.676,3383.315,0.06426041,0.03288871,0.00020065605,1.942026
133.0,5937484.0,29681.414,29489.914,3400.846,0.06473373,0.033341706,0.00016411544,1.9320145
134.0,5935525.5,30641.7,30506.898,3416.9404,0.065198675,0.033798814,0.00013362468,1.921426
135.0,5933488.0,31634.24,31571.58,3431.6294,0.06565486,0.034259915,0.00010834634,1.910334
136.0,5931368.5,32659.027,32686.094,3444.9485,0.06610192,0.034724966,8.75175e-05,1.8987994
137.0,5929165.5,33715.914,33852.387,3456.939,0.06653945,0.03519383,7.045567e-05,1.8868792
138.0,5926876.5,34804.734,35072.637,3467.651,0.066966966,0.03566642,5.655587e-05,1.8746188
139.0,5924499.5,35925.137,36348.96,3477.1348,0.06738411,0.036142617,4.528463e-05,1.8620617
140.0,5922033.0,37076.703,37683.504,3485.4478,0.067790434,0.03662227,3.618896e-05,1.849244
141.0,5919474.0,38258.977,39078.516,3492.6501,0.06818552,0.037105277,2.887547e-05,1.8361944
142.0,5916821.5,39471.344,40536.164,3498.8083,0.06856893,0.037591457,2.3019315e-05,1.8229399
143.0,5914073.0,40713.16,42058.754,3503.9873,0.06894018,0.038080692,1.834035e-05,1.8094995
144.0,5911227.0,41983.695,43648.586,3508.259,0.06929894,0.038572803,1.4612079e-05,1.7958949
145.0,5908282.0,43282.184,45307.99,3511.6936,0.069644585,0.039067596,1.1646748e-05,1.7821376
146.0,5905236.5,44607.734,47039.26,3514.3655,0.06997679,0.039564922,9.292365e-06,1.7682421
147.0,5902088.0,45959.49,48844.863,3516.3484,0.07029505,0.040064543,7.4267386e-06,1.7542199
148.0,5898835.5,47336.492,50727.18,3517.7168,0.070598885,0.040566295,5.9455633e-06,1.7400786
149.0,5895477.5,48737.8,52688.65,3518.5474,0.07088794,0.041069895,4.774332e-06,1.7258309
150.0,5892012.0,50162.363,54731.75,3518.9146,0.07116161,0.041575164,3.8415196e-06,1.7114794
151.0,5888438.0,51609.195,56858.98,3518.891,0.07141952,0.042081803,3.1024217e-06,1.6970341
152.0,5884753.5,53077.137,59072.77,3518.5508,0.07166119,0.042589605,2.515316e-06,1.6824988
153.0,5880958.0,54565.14,61375.73,3517.9617,0.07188614,0.043098286,2.0474197e-06,1.6678789
154.0,5877049.0,56071.96,63770.242,3517.1953,0.07209392,0.043607503,1.6748905e-06,1.6531821
155.0,5873026.5,57596.387,66258.836,3516.3137,0.07228406,0.044117033,1.3768673e-06,1.6384102
156.0,5868889.5,59137.047,68843.91,3515.3787,0.07245614,0.04462649,1.1354686e-06,1.6235714
157.0,5864636.0,60692.52,71527.9,3514.4463,0.07260974,0.045135602,9.417534e-07,1.6086684
158.0,5860267.0,62261.234,74313.016,3513.568,0.072744355,0.04564397,7.867813e-07,1.5937067
159.0,5855781.0,63841.484,77201.65,3512.789,0.07285957,0.04615125,6.5863134e-07,1.5786903
160.0,5851178.5,65431.387,80195.766,3512.1475,0.072955,0.046657056,5.5730345e-07,1.5636247
161.0,5846459.5,67028.945,83297.445,3511.6729,0.07303019,0.047161013,4.7385694e-07,1.5485133
162.0,5841625.5,68631.875,86508.53,3511.392,0.07308473,0.04766269,4.053116e-07,1.5333608
163.0,5836677.0,70237.72,89830.64,3511.3184,0.073118284,0.048161685,3.4868717e-07,1.5181726
164.0,5831615.5,71843.84,93265.39,3511.4592,0.07313044,0.04865749,3.0100347e-07,1.5029544
165.0,5826443.5,73447.375,96813.93,3511.8154,0.07312079,0.049149692,2.6226044e-07,1.4877082
166.0,5821163.0,75045.21,100477.48,3512.379,0.07308911,0.04963781,2.2947789e-07,1.4724414
167.0,5815777.5,76634.055,104256.734,3513.1328,0.07303493,0.050121322,2.026558e-07,1.457157
168.0,5810289.5,78210.5,108152.38,3514.0596,0.07295804,0.050599724,1.7881393e-07,1.4418612
169.0,5804703.0,79770.85,112164.664,3515.128,0.07285814,0.051072508,1.6093254e-07,1.4265584
170.0,5799022.0,81311.375,116293.68,3516.3074,0.07273494,0.051539093,1.4305115e-07,1.4112537
171.0,5793251.0,82828.17,120539.13,3517.565,0.07258819,0.051998943,1.2814999e-07,1.3959517
172.0,5787394.5,84317.305,124900.5,3518.8625,0.07241769,0.052451417,1.1622906e-07,1.3806592
173.0,5781458.0,85774.734,129376.8,3520.1655,0.07222326,0.052895978,1.07288365e-07,1.36538
174.0,5775446.0,87196.445,133966.97,3521.4358,0.07200472,0.05333197,9.834766e-08,1.3501205
175.0,5769365.0,88578.38,138669.33,3522.6409,0.07176195,0.0537588,9.2387204e-08,1.3348852
176.0,5763220.0,89916.6,143482.0,3523.7493,0.0714948,0.054175794,8.34465e-08,1.3196797
177.0,5757017.5,91207.125,148402.8,3524.7363,0.07120331,0.054582298,8.046627e-08,1.3045108
178.0,5750763.0,92446.14,153429.03,3525.5776,0.07088734,0.054977655,7.4505806e-08,1.2893828
179.0,5744463.0,93629.875,158557.66,3526.2603,0.07054688,0.05536115,7.152558e-08,1.2743013
180.0,5738124.5,94754.74,163785.44,3526.7712,0.07018201,0.0557321,6.556511e-08,1.2592729
181.0,5731754.0,95817.24,169108.45,3527.1086,0.06979282,0.05608979,6.258488e-08,1.244304
182.0,5725358.0,96814.06,174522.72,3527.272,0.069379345,0.056433514,5.9604645e-08,1.2293984
183.0,5718944.5,97742.016,180023.62,3527.2688,0.06894173,0.056762546,5.9604645e-08,1.2145624
184.0,5712520.0,98598.21,185606.39,3527.1099,0.06848024,0.057076126,5.6624412e-08,1.1998041
185.0,5706092.5,99379.836,191265.73,3526.8115,0.06799503,0.05737357,5.3644182e-08,1.185127
186.0,5699669.5,100084.42,196996.25,3526.3914,0.06748636,0.057654113,5.3644182e-08,1.1705375
187.0,5693258.5,100709.664,202791.88,3525.8706,0.0669546,0.05791703,5.3644182e-08,1.1560423
188.0,5686868.0,101253.6,208646.58,3525.2705,0.06640001,0.05816157,5.066395e-08,1.1416464
189.0,5680505.0,101714.49,214553.89,3524.6147,0.065822974,0.058386967,5.066395e-08,1.1273563
190.0,5674178.0,102090.98,220507.34,3523.924,0.06522401,0.058592603,5.066395e-08,1.1131772
191.0,5667894.5,102381.97,226499.78,3523.2212,0.06460352,0.05877766,5.066395e-08,1.099116
192.0,5661662.5,102586.77,232524.17,3522.522,0.063962,0.058941483,5.066395e-08,1.085177
193.0,5655489.5,102705.055,238573.42,3521.8425,0.06330003,0.059083372,5.066395e-08,1.0713669
194.0,5649383.5,102736.83,244640.31,3521.1958,0.06261815,0.0592027,5.066395e-08,1.0576899
195.0,5643351.0,102682.53,250717.11,3520.5923,0.06191702,0.0592988,5.066395e-08,1.044152
196.0,5637399.0,102542.97,256796.53,3520.0383,0.06119732,0.059371024,5.066395e-08,1.0307598
197.0,5631534.5,102319.35,262871.06,3519.5374,0.060459685,0.059418857,5.066395e-08,1.0175159
198.0,5625763.0,102013.23,268933.34,3519.0918,0.05970491,0.0594417,5.3644182e-08,1.0044272
199.0,5620091.5,101626.586,274975.84,3518.6985,0.058933686,0.05943905,5.3644182e-08,0.9914969
200.0,5614524.5,101161.695,280991.3,3518.358,0.058146905,0.059410453,5.3644182e-08,0.97873104
201.0,5609066.5,100621.21,286972.75,3518.0664,0.057345342,0.059355453,5.6624412e-08,0.9661334
202.0,5603722.5,100008.08,292913.22,3517.819,0.05652983,0.059273735,5.6624412e-08,0.95370704
203.0,5598496.5,99325.55,298805.78,3517.6172,0.055701267,0.059164926,5.9604645e-08,0.9414566
204.0,5593391.5,98577.03,304644.12,3517.4565,0.054860573,0.05902879,5.9604645e-08,0.9293858
205.0,5588410.0,97766.3,310421.97,3517.3367,0.054008614,0.05886513,6.258488e-08,0.9174966
206.0,5583555.0,96897.16,316133.56,3517.259,0.053146403,0.058673844,6.556511e-08,0.9057928
207.0,5578827.0,95973.67,321773.1,3517.2244,0.052274864,0.058454856,6.556511e-08,0.8942765
208.0,5574229.0,94999.945,327335.34,3517.2358,0.05139498,0.058208197,6.854534e-08,0.8829499
209.0,5569760.5,93980.13,332815.5,3517.2983,0.050507706,0.057933956,7.152558e-08,0.8718142
210.0,5565422.5,92918.52,338208.8,3517.4143,0.049614053,0.057632297,7.4505806e-08,0.86087126
211.0,5561214.5,91819.28,343511.06,3517.5903,0.048715007,0.057303518,7.748604e-08,0.85012126
212.0,5557137.0,90686.59,348718.53,3517.8315,0.04781161,0.056947917,8.046627e-08,0.8395661
213.0,5553188.5,89524.555,353827.8,3518.1394,0.046904754,0.05656597,8.34465e-08,0.82920325
214.0,5549369.0,88337.2,358835.6,3518.5203,0.045995545,0.056158215,8.940697e-08,0.81903374
215.0,5545676.0,87128.4,363739.22,3518.9744,0.045084875,0.055725217,9.2387204e-08,0.8090556
216.0,5542109.0,85901.89,368536.5,3519.5044,0.044173848,0.05526772,9.834766e-08,0.7992689
217.0,5538665.5,84661.195,373225.53,3520.107,0.043263238,0.05478646,1.013279e-07,0.7896688
218.0,5535344.0,83409.734,377804.56,3520.7832,0.042354178,0.054282367,1.07288365e-07,0.7802551
219.0,5532142.5,82150.664,382272.53,3521.5278,0.04144753,0.053756386,1.13248824e-07,0.77102363
220.0,5529058.5,80886.984,386628.6,3522.3352,0.040544223,0.053209573,1.1920929e-07,0.76197064
221.0,5526089.5,79621.4,390872.3,3523.1968,0.039645117,0.052643016,1.2516976e-07,0.75309175
222.0,5523233.0,78356.54,395003.47,3524.106,0.038751196,0.05205795,1.3411045e-07,0.7443838
223.0,5520486.0,77094.734,399022.28,3525.051,0.037863206,0.051455602,1.4007092e-07,0.7358402
224.0,5517846.5,75838.09,402929.16,3526.0193,0.03698201,0.050837338,1.4901161e-07,0.72745556
225.0,5515311.0,74588.555,406724.9,3526.999,0.036108386,0.0502045,1.5795231e-07,0.71922386
226.0,5512877.5,73347.875,410410.4,3527.9758,0.035243165,0.049558565,1.66893e-07,0.7111393
227.0,5510542.5,72117.62,413986.8,3528.934,0.034387063,0.04890099,1.7881393e-07,0.7031951
228.0,5508303.0,70899.16,417455.72,3529.8638,0.033540737,0.0482333,1.8775464e-07,0.6953828
229.0,5506156.0,69693.67,420818.6,3530.7437,0.0327049,0.047556996,1.9967557e-07,0.68769616
230.0,5504099.5,68502.31,424077.2,3531.5627,0.03188018,0.046873674,2.1159649e-07,0.68012667
231.0,5502129.5,67325.92,427233.34,3532.307,0.031067234,0.046184897,2.2649765e-07,0.6726675
232.0,5500244.0,66165.28,430289.22,3532.9607,0.030266594,0.045492202,2.4139882e-07,0.6653104
233.0,5498439.5,65021.1,433246.84,3533.5115,0.0294788,0.044797182,2.5629998e-07,0.65804654
234.0,5496713.5,63893.91,436108.38,3533.9504,0.028704356,0.044101357,2.7120115e-07,0.6508684
235.0,5495063.0,62784.152,438876.22,3534.2654,0.027943801,0.043406248,2.8908252e-07,0.6437694
236.0,5493485.5,61692.156,441552.84,3534.4487,0.027197462,0.042713314,3.0994417e-07,0.63673973
237.0,5491978.0,60618.223,444140.5,3534.4912,0.026465785,0.042024016,3.308058e-07,0.62977266
238.0,5490537.5,59562.52,446641.78,3534.3906,0.025749218,0.04133977,3.516674e-07,0.6228627
239.0,5489162.0,58525.176,449059.1,3534.1418,0.025048029,0.040661886,3.7550927e-07,0.61600184
240.0,5487849.0,57506.215,451395.12,3533.7458,0.024362456,0.039991632,3.9935114e-07,0.6091828
241.0,5486595.0,56505.68,453652.25,3533.2007,0.023692917,0.03933026,4.2617322e-07,0.60240287
242.0,5485398.5,55523.516,455833.16,3532.5088,0.023039531,0.0386789,4.5597554e-07,0.5956545
243.0,5484256.5,54559.6,457940.38,3531.672,0.022402596,0.038038626,4.887581e-07,0.5889358
244.0,5483166.5,53613.79,459976.5,3530.6982,0.02178223,0.037410438,5.2154064e-07,0.58224195
245.0,5482126.5,52685.96,461943.9,3529.5938,0.021178674,0.036795244,5.5730345e-07,0.5755731
246.0,5481134.0,51775.902,463845.3,3528.3643,0.020591985,0.036193937,5.9604645e-07,0.5689253
247.0,5480187.0,50883.348,465683.16,3527.0234,0.020022284,0.03560725,6.377697e-07,0.5622992
248.0,5479283.0,50008.062,467459.9,3525.5752,0.01946963,0.03503582,6.8247317e-07,0.5556956
249.0,5478420.0,49149.812,469177.9,3524.033,0.018934142,0.034480363,7.301569e-07,0.5491166
250.0,5477596.0,48308.29,470839.56,3522.41,0.01841582,0.033941343,7.838011e-07,0.5425653
251.0,5476808.5,47483.184,472447.22,3520.7153,0.017914664,0.03341925,8.3744527e-07,0.5360448
252.0,5476056.5,46674.207,474003.12,3518.9622,0.017430674,0.03291446,8.970499e-07,0.5295605
253.0,5475337.5,45881.047,475509.53,3517.1633,0.016963791,0.032427296,9.62615e-07,0.52311754
254.0,5474650.0,45103.375,476968.56,3515.3296,0.016514074,0.031958044,1.0311604e-06,0.51672566
255.0,5473992.5,44340.863,478382.38,3513.4768,0.016081344,0.031506866,1.1026859e-06,0.51038975
256.0,5473362.5,43593.184,479752.8,3511.6147,0.015665632,0.031073913,1.1831522e-06,0.5041218
257.0,5472759.0,42860.023,481081.97,3509.7542,0.015266787,0.030659288,1.2665987e-06,0.49792925
258.0,5472181.0,42141.027,482371.7,3507.91,0.014884751,0.030262992,1.358986e-06,0.49182457
259.0,5471626.0,41435.855,483623.88,3506.0886,0.014519345,0.029885039,1.4573336e-06,0.48581624
260.0,5471093.5,40744.223,484840.2,3504.3057,0.014170509,0.029525384,1.5616417e-06,0.47991788
261.0,5470581.5,40065.81,486022.25,3502.568,0.013838094,0.02918391,1.6748905e-06,0.47414142
262.0,5470089.5,39400.26,487171.84,3500.8865,0.013521921,0.028860524,1.7940998e-06,0.4684974
263.0,5469615.5,38747.277,488290.47,3499.2683,0.013221901,0.028555036,1.92523e-06,0.46300098
264.0,5469159.0,38106.55,489379.38,3497.725,0.012937855,0.02826731,2.0623208e-06,0.45766336
265.0,5468718.5,37477.793,490440.25,3496.263,0.012669604,0.027997106,2.2113325e-06,0.4524969
266.0,5468293.0,36860.695,491474.38,3494.8875,0.01241697,0.027744234,2.3722648e-06,0.4475131
267.0,5467882.0,36254.953,492483.0,3493.6047,0.012179803,0.027508423,2.5451184e-06,0.44272536
268.0,5467484.5,35660.32,493467.3,3492.4233,0.011957925,0.02728945,2.7298927e-06,0.4381447
269.0,5467099.0,35076.5,494428.53,3491.348,0.011751156,0.027087018,2.9265882e-06,0.43378296
