t,S,I,R,D,beta_const,gamma_const,mu_const,R0_const
0.0,5995518.0,4196.9277,0.0,41.38965,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
1.0,5995211.5,4242.51,0.0,109.73901,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
2.0,5994953.0,4298.909,652.69336,124.29883,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
3.0,5994666.0,4374.3877,804.3203,157.1206,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
4.0,5994357.0,4460.8486,945.7578,199.23486,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
5.0,5994055.5,4554.879,1125.0049,241.08057,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
6.0,5993767.0,4647.8633,1314.3516,279.72302,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
7.0,5993487.0,4734.917,1499.4014,314.77112,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
8.0,5993211.5,4815.0596,1676.0479,346.62805,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
9.0,5992939.5,4889.3516,1843.8945,375.84692,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
10.0,5992671.5,4959.384,2003.0566,402.90918,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
11.0,5992410.5,5026.5957,2153.4326,428.1825,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
12.0,5992159.5,5092.12,2294.8857,451.9475,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
13.0,5991919.5,5156.796,2427.415,474.4231,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
14.0,5991692.0,5221.2275,2551.247,495.7887,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
15.0,5991477.0,5285.8594,2666.8477,516.1975,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
16.0,5991274.0,5351.008,2774.837,535.77966,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
17.0,5991081.5,5416.8926,2875.9668,554.65137,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
18.0,5990899.0,5483.669,2971.044,572.912,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
19.0,5990725.0,5551.4287,3060.9004,590.6494,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
20.0,5990558.0,5620.2197,3146.3564,607.9398,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
21.0,5990397.0,5690.05,3228.2002,624.8489,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
22.0,5990240.0,5760.901,3307.1738,641.4335,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
23.0,5990086.5,5832.722,3383.9717,657.7424,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
24.0,5989935.0,5905.4507,3459.21,673.81714,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
25.0,5989784.0,5979.0015,3533.4395,689.6927,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
26.0,5989633.5,6053.279,3607.1416,705.3979,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
27.0,5989482.5,6128.178,3680.7217,720.957,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
28.0,5989330.0,6203.5947,3754.5176,736.39044,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
29.0,5989175.5,6279.411,3828.792,751.7132,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
30.0,5989019.0,6355.518,3903.7432,766.93787,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
31.0,5988860.5,6431.806,3979.5186,782.0746,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
32.0,5988699.5,6508.177,4056.2002,797.13007,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
33.0,5988535.5,6584.5312,4133.833,812.10974,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
34.0,5988369.5,6660.784,4212.4077,827.0169,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
35.0,5988201.0,6736.8574,4291.8975,841.85455,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
36.0,5988030.0,6812.682,4372.2427,856.62415,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
37.0,5987857.5,6888.2075,4453.354,871.32605,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
38.0,5987683.0,6963.388,4535.1343,885.96106,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
39.0,5987507.0,7038.1865,4617.4844,900.5298,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
40.0,5987330.0,7112.5874,4700.2803,915.0323,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
41.0,5987152.0,7186.5737,4783.4204,929.46906,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
42.0,5986973.0,7260.1465,4866.787,943.8414,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
43.0,5986794.0,7333.3145,4950.276,958.1506,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
44.0,5986615.0,7406.096,5033.796,972.39825,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
45.0,5986435.5,7478.5137,5117.26,986.5871,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
46.0,5986257.0,7550.6006,5200.5933,1000.7198,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
47.0,5986078.5,7622.4023,5283.735,1014.80066,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
48.0,5985900.5,7693.963,5366.6396,1028.834,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
49.0,5985723.0,7765.3354,5449.2812,1042.8253,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
50.0,5985546.5,7836.586,5531.6426,1056.7802,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
51.0,5985371.0,7907.77,5613.7236,1070.7056,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
52.0,5985196.0,7978.9624,5695.539,1084.6085,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
53.0,5985022.0,8050.2354,5777.1196,1098.4973,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
54.0,5984848.5,8121.663,5858.5146,1112.3807,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
55.0,5984676.0,8193.334,5939.774,1126.2683,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
56.0,5984504.0,8265.325,6020.98,1140.1694,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
57.0,5984332.0,8337.731,6102.22,1154.0955,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
58.0,5984160.5,8410.64,6183.59,1168.0569,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
59.0,5983989.0,8484.144,6265.206,1182.066,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
60.0,5983817.0,8558.34,6347.1875,1196.1348,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
61.0,5983645.0,8633.327,6429.683,1210.2758,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
62.0,5983472.0,8709.21,6512.8257,1224.5022,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
63.0,5983298.0,8786.086,6596.7764,1238.8275,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
64.0,5983122.5,8864.067,6681.7056,1253.2657,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
65.0,5982945.5,8943.26,6767.7866,1267.8309,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
66.0,5982766.5,9023.769,6855.2017,1282.5376,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
67.0,5982585.0,9105.713,6944.1494,1297.4011,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
68.0,5982400.5,9189.201,7034.826,1312.4358,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
69.0,5982213.0,9274.354,7127.4443,1327.6575,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
70.0,5982022.0,9361.287,7222.21,1343.0812,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
71.0,5981827.0,9450.125,7319.3525,1358.723,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
72.0,5981627.0,9540.984,7419.096,1374.5985,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
73.0,5981422.5,9633.994,7521.6743,1390.7231,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
74.0,5981212.0,9729.289,7627.3164,1407.113,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
75.0,5980996.0,9826.986,7736.2715,1423.7839,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
76.0,5980773.5,9927.23,7848.7773,1440.7511,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
77.0,5980544.0,10030.154,7965.0923,1458.031,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
78.0,5980307.0,10135.896,8085.4565,1475.6382,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
79.0,5980062.5,10244.605,8210.129,1493.5886,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
80.0,5979809.0,10356.43,8339.36,1511.897,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
81.0,5979546.5,10471.5205,8473.404,1530.5775,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
82.0,5979275.0,10590.039,8612.524,1549.645,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
83.0,5978993.5,10712.148,8756.965,1569.1129,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
84.0,5978701.0,10838.02,8906.991,1588.9949,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
85.0,5978398.0,10967.834,9062.836,1609.3025,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
86.0,5978083.0,11101.773,9224.766,1630.0485,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
87.0,5977756.5,11240.034,9393.0205,1651.2435,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
88.0,5977417.0,11382.825,9567.837,1672.8977,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
89.0,5977064.5,11530.353,9749.445,1695.0204,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
90.0,5976699.0,11682.851,9938.076,1717.6189,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
91.0,5976319.5,11840.551,10133.951,1740.7006,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
92.0,5975925.5,12003.711,10337.276,1764.2706,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
93.0,5975517.0,12172.591,10548.257,1788.3326,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
94.0,5975093.5,12347.468,10767.071,1812.8889,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
95.0,5974654.5,12528.638,10993.912,1837.941,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
96.0,5974199.5,12716.406,11228.9375,1863.4868,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
97.0,5973728.0,12911.093,11472.302,1889.5242,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
98.0,5973240.5,13113.034,11724.145,1916.0483,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
99.0,5972736.5,13322.575,11984.592,1943.053,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
100.0,5972215.0,13540.067,12253.758,1970.5297,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
101.0,5971676.5,13765.873,12531.744,1998.469,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
102.0,5971121.0,14000.356,12818.647,2026.8601,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
103.0,5970547.5,14243.876,13114.545,2055.69,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
104.0,5969956.0,14496.78,13419.5205,2084.9463,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
105.0,5969347.0,14759.407,13733.654,2114.6155,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
106.0,5968719.5,15032.059,14057.026,2144.685,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
107.0,5968073.5,15315.023,14389.736,2175.1423,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
108.0,5967409.0,15608.529,14731.899,2205.978,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
109.0,5966725.5,15912.77,15083.659,2237.1846,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
110.0,5966022.0,16227.881,15445.203,2268.7585,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
111.0,5965299.0,16553.95,15816.758,2300.7017,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
112.0,5964555.0,16891.01,16198.634,2333.021,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
113.0,5963789.5,17239.064,16591.205,2365.732,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
114.0,5963001.5,17598.105,16994.96,2398.8574,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
115.0,5962189.5,17968.158,17410.508,2432.4302,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
116.0,5961352.0,18349.326,17838.605,2466.4956,0.05285862868500191,0.037331331187590966,0.008135134774419517,1.1625849418155338
