t,S,I,R,D,beta,gamma,mu,R0
274.0,5625463.5,61977.652,296746.5,15616.316,0.020392578,0.028193519,0.0016177029,0.6840571
275.0,5624284.0,61297.723,298493.94,15717.202,0.020703297,0.028546065,0.0016323895,0.6860291
276.0,5623099.5,60620.62,300244.06,15818.025,0.021018308,0.02890262,0.0016472936,0.68799895
277.0,5621910.5,59946.414,301996.78,15918.78,0.02133758,0.029263124,0.0016624153,0.6899663
278.0,5620716.5,59275.184,303751.97,16019.471,0.021661114,0.029627562,0.0016777605,0.6919308
279.0,5619518.0,58607.016,305509.4,16120.083,0.02198882,0.029995948,0.0016933292,0.6938883
280.0,5618315.0,57942.043,307268.94,16220.613,0.022320699,0.030368224,0.0017091305,0.69583976
281.0,5617107.5,57280.273,309030.44,16321.0625,0.02265675,0.030744359,0.0017251611,0.6977852
282.0,5615896.0,56621.797,310793.72,16421.422,0.022996943,0.031124353,0.0017414301,0.69972295
283.0,5614680.0,55966.727,312558.44,16521.68,0.02334122,0.031508178,0.0017579406,0.7016514
284.0,5613460.5,55315.094,314324.6,16621.84,0.023689609,0.0318958,0.0017746926,0.7035718
285.0,5612237.0,54666.98,316091.94,16721.887,0.024041992,0.032287225,0.0017916948,0.7054799
286.0,5611010.0,54022.418,317860.2,16821.824,0.024398457,0.03268242,0.0018089503,0.7073786
287.0,5609779.5,53381.523,319629.22,16921.635,0.024758946,0.033081353,0.0018264592,0.70926666
288.0,5608545.5,52744.3,321398.75,17021.318,0.025123458,0.033484012,0.0018442273,0.7111438
289.0,5607308.5,52110.84,323168.7,17120.865,0.025491964,0.033890367,0.0018622607,0.71300954
290.0,5606068.5,51481.16,324938.72,17220.27,0.025864463,0.034300417,0.0018805623,0.71486354
291.0,5604826.0,50855.33,326708.62,17319.523,0.026240867,0.034714133,0.0018991381,0.7167037
292.0,5603580.5,50233.39,328478.22,17418.62,0.026621293,0.03513147,0.0019179881,0.71853393
293.0,5602333.0,49615.39,330247.25,17517.547,0.027005654,0.035552427,0.0019371212,0.7203515
294.0,5601083.0,49001.367,332015.53,17616.3,0.027393948,0.035977006,0.0019565374,0.72215635
295.0,5599831.0,48391.36,333782.7,17714.87,0.027786147,0.036405146,0.0019762428,0.7239484
296.0,5598577.5,47785.418,335548.7,17813.248,0.02818231,0.036836818,0.0019962431,0.7257298
297.0,5597322.0,47183.56,337313.16,17911.426,0.028582346,0.03727202,0.0020165385,0.72749794
298.0,5596065.5,46585.816,339075.97,18009.398,0.028986286,0.037710756,0.0020371408,0.72925335
299.0,5594807.5,45992.215,340836.78,18107.15,0.029394161,0.038152933,0.0020580501,0.7309983
300.0,5593548.0,45402.805,342595.34,18204.678,0.02980585,0.038598612,0.0020792664,0.7327287
301.0,5592288.5,44817.6,344351.56,18301.973,0.030221503,0.03904769,0.0021008046,0.73444986
302.0,5591028.0,44236.63,346105.0,18399.021,0.030641,0.039500177,0.0021226616,0.7361583
303.0,5589767.0,43659.926,347855.53,18495.814,0.031064313,0.039956063,0.0021448433,0.73785377
304.0,5588505.5,43087.496,349602.9,18592.348,0.03149156,0.040415317,0.002167359,0.7395392
305.0,5587244.5,42519.332,351346.9,18688.611,0.03192265,0.040877894,0.0021902085,0.74121326
306.0,5585983.0,41955.504,353087.22,18784.59,0.032357585,0.04134378,0.0022133978,0.7428761
307.0,5584722.5,41396.02,354823.6,18880.28,0.032796334,0.041812927,0.0022369355,0.7445275
308.0,5583462.5,40840.87,356555.88,18975.674,0.03323896,0.042285323,0.002260819,0.7461692
309.0,5582203.0,40290.066,358283.8,19070.756,0.033685457,0.04276097,0.0022850633,0.74780077
310.0,5580944.5,39743.652,360007.1,19165.521,0.03413577,0.043239802,0.002309665,0.74942195
311.0,5579687.5,39201.6,361725.47,19259.959,0.03458984,0.043721795,0.0023346364,0.7510317
312.0,5578431.5,38663.973,363438.88,19354.064,0.03504781,0.044206932,0.0023599744,0.7526334
313.0,5577177.0,38130.684,365146.88,19447.82,0.035509598,0.0446952,0.0023856908,0.7542253
314.0,5575924.5,37601.84,366849.4,19541.225,0.03597523,0.045186505,0.0024117888,0.7558092
315.0,5574674.0,37077.402,368546.03,19634.266,0.036444616,0.04568088,0.002438274,0.7573827
316.0,5573425.5,36557.383,370236.78,19726.936,0.036917847,0.046178237,0.0024651529,0.7589489
317.0,5572179.5,36041.766,371921.25,19819.223,0.037394892,0.046678618,0.0024924278,0.76050633
318.0,5570935.5,35530.58,373599.25,19911.127,0.037875723,0.047181934,0.0025201084,0.7620557
319.0,5569695.0,35023.797,375270.62,20002.625,0.03836034,0.047688156,0.002548197,0.76359725
320.0,5568456.5,34521.45,376935.1,20093.725,0.03884874,0.048197255,0.0025767,0.76513124
321.0,5567221.5,34023.508,378592.56,20184.406,0.039340954,0.048709244,0.0026056261,0.766658
322.0,5565990.0,33529.97,380242.7,20274.668,0.039836954,0.049224004,0.0026349784,0.76817846
323.0,5564761.5,33040.848,381885.28,20364.498,0.04033668,0.049741566,0.0026647598,0.76969105
324.0,5563537.0,32556.125,383520.25,20453.896,0.04084022,0.050261885,0.0026949854,0.77119774
325.0,5562316.0,32075.812,385147.28,20542.842,0.041347545,0.050784886,0.002725649,0.7726991
326.0,5561099.0,31599.89,386766.38,20631.34,0.041858595,0.05131054,0.0027567656,0.7741942
327.0,5559885.5,31128.363,388377.1,20719.375,0.04237343,0.051838845,0.002788338,0.77568394
328.0,5558677.0,30661.188,389979.5,20806.951,0.04289202,0.052369773,0.0028203726,0.7771681
329.0,5557472.5,30198.385,391573.25,20894.047,0.043414366,0.052903235,0.002852875,0.77864766
330.0,5556273.0,29739.947,393158.25,20980.666,0.043940436,0.053439185,0.0028858543,0.7801226
331.0,5555077.5,29285.871,394734.28,21066.799,0.044470232,0.05397764,0.0029193105,0.7815926
332.0,5553887.0,28836.088,396301.25,21152.441,0.045003783,0.054518536,0.002953258,0.78305864
333.0,5552702.0,28390.668,397859.06,21237.588,0.04554106,0.055061817,0.0029876977,0.7845209
334.0,5551521.5,27949.54,399407.38,21322.232,0.04608203,0.055607468,0.003022638,0.785979
335.0,5550347.0,27512.732,400946.22,21406.363,0.046626728,0.056155443,0.003058085,0.78743374
336.0,5549177.0,27080.174,402475.44,21489.988,0.04717512,0.05670567,0.0030940473,0.78888535
337.0,5548013.0,26651.895,403994.8,21573.092,0.04772724,0.05725813,0.0031305254,0.7903345
338.0,5546854.5,26227.875,405504.28,21655.676,0.04828305,0.057812765,0.003167534,0.7917812
339.0,5545702.0,25808.098,407003.75,21737.732,0.04884247,0.058369577,0.0032050728,0.7932237
340.0,5544555.0,25392.527,408493.12,21819.262,0.049405646,0.05892846,0.0032431514,0.7946657
341.0,5543414.0,24981.178,409972.16,21900.254,0.049972456,0.0594894,0.0032817782,0.7961051
342.0,5542279.5,24574.004,411440.8,21980.709,0.050542932,0.06005241,0.0033209592,0.7975421
343.0,5541150.5,24171.018,412899.1,22060.623,0.051117074,0.060617313,0.0033607006,0.79897875
344.0,5540028.5,23772.123,414346.84,22139.996,0.05169491,0.061184168,0.0034010112,0.80041444
345.0,5538912.5,23377.428,415783.88,22218.822,0.052276324,0.061752915,0.0034418942,0.801848
346.0,5537803.0,22986.812,417210.3,22297.102,0.052861344,0.06232348,0.003483358,0.8032804
347.0,5536700.0,22600.283,418625.97,22374.834,0.05345003,0.062895834,0.0035254152,0.80471283
348.0,5535603.5,22217.832,420030.7,22452.008,0.05404232,0.06346992,0.0035680651,0.8061448
349.0,5534514.0,21839.434,421424.6,22528.629,0.05463819,0.0640457,0.0036113204,0.80757606
350.0,5533431.0,21465.08,422807.47,22604.695,0.055237662,0.06462313,0.0036551864,0.80900735
351.0,5532355.5,21094.715,424179.4,22680.21,0.05584074,0.06520215,0.0036996694,0.81043935
352.0,5531286.0,20728.334,425540.22,22755.158,0.05644734,0.065782756,0.003744778,0.8118702
353.0,5530224.0,20365.938,426889.97,22829.557,0.05705751,0.066364825,0.0037905218,0.8133024
354.0,5529169.5,20007.47,428228.6,22903.396,0.05767129,0.06694837,0.003836903,0.8147358
355.0,5528121.5,19652.943,429556.03,22976.676,0.058288615,0.067533314,0.003883934,0.81617
356.0,5527081.0,19302.293,430872.28,23049.396,0.058909368,0.0681196,0.0039316206,0.817604
357.0,5526047.5,18955.51,432177.3,23121.56,0.059533786,0.0687072,0.003979972,0.8190412
358.0,5525021.0,18612.605,433471.16,23193.168,0.0601616,0.06929606,0.004028994,0.82047814
359.0,5524002.0,18273.508,434753.8,23264.22,0.060792994,0.06988613,0.004078695,0.8219176
360.0,5522990.5,17938.21,436025.1,23334.713,0.061427783,0.070477396,0.004129082,0.8233572
361.0,5521986.5,17606.707,437285.25,23404.652,0.06206612,0.07106975,0.0041801664,0.8247999
362.0,5520990.0,17278.926,438534.1,23474.041,0.062707916,0.07166314,0.0042319507,0.82624465
363.0,5520000.5,16954.908,439771.72,23542.877,0.063353136,0.07225758,0.0042844447,0.82769096
364.0,5519018.5,16634.59,440998.16,23611.164,0.06400181,0.07285297,0.0043376596,0.82913965
365.0,5518044.5,16317.974,442213.3,23678.902,0.06465389,0.07344924,0.004391599,0.8305909
366.0,5517077.5,16004.976,443417.34,23746.094,0.06530942,0.07404642,0.004446274,0.8320446
367.0,5516118.0,15695.628,444610.16,23812.744,0.06596835,0.07464439,0.0045016943,0.83350116
368.0,5515166.5,15389.886,445791.94,23878.854,0.06663068,0.07524313,0.004557863,0.83496046
