t,S,I,R,D,beta,gamma,mu,R0
60.0,5984265.5,8187.414,6167.3403,1232.8815,0.029035073,0.014274538,0.0022643716,1.7555616
61.0,5984056.5,8278.705,6268.623,1248.9363,0.02917416,0.014343038,0.0022405267,1.7592212
62.0,5983844.0,8371.699,6371.55,1265.0033,0.029311847,0.014411777,0.0022170634,1.7627114
63.0,5983628.5,8466.449,6476.196,1281.089,0.029448133,0.014480785,0.0021939785,1.7660301
64.0,5983410.0,8563.009,6582.6455,1297.2024,0.029582929,0.01455006,0.002171263,1.769174
65.0,5983187.5,8661.436,6690.9834,1313.3499,0.029716264,0.014619589,0.0021489174,1.7721474
66.0,5982961.0,8761.791,6801.298,1329.5403,0.02984808,0.014689371,0.0021269321,1.774949
67.0,5982731.5,8864.1455,6913.68,1345.7815,0.029978376,0.014759392,0.0021053017,1.777582
68.0,5982497.5,8968.566,7028.2256,1362.0822,0.030107092,0.014829665,0.0020840198,1.7800432
69.0,5982259.0,9075.123,7145.0376,1378.4506,0.030234259,0.014900178,0.0020630837,1.7823375
70.0,5982016.5,9183.895,7264.208,1394.8961,0.030359816,0.0149709135,0.0020424903,1.7844645
71.0,5981769.5,9294.968,7385.851,1411.429,0.030483764,0.015041888,0.0020222277,1.7864251
72.0,5981517.5,9408.42,7510.084,1428.0583,0.030606013,0.0151130855,0.002002293,1.7882171
73.0,5981260.5,9524.34,7637.0,1444.7932,0.030726623,0.015184507,0.001982683,1.7898458
74.0,5980998.5,9642.826,7766.731,1461.6451,0.030845474,0.015256137,0.001963395,1.7913073
75.0,5980730.5,9763.976,7899.399,1478.6239,0.030962657,0.015327975,0.0019444168,1.7926097
76.0,5980457.5,9887.885,8035.119,1495.7406,0.031078082,0.015400022,0.0019257516,1.7937485
77.0,5980178.0,10014.652,8174.0264,1513.0055,0.031191688,0.015472278,0.0019073904,1.7947229
78.0,5979893.0,10144.393,8316.24,1530.4294,0.031303536,0.015544727,0.0018893302,1.7955394
79.0,5979601.0,10277.211,8461.906,1548.0253,0.031413507,0.015617356,0.001871562,1.796195
80.0,5979302.5,10413.221,8611.155,1565.803,0.03152163,0.015690163,0.001854089,1.7966928
81.0,5978997.5,10552.531,8764.121,1583.7744,0.031627875,0.015763134,0.0018369019,1.7970347
82.0,5978685.0,10695.258,8920.946,1601.951,0.031732183,0.015836284,0.0018199951,1.7972182
83.0,5978365.0,10841.519,9081.773,1620.3444,0.031834584,0.015909582,0.0018033683,1.7972491
84.0,5978037.0,10991.418,9246.738,1638.965,0.031935047,0.015983045,0.0017870128,1.7971269
85.0,5977701.5,11145.074,9415.985,1657.8251,0.032033484,0.016056642,0.0017709285,1.7968508
86.0,5977357.5,11302.6,9589.654,1676.9354,0.032129895,0.016130373,0.0017551094,1.7964232
87.0,5977005.0,11464.096,9767.88,1696.306,0.03222422,0.016204238,0.0017395497,1.7958426
88.0,5976644.0,11629.661,9950.802,1715.9479,0.032316547,0.016278222,0.0017242491,1.7951173
89.0,5976274.0,11799.393,10138.549,1735.87,0.03240673,0.01635231,0.001709202,1.7942421
90.0,5975894.5,11973.381,10331.25,1756.0826,0.032494795,0.016426504,0.0016944051,1.793221
91.0,5975505.5,12151.707,10529.027,1776.5931,0.032580685,0.016500786,0.0016798526,1.7920539
92.0,5975107.0,12334.429,10731.987,1797.4094,0.03266446,0.016575158,0.0016655416,1.790746
93.0,5974699.0,12521.614,10940.259,1818.5388,0.03274597,0.016649589,0.0016514718,1.7892935
94.0,5974280.5,12713.299,11153.917,1839.9857,0.032825213,0.016724095,0.0016376347,1.7876973
95.0,5973852.0,12909.52,11373.069,1861.7562,0.032902252,0.016798645,0.0016240269,1.7859652
96.0,5973413.5,13110.282,11597.778,1883.8527,0.032976966,0.016873226,0.0016106487,1.784094
97.0,5972964.5,13315.589,11828.127,1906.2772,0.033049356,0.016947836,0.0015974939,1.7820852
98.0,5972505.0,13525.411,12064.148,1929.0306,0.03311939,0.01702246,0.0015845597,1.7799406
99.0,5972035.5,13739.716,12305.914,1952.1116,0.033187073,0.0170971,0.0015718461,1.7776618
100.0,5971555.5,13958.439,12553.43,1975.5189,0.03325231,0.01717171,0.001559341,1.7752506
101.0,5971065.0,14181.502,12806.726,1999.2484,0.033315193,0.01724632,0.0015470475,1.77271
102.0,5970564.0,14408.807,13065.797,2023.2936,0.033375572,0.017320886,0.0015349627,1.7700381
103.0,5970053.5,14640.234,13330.644,2047.6488,0.03343348,0.017395392,0.0015230834,1.7672396
104.0,5969532.5,14875.644,13601.236,2072.3047,0.03348885,0.017469838,0.0015114039,1.7643129
105.0,5969001.5,15114.891,13877.55,2097.2524,0.03354169,0.01754421,0.0014999241,1.761261
106.0,5968461.0,15357.796,14159.537,2122.48,0.033591937,0.017618477,0.001488638,1.7580853
107.0,5967911.0,15604.185,14447.159,2147.9753,0.03363962,0.017692655,0.0014775455,1.7547871
108.0,5967351.5,15853.853,14740.357,2173.7253,0.033684682,0.017766684,0.0014666409,1.7513707
109.0,5966783.5,16106.609,15039.066,2199.715,0.03372706,0.01784058,0.001455921,1.747833
110.0,5966206.0,16362.231,15343.233,2225.9304,0.033766787,0.01791431,0.0014453888,1.7441794
111.0,5965620.5,16620.512,15652.8,2252.355,0.033803802,0.017987862,0.0014350325,1.7404101
112.0,5965026.5,16881.238,15967.705,2278.9736,0.033838104,0.01806122,0.001424858,1.7365271
113.0,5964424.5,17144.195,16287.903,2305.7698,0.033869635,0.01813437,0.0014148563,1.7325307
114.0,5963815.0,17409.18,16613.348,2332.7283,0.033898395,0.018207267,0.0014050276,1.7284259
115.0,5963197.5,17676.0,16944.014,2359.8335,0.033924352,0.01827994,0.0013953686,1.7242094
116.0,5962572.5,17944.467,17279.879,2387.0708,0.03394748,0.018352315,0.0013858766,1.719888
117.0,5961940.5,18214.414,17620.93,2414.4258,0.033967745,0.018424392,0.0013765515,1.715461
118.0,5961301.5,18485.691,17967.188,2441.8862,0.03398512,0.018496156,0.0013673842,1.7109296
119.0,5960655.5,18758.156,18318.672,2469.4387,0.033999603,0.018567592,0.0013583809,1.7062958
120.0,5960002.5,19031.707,18675.445,2497.0725,0.034011137,0.018638656,0.0013495326,1.7015617
121.0,5959342.5,19306.24,19037.559,2524.779,0.03401972,0.018709347,0.0013408393,1.6967283
122.0,5958675.5,19581.693,19405.105,2552.5498,0.034025352,0.018779606,0.001332301,1.6918014
123.0,5958001.5,19858.004,19778.172,2580.378,0.034027975,0.018849462,0.0013239116,1.6867765
124.0,5957320.5,20135.158,20156.895,2608.2588,0.034027558,0.018918827,0.0013156682,1.6816608
125.0,5956632.5,20413.129,20541.396,2636.189,0.03402407,0.018987715,0.001307571,1.6764519
126.0,5955937.0,20691.938,20931.844,2664.1665,0.034017574,0.019056112,0.0012996168,1.6711549
127.0,5955234.5,20971.596,21328.375,2692.1892,0.034007978,0.019123942,0.0012918055,1.6657718
128.0,5954523.5,21252.158,21731.18,2720.2603,0.033995222,0.01919122,0.0012841314,1.6602998
129.0,5953805.5,21533.654,22140.42,2748.38,0.033979427,0.019257888,0.0012765945,1.6547496
130.0,5953079.0,21816.15,22556.29,2776.5532,0.033960413,0.019323945,0.0012691945,1.6491129
131.0,5952344.0,22099.707,22978.95,2804.7832,0.03393827,0.019389346,0.0012619228,1.6433988
132.0,5951601.0,22384.385,23408.602,2833.0771,0.033912938,0.019454062,0.0012547851,1.6376063
133.0,5950848.5,22670.248,23845.395,2861.4397,0.033884387,0.019518048,0.0012477756,1.6317383
134.0,5950087.5,22957.357,24289.502,2889.8792,0.033852648,0.019581303,0.0012408913,1.6257964
135.0,5949317.5,23245.752,24741.068,2918.4045,0.03381766,0.019643754,0.0012341321,1.6197836
136.0,5948538.0,23535.48,25200.236,2947.023,0.033779424,0.0197054,0.0012274951,1.6137006
137.0,5947749.0,23826.564,25667.098,2975.7446,0.03373794,0.019766182,0.0012209803,1.6075512
138.0,5946950.5,24119.014,26141.766,3004.5796,0.033693176,0.01982607,0.0012145847,1.601337
139.0,5946142.5,24412.82,26624.312,3033.5366,0.033645105,0.019885048,0.0012083024,1.5950575
140.0,5945324.5,24707.959,27114.781,3062.6265,0.033593755,0.019943073,0.0012021393,1.5887167
141.0,5944497.0,25004.38,27613.2,3091.8594,0.033539068,0.020000085,0.0011960864,1.5823172
142.0,5943660.0,25302.02,28119.56,3121.245,0.033481073,0.020056054,0.0011901468,1.5758617
143.0,5942814.0,25600.797,28633.861,3150.794,0.03341974,0.020110965,0.0011843175,1.5693494
144.0,5941958.0,25900.6,29156.035,3180.516,0.0333551,0.020164743,0.0011785924,1.5627875
145.0,5941093.0,26201.307,29686.049,3210.4229,0.03328706,0.020217374,0.0011729777,1.5561717
146.0,5940219.5,26502.773,30223.791,3240.5212,0.033215713,0.020268798,0.0011674643,1.5495105
147.0,5939337.0,26804.852,30769.191,3270.823,0.033141,0.020318985,0.0011620581,1.5428021
148.0,5938446.0,27107.37,31322.11,3301.3364,0.033062946,0.020367876,0.0011567504,1.536052
149.0,5937547.0,27410.143,31882.457,3332.0698,0.032981467,0.02041544,0.0011515439,1.5292573
150.0,5936640.0,27712.994,32450.09,3363.032,0.03289668,0.020461634,0.0011464328,1.5224259
151.0,5935726.0,28015.74,33024.9,3394.2317,0.032808494,0.020506397,0.00114142,1.5155567
152.0,5934804.5,28318.178,33606.746,3425.674,0.03271697,0.020549715,0.0011364997,1.5086529
153.0,5933876.5,28620.123,34195.527,3457.369,0.03262205,0.020591497,0.0011316746,1.5017167
154.0,5932941.5,28921.396,34791.117,3489.3206,0.032523792,0.020631716,0.0011269421,1.4947518
155.0,5932001.0,29221.809,35393.43,3521.5347,0.032422196,0.02067034,0.0011222989,1.4877591
156.0,5931054.5,29521.197,36002.36,3554.0156,0.032317232,0.020707294,0.0011177451,1.480741
157.0,5930102.0,29819.393,36617.844,3586.7698,0.03220893,0.020742536,0.0011132747,1.473701
158.0,5929144.5,30116.244,37239.816,3619.7974,0.03209729,0.020776019,0.0011088938,1.4666401
159.0,5928182.5,30411.62,37868.23,3653.105,0.031982314,0.020807698,0.0011045963,1.4595602
160.0,5927215.0,30705.367,38503.043,3686.6904,0.031864088,0.0208375,0.0011003822,1.4524688
161.0,5926243.5,30997.385,39144.242,3720.5574,0.031742524,0.02086541,0.0010962486,1.4453609
162.0,5925267.5,31287.547,39791.83,3754.7043,0.031617653,0.020891324,0.0010921955,1.4382435
163.0,5924287.5,31575.744,40445.754,3789.1284,0.031489532,0.02091524,0.0010882228,1.4311172
164.0,5923303.5,31861.887,41106.06,3823.8296,0.031358194,0.020937055,0.0010843248,1.4239886
165.0,5922315.5,32145.875,41772.727,3858.8032,0.031223606,0.02095677,0.001080504,1.4168544
166.0,5921324.0,32427.617,42445.754,3894.0454,0.0310858,0.020974278,0.0010767579,1.4097207
167.0,5920329.0,32707.008,43125.145,3929.5486,0.030944776,0.020989567,0.0010730863,1.4025863
168.0,5919330.5,32983.96,43810.88,3965.3079,0.030800652,0.021002546,0.0010694832,1.3954608
169.0,5918329.0,33258.38,44502.938,4001.3118,0.030653369,0.0210132,0.0010659517,1.38834
170.0,5917324.0,33530.156,45201.29,4037.5535,0.030502927,0.021021426,0.0010624916,1.3812281
171.0,5916316.5,33799.176,45905.863,4074.022,0.030349445,0.021027207,0.0010590971,1.3741297
172.0,5915306.0,34065.312,46616.598,4110.7036,0.030192893,0.02103047,0.0010557711,1.3670453
173.0,5914293.0,34328.445,47333.387,4147.5874,0.030033302,0.021031186,0.0010525108,1.3599762
174.0,5913277.5,34588.438,48056.137,4184.659,0.02987076,0.021029264,0.001049313,1.3529296
175.0,5912260.0,34845.14,48784.676,4221.904,0.029705238,0.02102466,0.0010461807,1.3459042
176.0,5911240.5,35098.4,49518.867,4259.308,0.029536795,0.021017328,0.0010431082,1.3389035
177.0,5910219.0,35348.04,50258.52,4296.8555,0.029365432,0.02100721,0.0010400981,1.3319283
178.0,5909196.5,35593.902,51003.426,4334.53,0.029191297,0.02099426,0.0010371447,1.3249856
179.0,5908172.5,35835.805,51753.355,4372.316,0.02901433,0.020978421,0.0010342539,1.3180737
180.0,5907148.0,36073.58,52508.086,4410.199,0.028834593,0.020959646,0.0010314167,1.311196
181.0,5906122.5,36307.03,53267.33,4448.162,0.028652143,0.020937875,0.0010286361,1.3043556
182.0,5905097.0,36536.0,54030.836,4486.192,0.02846704,0.020913064,0.0010259092,1.2975557
183.0,5904072.0,36760.31,54798.33,4524.2754,0.028279286,0.020885155,0.0010232389,1.2907969
184.0,5903047.0,36979.785,55569.504,4562.3975,0.028088998,0.020854115,0.0010206193,1.2840841
185.0,5902022.5,37194.277,56344.066,4600.5474,0.027896177,0.020819888,0.0010180504,1.277418
186.0,5900999.5,37403.633,57121.727,4638.717,0.027700853,0.020782426,0.0010155321,1.2708004
187.0,5899978.0,37607.72,57902.17,4676.891,0.027503144,0.020741701,0.0010130644,1.2642354
188.0,5898958.5,37806.41,58685.11,4715.0674,0.027303051,0.020697668,0.0010106445,1.2577233
189.0,5897941.0,37999.617,59470.242,4753.2363,0.027100634,0.020650283,0.0010082693,1.2512672
190.0,5896926.5,38187.246,60257.31,4791.397,0.026895981,0.020599514,0.0010059417,1.2448698
191.0,5895914.5,38369.227,61045.977,4829.5425,0.026689123,0.020545319,0.0010036587,1.2385331
192.0,5894906.0,38545.51,61835.99,4867.6733,0.02648015,0.020487666,0.0010014207,1.2322603
193.0,5893901.0,38716.062,62627.08,4905.788,0.02626909,0.020426512,0.0009992243,1.2260531
194.0,5892900.0,38880.875,63418.984,4943.8896,0.026056033,0.02036187,0.0009970695,1.2199122
195.0,5891903.0,39039.957,64211.418,4981.9805,0.025841009,0.020293683,0.0009949536,1.2138405
196.0,5890911.0,39193.324,65004.133,5020.0615,0.025624108,0.020221934,0.0009928793,1.2078403
197.0,5889923.5,39341.02,65796.9,5058.141,0.025405418,0.020146608,0.0009908437,1.2019149
198.0,5888941.5,39483.105,66589.46,5096.223,0.02518494,0.020067677,0.0009888441,1.1960636
199.0,5887964.5,39619.645,67381.57,5134.3145,0.024962794,0.019985154,0.0009868831,1.1902894
200.0,5886994.0,39750.727,68172.99,5172.419,0.024739038,0.01989901,0.0009849578,1.1845948
201.0,5886029.0,39876.438,68963.5,5210.5474,0.024513733,0.019809261,0.0009830653,1.1789799
202.0,5885070.0,39996.9,69752.85,5248.7065,0.024286937,0.019715875,0.0009812057,1.1734474
203.0,5884118.0,40112.22,70540.8,5286.9023,0.02405874,0.019618884,0.0009793818,1.1679983
204.0,5883172.5,40222.51,71327.1,5325.1426,0.023829233,0.019518271,0.0009775878,1.1626365
205.0,5882234.0,40327.918,72111.55,5363.4355,0.023598444,0.019414082,0.00097582344,1.1573591
206.0,5881303.0,40428.58,72893.88,5401.7856,0.023366492,0.019306302,0.0009740919,1.1521715
207.0,5880379.0,40524.613,73673.84,5440.2,0.023133408,0.019194946,0.0009723872,1.1470733
208.0,5879462.5,40616.184,74451.22,5478.6855,0.022899281,0.019080073,0.0009707093,1.1420642
209.0,5878554.0,40703.418,75225.77,5517.2456,0.0226642,0.018961683,0.0009690613,1.1371477
210.0,5877653.5,40786.465,75997.2,5555.886,0.022428226,0.018839821,0.00096743705,1.1323236
211.0,5876761.0,40865.473,76765.3,5594.6084,0.022191416,0.018714547,0.00096583663,1.1275905
212.0,5875876.5,40940.58,77529.81,5633.4165,0.021953892,0.01858586,0.0009642631,1.1229541
213.0,5875000.5,41011.92,78290.484,5672.3145,0.021715682,0.018453836,0.0009627134,1.118411
214.0,5874133.5,41079.65,79047.1,5711.3,0.021476876,0.018318534,0.0009611845,1.1139622
215.0,5873274.5,41143.89,79799.34,5750.375,0.021237563,0.018179998,0.0009596765,1.1096095
216.0,5872424.5,41204.78,80547.04,5789.54,0.020997833,0.018038303,0.00095819234,1.105353
217.0,5871583.5,41262.453,81289.94,5828.795,0.020757716,0.017893523,0.0009567261,1.1011906
218.0,5870751.5,41317.023,82027.78,5868.135,0.0205173,0.017745718,0.0009552777,1.0971234
219.0,5869928.5,41368.625,82760.33,5907.559,0.020276677,0.017594993,0.00095385016,1.0931505
220.0,5869114.5,41417.367,83487.41,5947.066,0.020035934,0.017441407,0.0009524375,1.0892738
221.0,5868309.5,41463.375,84208.78,5986.652,0.019795101,0.017285049,0.0009510428,1.0854903
222.0,5867514.0,41506.746,84924.26,6026.312,0.019554269,0.017126039,0.00094966294,1.0817987
223.0,5866727.5,41547.586,85633.62,6066.041,0.019313525,0.01696445,0.00094829797,1.0782
224.0,5865950.5,41585.992,86336.695,6105.8354,0.01907299,0.016800389,0.000946945,1.0746962
225.0,5865183.0,41622.06,87033.33,6145.692,0.018832635,0.016633973,0.0009456098,1.0712789
226.0,5864424.5,41655.883,87723.33,6185.6025,0.018592548,0.016465321,0.0009442836,1.0679477
227.0,5863675.5,41687.535,88406.54,6225.561,0.018352877,0.016294524,0.00094296935,1.0647068
228.0,5862935.5,41717.1,89082.85,6265.564,0.018113654,0.01612173,0.00094166695,1.0615503
229.0,5862205.0,41744.668,89752.15,6305.6055,0.017874908,0.015947044,0.00094037654,1.0584747
230.0,5861484.0,41770.285,90414.28,6345.677,0.017636757,0.015770614,0.0009390921,1.0554798
231.0,5860772.5,41794.027,91069.14,6385.7744,0.017399203,0.015592545,0.0009378195,1.0525601
232.0,5860070.0,41815.96,91716.67,6425.891,0.017162394,0.015412986,0.0009365529,1.0497173
233.0,5859376.5,41836.13,92356.766,6466.019,0.01692639,0.015232086,0.0009352923,1.0469471
234.0,5858692.5,41854.582,92989.36,6506.1553,0.01669119,0.015049949,0.0009340406,1.0442443
235.0,5858018.0,41871.37,93614.4,6546.2905,0.016456913,0.0148667395,0.00093279185,1.0416076
236.0,5857352.0,41886.54,94231.84,6586.42,0.01622362,0.014682591,0.00093154906,1.0390339
237.0,5856695.5,41900.117,94841.63,6626.5366,0.015991341,0.014497653,0.00093031226,1.0365165
238.0,5856048.0,41912.133,95443.734,6666.633,0.015760135,0.014312074,0.0009290785,1.0340514
239.0,5855410.0,41922.63,96038.14,6706.704,0.015530091,0.014125988,0.00092784764,1.0316368
240.0,5854780.5,41931.613,96624.86,6746.7456,0.015301239,0.013939545,0.0009266168,1.0292664
241.0,5854160.5,41939.113,97203.82,6786.747,0.015073668,0.013752893,0.00092538894,1.0269369
242.0,5853549.0,41945.145,97775.07,6826.705,0.014847409,0.013566181,0.0009241641,1.0246415
243.0,5852946.5,41949.72,98338.6,6866.6123,0.014622521,0.013379544,0.0009229392,1.0223764
244.0,5852353.0,41952.848,98894.42,6906.464,0.014399033,0.0131931305,0.0009217113,1.0201342
245.0,5851768.5,41954.53,99442.55,6946.2524,0.014177036,0.013007075,0.0009204835,1.0179125
246.0,5851192.5,41954.773,99982.99,6985.972,0.013956588,0.012821525,0.0009192556,1.0157056
247.0,5850625.5,41953.582,100515.79,7025.6167,0.0137377195,0.012636617,0.0009180248,1.0135067
248.0,5850067.5,41950.945,101040.98,7065.1826,0.013520431,0.012452483,0.000916791,1.0113063
249.0,5849518.0,41946.863,101558.555,7104.66,0.013304811,0.012269273,0.0009155542,1.0091001
250.0,5848977.5,41941.336,102068.59,7144.047,0.01309092,0.012087092,0.0009143144,1.0068849
251.0,5848445.5,41934.34,102571.1,7183.3364,0.012878757,0.0119060725,0.00091306865,1.0046505
252.0,5847922.0,41925.883,103066.15,7222.522,0.012668382,0.01172635,0.0009118199,1.0023906
253.0,5847407.5,41915.938,103553.74,7261.599,0.0124598555,0.011548027,0.00091056526,1.0001013
254.0,5846901.5,41904.516,104033.96,7300.564,0.012253236,0.011371225,0.00090930465,0.9977775
255.0,5846404.0,41891.586,104506.86,7339.4097,0.012048464,0.011196047,0.000908035,0.9954051
256.0,5845915.5,41877.15,104972.47,7378.1313,0.011845659,0.011022612,0.0009067595,0.9929826
257.0,5845435.0,41861.195,105430.83,7416.724,0.011644851,0.010851011,0.000905478,0.99050415
258.0,5844963.0,41843.707,105882.055,7455.1855,0.01144601,0.010681331,0.00090418756,0.9879584
259.0,5844500.0,41824.668,106326.164,7493.51,0.011249255,0.010513693,0.0009028882,0.9853436
260.0,5844045.0,41804.09,106763.22,7531.6943,0.011054527,0.010348141,0.0009015828,0.98264873
261.0,5843598.5,41781.95,107193.32,7569.732,0.010861944,0.01018478,0.0009002656,0.97987366
262.0,5843160.0,41758.242,107616.52,7607.622,0.010671448,0.010023698,0.0008989364,0.9770031
263.0,5842730.0,41732.97,108032.9,7645.3623,0.010483097,0.009864926,0.00089760125,0.97403675
264.0,5842308.5,41706.117,108442.51,7682.9473,0.010296952,0.009708554,0.0008962542,0.97097015
265.0,5841895.0,41677.695,108845.46,7720.3745,0.010113012,0.009554639,0.00089489523,0.9677955
266.0,5841489.0,41647.69,109241.81,7757.642,0.0099312775,0.009403229,0.0008935243,0.9645058
267.0,5841091.5,41616.113,109631.68,7794.75,0.009751778,0.009254366,0.0008921415,0.96109694
268.0,5840702.0,41582.96,110015.125,7831.692,0.009574544,0.009108111,0.0008907467,0.9575637
269.0,5840320.0,41548.254,110392.26,7868.4688,0.009399574,0.008964479,0.00088934007,0.9539016
270.0,5839946.0,41511.984,110763.17,7905.079,0.0092269,0.008823514,0.0008879215,0.9501067
271.0,5839579.5,41474.164,111127.95,7941.523,0.0090565495,0.008685246,0.00088648795,0.94617647
272.0,5839220.5,41434.81,111486.695,7977.798,0.008888524,0.008549705,0.00088504254,0.9421051
273.0,5838869.0,41393.92,111839.516,8013.9023,0.008722823,0.008416891,0.00088357925,0.9378905
274.0,5838525.0,41351.53,112186.516,8049.8394,0.008559506,0.008286834,0.000882107,0.9335328
