t,S,I,R,D,beta_const,gamma_const,mu_const,R0_const
0.0,60461828.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
1.0,60461824.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
2.0,60461760.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
3.0,60461816.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
4.0,60461824.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
5.0,60461828.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
6.0,60461856.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
7.0,60461880.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
8.0,60461884.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
9.0,60461868.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
10.0,60461830.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
11.0,60461788.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
12.0,60461748.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
13.0,60461716.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
14.0,60461696.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
15.0,60461692.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
16.0,60461700.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
17.0,60461724.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
18.0,60461756.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
19.0,60461800.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
20.0,60461844.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
21.0,60461892.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
22.0,60461936.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
23.0,60461980.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
24.0,60462016.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
25.0,60462040.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
26.0,60462056.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
27.0,60462056.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
28.0,60462044.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
29.0,60462012.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
30.0,60461956.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
31.0,60461880.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
32.0,60461772.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
33.0,60461640.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
34.0,60461468.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
35.0,60461260.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
36.0,60461010.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
37.0,60460708.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
38.0,60460350.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
39.0,60459936.0,0.0,0.0,0.0,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
40.0,60459444.0,0.0,0.0,6.2749903e-35,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
41.0,60458870.0,0.0,0.0,5.387353e-10,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
42.0,60458204.0,0.0,0.0,44.05078,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
43.0,60457428.0,1287.0391,0.0,118.47461,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
44.0,60456530.0,2886.039,0.0,203.14258,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
45.0,60455480.0,4537.461,0.0,299.45312,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
46.0,60454260.0,6251.0137,0.0,409.0625,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
47.0,60452844.0,8038.785,0.0,533.9121,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
48.0,60451190.0,9915.568,0.0,676.3242,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
49.0,60449276.0,11898.883,0.0,839.0742,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
50.0,60447052.0,14009.172,312.6953,1025.498,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
51.0,60444476.0,16269.08,947.9531,1239.627,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
52.0,60441510.0,18702.625,1582.2969,1486.2715,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
53.0,60438130.0,21333.479,2214.6719,1771.0586,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
54.0,60434300.0,24182.5,2844.8906,2100.4023,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
55.0,60430024.0,27264.611,3474.0781,2481.1816,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
56.0,60425320.0,30585.533,4104.9766,2920.1602,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
57.0,60420228.0,34138.33,4742.2266,3422.996,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
58.0,60414820.0,37900.945,5392.5234,3992.9727,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
59.0,60409180.0,41835.24,6064.422,4629.6094,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
60.0,60403400.0,45888.168,6767.6875,5327.701,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
61.0,60397576.0,49995.32,7512.4766,6077.1797,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
62.0,60391790.0,54087.375,8307.953,6864.213,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
63.0,60386116.0,58097.586,9160.969,7673.1807,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
64.0,60380596.0,61969.15,10075.281,8489.101,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
65.0,60375256.0,65660.34,11051.18,9299.592,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
66.0,60370100.0,69146.36,12086.5,10095.966,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
67.0,60365124.0,72417.91,13177.625,10873.254,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
68.0,60360310.0,75477.945,14320.758,11629.605,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
69.0,60355650.0,78337.59,15512.883,12365.355,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
70.0,60351104.0,81012.28,16752.195,13082.035,0.028250810422593198,0.022133150762406628,0.005073826160153783,1.0383663904668228
