t,S,I,R,D,beta_const,gamma_const,mu_const,R0_const
0.0,60461800.0,0.0,6.215285e-14,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
1.0,60461812.0,0.0,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
2.0,60461812.0,0.0,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
3.0,60461820.0,0.0,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
4.0,60461816.0,0.0,9.2e-44,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
5.0,60461812.0,0.0,1.9947028e-29,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
6.0,60461810.0,0.0,2.4592598e-15,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
7.0,60461810.0,0.0,0.0003839731,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
8.0,60461812.0,0.0,8.084049,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
9.0,60461816.0,0.0,15.0876465,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
10.0,60461824.0,0.0,15.63623,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
11.0,60461830.0,0.0,12.101324,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
12.0,60461836.0,0.0,6.152521,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
13.0,60461836.0,0.0,0.2485779,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
14.0,60461836.0,0.0,6.126965e-05,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
15.0,60461836.0,0.0,5.3973728e-09,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
16.0,60461828.0,0.0,1.7827149e-13,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
17.0,60461824.0,0.0,1.8838155e-18,1.2e-43,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
18.0,60461816.0,0.0,5.2875903e-24,1.8e-41,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
19.0,60461812.0,0.0,3.288218e-30,4.21792e-40,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
20.0,60461810.0,0.0,3.957372e-37,1.666793e-39,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
21.0,60461804.0,0.0,8e-45,1.197327e-39,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
22.0,60461800.0,0.0,0.0,1.71463e-40,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
23.0,60461800.0,0.0,0.0,5.482e-42,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
24.0,60461800.0,0.0,0.0,4.5e-44,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
25.0,60461804.0,0.0,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
26.0,60461804.0,0.0,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
27.0,60461800.0,0.0,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
28.0,60461796.0,0.0,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
29.0,60461784.0,0.0,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
30.0,60461760.0,0.0,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
31.0,60461730.0,0.0,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
32.0,60461670.0,0.0,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
33.0,60461596.0,0.0,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
34.0,60461496.0,0.0,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
35.0,60461360.0,175.28223,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
36.0,60461180.0,524.21484,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
37.0,60460950.0,875.5215,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
38.0,60460668.0,1232.5156,0.0,0.0,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
39.0,60460316.0,1600.79,0.0,3.728514e-37,0.061951587456121004,0.030021588151135925,0.021166599366774008,1.21027116723844
