t,S,I,R,D,beta,gamma,mu,R0
231.0,60188250.0,33674.92,140083.69,99955.72,-0.021468569,0.00010377169,8.7273125e-05,-112.37451
232.0,60188964.0,32955.35,140086.23,99958.68,-0.021581817,0.00010225177,8.633733e-05,-114.43831
233.0,60189668.0,32248.514,140088.7,99961.57,-0.021697033,0.000100806355,8.54373e-05,-116.49811
234.0,60190360.0,31554.256,140091.05,99964.39,-0.021814186,9.9405646e-05,8.457303e-05,-118.56911
235.0,60191036.0,30872.365,140093.33,99967.164,-0.021933276,9.804964e-05,8.374155e-05,-120.650925
236.0,60191704.0,30202.688,140095.5,99969.87,-0.022054333,9.673834e-05,8.294582e-05,-122.73943
237.0,60192360.0,29545.035,140097.6,99972.51,-0.022177357,9.548664e-05,8.217693e-05,-124.82782
238.0,60193004.0,28899.193,140099.62,99975.12,-0.022302318,9.4264746e-05,8.1440805e-05,-126.93007
239.0,60193636.0,28265.086,140101.58,99977.664,-0.022429217,9.3087554e-05,8.073449e-05,-129.0355
240.0,60194260.0,27642.469,140103.47,99980.164,-0.022558052,9.1955066e-05,8.0055e-05,-131.14378
241.0,60194870.0,27031.156,140105.28,99982.62,-0.022688795,9.085238e-05,7.940233e-05,-133.26384
242.0,60195470.0,26430.99,140107.03,99985.04,-0.022821415,8.97944e-05,7.87735e-05,-135.38411
243.0,60196060.0,25841.855,140108.73,99987.41,-0.022955973,8.876622e-05,7.817149e-05,-137.5122
244.0,60196640.0,25263.49,140110.39,99989.734,-0.023092348,8.776784e-05,7.7590346e-05,-139.65047
245.0,60197210.0,24695.832,140111.98,99992.02,-0.023230601,8.6814165e-05,7.703603e-05,-141.77951
246.0,60197770.0,24138.629,140113.55,99994.26,-0.023370672,8.587539e-05,7.6499586e-05,-143.93025
247.0,60198316.0,23591.785,140115.06,99996.484,-0.023512531,8.496642e-05,7.598698e-05,-146.08284
248.0,60198852.0,23055.111,140116.52,99998.65,-0.023656148,8.4102154e-05,7.549524e-05,-148.22389
249.0,60199384.0,22528.453,140117.9,100000.805,-0.023801465,8.325279e-05,7.502139e-05,-150.38124
250.0,60199900.0,22011.63,140119.28,100002.92,-0.023948539,8.2433224e-05,7.456541e-05,-152.5398
251.0,60200412.0,21504.555,140120.64,100005.01,-0.024097282,8.162856e-05,7.41303e-05,-154.7089
252.0,60200910.0,21007.004,140121.94,100007.05,-0.024247695,8.08537e-05,7.3710085e-05,-156.87825
253.0,60201404.0,20518.863,140123.2,100009.086,-0.024399657,8.010864e-05,7.331074e-05,-159.03894
254.0,60201884.0,20039.959,140124.47,100011.08,-0.024553228,7.9378486e-05,7.292628e-05,-161.21115
255.0,60202360.0,19570.166,140125.66,100013.055,-0.02470832,7.866323e-05,7.255674e-05,-163.39323
256.0,60202824.0,19109.36,140126.84,100015.0,-0.02486493,7.797778e-05,7.2202085e-05,-165.56767
257.0,60203280.0,18657.346,140128.0,100016.92,-0.025022972,7.7322125e-05,7.186234e-05,-167.73177
258.0,60203730.0,18213.998,140129.12,100018.83,-0.025182445,7.6666474e-05,7.15375e-05,-169.91747
259.0,60204170.0,17779.23,140130.23,100020.7,-0.025343258,7.6040626e-05,7.122755e-05,-172.08917
260.0,60204600.0,17352.8,140131.31,100022.555,-0.025505442,7.541478e-05,7.092953e-05,-174.2838
261.0,60205020.0,16934.678,140132.38,100024.375,-0.025668878,7.481873e-05,7.0646405e-05,-176.4607
262.0,60205436.0,16524.676,140133.44,100026.18,-0.025833566,7.4237585e-05,7.0372225e-05,-178.64325
263.0,60205844.0,16122.66,140134.45,100027.97,-0.025999445,7.367134e-05,7.011295e-05,-180.82257
264.0,60206244.0,15728.525,140135.44,100029.72,-0.026166517,7.31349e-05,6.9865586e-05,-182.98203
265.0,60206636.0,15342.1045,140136.42,100031.48,-0.026334632,7.259846e-05,6.963015e-05,-185.15706
266.0,60207020.0,14963.305,140137.39,100033.2,-0.02650385,7.207692e-05,6.940365e-05,-187.33209
267.0,60207396.0,14591.997,140138.34,100034.9,-0.02667405,7.157028e-05,6.9189075e-05,-189.5011
268.0,60207764.0,14228.037,140139.28,100036.59,-0.026845235,7.106364e-05,6.8983434e-05,-191.68723
269.0,60208130.0,13871.315,140140.22,100038.266,-0.027017314,7.05868e-05,6.878972e-05,-193.84407
