t,S,I,R,D,beta,gamma,mu,R0
179.0,60220116.0,9845.071,197060.62,35366.734,0.0043903403,0.023525417,0.0009766937,0.17918213
180.0,60219890.0,9717.585,197325.33,35359.71,0.0051590614,0.023092136,0.0009686172,0.21441813
181.0,60219652.0,9603.131,197583.58,35352.758,0.0059719793,0.022672117,0.00096077326,0.2526978
182.0,60219400.0,9501.396,197836.12,35345.926,0.0068294816,0.022265762,0.0009531498,0.29413444
183.0,60219136.0,9412.008,198083.66,35339.24,0.0077317767,0.02187334,0.000945732,0.33882958
184.0,60218860.0,9334.706,198326.55,35332.727,0.0086790435,0.021495074,0.00093850493,0.38687736
185.0,60218572.0,9269.1875,198565.75,35326.438,0.009671252,0.021131083,0.0009314567,0.43835625
186.0,60218270.0,9215.268,198801.62,35320.38,0.010708135,0.020781413,0.0009245753,0.49332628
187.0,60217964.0,9172.692,199034.77,35314.582,0.011789333,0.020446077,0.00091784896,0.5518337
188.0,60217640.0,9141.314,199265.64,35309.074,0.012914222,0.020125002,0.0009112716,0.61390257
189.0,60217304.0,9120.968,199494.84,35303.86,0.014081996,0.019818038,0.0009048343,0.67953885
190.0,60216956.0,9111.445,199722.8,35298.965,0.015291642,0.019525021,0.00089852215,0.74872625
191.0,60216600.0,9112.716,199949.88,35294.4,0.01654191,0.019245744,0.0008923352,0.82142437
192.0,60216228.0,9124.638,200176.7,35290.17,0.017831217,0.018979937,0.00088626146,0.89756566
193.0,60215850.0,9147.216,200403.44,35286.305,0.019157838,0.018727303,0.00088029506,0.977062
194.0,60215456.0,9180.395,200630.6,35282.79,0.020519774,0.018487543,0.00087442994,1.0597978
195.0,60215052.0,9224.163,200858.47,35279.637,0.021914762,0.0182603,0.0008686602,1.1456327
196.0,60214636.0,9278.573,201087.42,35276.86,0.023340236,0.018045232,0.0008629829,1.2343967
197.0,60214210.0,9343.67,201317.8,35274.45,0.024793457,0.01784195,0.000857392,1.3259
198.0,60213772.0,9419.54,201549.73,35272.39,0.026271474,0.017650068,0.00085187855,1.4199302
199.0,60213324.0,9506.378,201783.62,35270.707,0.027771067,0.017469183,0.00084644556,1.5162498
200.0,60212864.0,9604.317,202019.69,35269.38,0.02928872,0.017298892,0.0008410841,1.6145952
201.0,60212390.0,9713.61,202258.14,35268.406,0.030820947,0.017138824,0.0008357942,1.7146927
202.0,60211910.0,9834.422,202499.11,35267.785,0.032363873,0.016988546,0.0008305699,1.8162446
203.0,60211420.0,9967.197,202743.0,35267.5,0.033913683,0.016847655,0.0008254051,1.9189479
204.0,60210916.0,10112.201,202989.83,35267.535,0.035466295,0.01671578,0.00082030596,2.022475
205.0,60210400.0,10269.863,203239.83,35267.883,0.037017655,0.016592503,0.0008152604,2.1265025
206.0,60209870.0,10440.656,203492.98,35268.547,0.03856362,0.01647742,0.00081027154,2.230698
207.0,60209332.0,10625.064,203749.81,35269.49,0.04009999,0.016370192,0.0008053362,2.3347163
208.0,60208780.0,10823.813,204010.17,35270.723,0.04162265,0.016270429,0.0008004517,2.4382253
209.0,60208216.0,11037.402,204274.3,35272.215,0.04312746,0.016177744,0.0007956177,2.540891
210.0,60207640.0,11266.714,204542.27,35273.98,0.044610452,0.016091824,0.0007908285,2.642384
211.0,60207050.0,11512.456,204814.38,35275.99,0.046067726,0.016012281,0.00078608695,2.742393
212.0,60206440.0,11775.607,205090.56,35278.23,0.047495496,0.015938818,0.0007813871,2.8406048
213.0,60205816.0,12057.065,205371.1,35280.695,0.048890125,0.015871078,0.000776732,2.9367301
214.0,60205176.0,12358.04,205656.19,35283.387,0.050248366,0.015808761,0.00077211857,3.0305007
215.0,60204520.0,12679.57,205945.9,35286.28,0.05156688,0.015751556,0.0007675439,3.1216521
216.0,60203840.0,13023.044,206240.5,35289.4,0.052842777,0.015699193,0.000763008,3.209946
217.0,60203144.0,13389.771,206540.05,35292.703,0.054073315,0.01565136,0.00075851084,3.29517
218.0,60202424.0,13781.273,206845.1,35296.234,0.05525608,0.015607804,0.0007540524,3.3771276
219.0,60201676.0,14199.183,207155.58,35299.973,0.056388926,0.0155682415,0.0007496268,3.455655
220.0,60200908.0,14645.19,207471.81,35303.934,0.057469886,0.015532449,0.00074523984,3.5305924
221.0,60200108.0,15121.223,207794.27,35308.113,0.05849735,0.015500158,0.00074088573,3.6018221
222.0,60199276.0,15629.184,208123.14,35312.54,0.05947013,0.0154711455,0.0007365644,3.6692493
223.0,60198412.0,16171.248,208458.88,35317.22,0.060386907,0.015445173,0.00073227886,3.7327826
224.0,60197516.0,16749.592,208801.9,35322.188,0.061247062,0.015422061,0.00072802306,3.7923682
225.0,60196576.0,17366.623,209152.67,35327.473,0.062050026,0.015401572,0.0007238001,3.847975
226.0,60195596.0,18024.852,209511.64,35333.074,0.062795416,0.015383527,0.00071960984,3.8995764
227.0,60194572.0,18726.98,209879.5,35339.055,0.06348328,0.015367717,0.00071544945,3.9471881
228.0,60193496.0,19475.674,210256.67,35345.445,0.06411378,0.015353963,0.00071131886,3.9908285
229.0,60192370.0,20273.924,210643.86,35352.297,0.06468724,0.015342116,0.0007072181,4.0305247
230.0,60191184.0,21124.732,211041.92,35359.65,0.06520428,0.0153319985,0.0007031471,4.066335
231.0,60189940.0,22031.28,211451.56,35367.56,0.06566565,0.01532343,0.00069910585,4.09833
232.0,60188628.0,22996.83,211873.5,35376.09,0.06607224,0.015316278,0.0006950915,4.126583
233.0,60187250.0,24024.836,212308.72,35385.293,0.06642516,0.015310422,0.00069110695,4.151176
234.0,60185790.0,25118.729,212758.28,35395.246,0.06672557,0.015305653,0.00068715215,4.172224
235.0,60184256.0,26282.24,213222.98,35406.01,0.066974774,0.015301913,0.0006832212,4.189816
236.0,60182630.0,27518.945,213704.1,35417.684,0.06717427,0.015299037,0.00067932013,4.2040787
237.0,60180920.0,28832.707,214202.64,35430.293,0.0673254,0.015296906,0.00067544583,4.2151213
238.0,60179110.0,30227.402,214719.92,35443.977,0.067429885,0.015295416,0.0006715983,4.223074
239.0,60177200.0,31706.904,215257.0,35458.785,0.06748925,0.015294433,0.00066778064,4.2280636
240.0,60175180.0,33275.164,215815.53,35474.812,0.067505196,0.015293881,0.0006639838,4.2302146
241.0,60173050.0,34936.23,216396.64,35492.14,0.06747939,0.015293643,0.00066021684,4.229659
242.0,60170796.0,36694.023,217001.9,35510.88,0.06741355,0.015293628,0.0006564736,4.226528
243.0,60168416.0,38552.652,217632.83,35531.09,0.067309454,0.015293747,0.0006527573,4.220954
244.0,60165904.0,40516.086,218291.02,35552.875,0.06716879,0.015293896,0.00064906775,4.2130675
245.0,60163256.0,42588.24,218977.8,35576.33,0.06699334,0.0152940005,0.00064540206,4.203002
246.0,60160464.0,44773.04,219695.34,35601.53,0.066784784,0.0152940005,0.00064176024,4.1908755
247.0,60157520.0,47074.285,220445.08,35628.58,0.066544846,0.015293792,0.0006381452,4.1768208
248.0,60154420.0,49495.785,221228.9,35657.543,0.066275164,0.0152933,0.000634554,4.1609597
249.0,60151156.0,52041.15,222048.44,35688.508,0.06597741,0.0152924955,0.00063098967,4.1434026
250.0,60147730.0,54713.85,222905.62,35721.562,0.06565316,0.015291274,0.0006274492,4.1242733
251.0,60144124.0,57517.273,223802.52,35756.77,0.06530397,0.01528959,0.0006239295,4.103678
252.0,60140340.0,60454.676,224741.1,35794.2,0.06493138,0.0152873695,0.00062043965,4.08173
253.0,60136372.0,63529.047,225723.12,35833.934,0.064536944,0.015284568,0.0006169677,4.058535
254.0,60132212.0,66743.29,226750.6,35876.01,0.06412198,0.015281111,0.0006135255,4.0341897
255.0,60127856.0,70099.89,227825.78,35920.504,0.063687935,0.015276983,0.00061010424,4.008786
256.0,60123300.0,73601.336,228950.56,35967.44,0.06323619,0.015272111,0.0006067068,3.9824245
257.0,60118540.0,77249.82,230127.08,36016.883,0.06276797,0.015266463,0.00060333015,3.9551852
258.0,60113572.0,81047.19,231357.52,36068.867,0.06228454,0.015259966,0.00059998035,3.9271595
259.0,60108390.0,84995.12,232643.69,36123.41,0.06178705,0.015252605,0.0005966544,3.898419
260.0,60102990.0,89095.13,233988.06,36180.562,0.061276715,0.015244335,0.00059334934,3.869045
261.0,60097372.0,93348.09,235392.62,36240.312,0.06075458,0.015235096,0.0005900681,3.8391123
262.0,60091532.0,97755.016,236859.5,36302.7,0.060221683,0.015224889,0.0005868077,3.8086793
263.0,60085460.0,102316.45,238390.8,36367.73,0.059679013,0.015213639,0.0005835742,3.7778192
264.0,60079164.0,107032.516,239988.64,36435.38,0.05912755,0.01520136,0.0005803585,3.746585
265.0,60072636.0,111903.31,241655.22,36505.68,0.05856819,0.015187979,0.00057716965,3.7150419
266.0,60065876.0,116928.37,243392.61,36578.605,0.058001738,0.015173465,0.0005739987,3.6832433
267.0,60058884.0,122107.164,245202.67,36654.156,0.057429057,0.015157819,0.0005708546,3.6512334
268.0,60051652.0,127438.85,247087.88,36732.312,0.05685089,0.01514101,0.0005677283,3.6190615
269.0,60044188.0,132922.12,249049.89,36813.04,0.056267988,0.015122995,0.00056462886,3.5867758
270.0,60036490.0,138555.5,251090.94,36896.363,0.05568106,0.015103757,0.0005615473,3.5544195
271.0,60028548.0,144337.45,253212.77,36982.234,0.055090617,0.015083283,0.0005584896,3.5220187
272.0,60020376.0,150265.7,255417.39,37070.62,0.05449746,0.015061542,0.0005554527,3.4896252
273.0,60011964.0,156338.38,257706.77,37161.527,0.05390207,0.01503852,0.00055243674,3.4572651
274.0,60003320.0,162552.6,260082.53,37254.91,0.05330501,0.015014201,0.0005494416,3.4249701
275.0,59994440.0,168905.78,262546.5,37350.76,0.05270676,0.0149885565,0.0005464703,3.392769
