t,S,I,R,D,beta,gamma,mu,R0
145.0,60291090.0,41557.09,96894.42,32587.441,-0.022492576,0.003828913,0.00028862953,-5.4626217
146.0,60292012.0,40454.684,97049.28,32600.014,-0.022790391,0.003779173,0.00027415753,-5.6226335
147.0,60292924.0,39373.266,97198.03,32611.648,-0.023080815,0.0037334561,0.00026043653,-5.7790275
148.0,60293820.0,38312.86,97340.98,32622.418,-0.023364175,0.0036916137,0.00024742485,-5.931441
149.0,60294704.0,37273.44,97478.41,32632.379,-0.02364083,0.0036534816,0.00023508669,-6.0795717
150.0,60295572.0,36254.91,97610.7,32641.582,-0.023911107,0.0036189258,0.00022339226,-6.2230945
151.0,60296428.0,35257.21,97738.14,32650.07,-0.024175305,0.0035877973,0.00021230281,-6.3617544
152.0,60297268.0,34280.215,97860.95,32657.924,-0.02443372,0.0035599768,0.00020179451,-6.4952703
153.0,60298096.0,33323.793,97979.414,32665.166,-0.024686683,0.0035353452,0.0001918316,-6.623427
154.0,60298904.0,32387.781,98093.766,32671.836,-0.02493446,0.0035137832,0.00018238723,-6.7460256
155.0,60299700.0,31472.01,98204.19,32677.98,-0.025177348,0.0034951866,0.00017343462,-6.862891
156.0,60300480.0,30576.281,98310.99,32683.643,-0.025415588,0.003479451,0.0001649499,-6.973873
157.0,60301250.0,29700.45,98414.24,32688.863,-0.025649447,0.0034664571,0.00015690624,-7.0789056
158.0,60301996.0,28844.27,98514.18,32693.65,-0.025879223,0.0034561306,0.00014928282,-7.1778793
159.0,60302732.0,28007.52,98610.97,32698.049,-0.026105125,0.003448397,0.00014205575,-7.2707057
160.0,60303452.0,27189.992,98704.74,32702.1,-0.02632739,0.0034431368,0.0001352042,-7.357429
161.0,60304156.0,26391.37,98795.72,32705.799,-0.026546288,0.0034402907,0.0001287073,-7.4380226
162.0,60304844.0,25611.521,98883.91,32709.203,-0.026762027,0.003439784,0.00012254715,-7.512504
163.0,60305520.0,24850.11,98969.56,32712.307,-0.026974786,0.0034415275,0.00011670888,-7.5809426
164.0,60306176.0,24106.877,99052.695,32715.164,-0.027184833,0.0034454912,0.00011116862,-7.64336
165.0,60306820.0,23381.55,99133.53,32717.762,-0.027392317,0.0034515709,0.000105917454,-7.6999035
166.0,60307452.0,22673.898,99212.09,32720.135,-0.027597476,0.0034597218,0.00010093749,-7.7506647
167.0,60308064.0,21983.592,99288.49,32722.303,-0.02780049,0.0034698844,9.621084e-05,-7.7957788
168.0,60308668.0,21310.357,99362.83,32724.28,-0.028001476,0.003481999,9.172857e-05,-7.8353696
169.0,60309252.0,20653.97,99435.18,32726.082,-0.028200705,0.003496036,8.7475775e-05,-7.869572
170.0,60309824.0,20014.045,99505.6,32727.717,-0.028398264,0.0035119206,8.3440544e-05,-7.898585
171.0,60310384.0,19390.367,99574.25,32729.203,-0.028594334,0.0035296232,7.960796e-05,-7.9225554
172.0,60310930.0,18782.594,99641.09,32730.557,-0.028789062,0.003549084,7.597208e-05,-7.941687
173.0,60311456.0,18190.492,99706.24,32731.771,-0.028982569,0.0035702884,7.2520976e-05,-7.956104
174.0,60311976.0,17613.74,99769.766,32732.89,-0.029175032,0.0035931766,6.924272e-05,-7.9660544
175.0,60312480.0,17051.988,99831.7,32733.877,-0.029366542,0.0036177188,6.612838e-05,-7.9717045
176.0,60312970.0,16505.07,99892.1,32734.785,-0.029557247,0.0036438704,6.317198e-05,-7.973269
177.0,60313450.0,15972.553,99951.02,32735.598,-0.029747237,0.0036716163,6.0364604e-05,-7.970897
178.0,60313910.0,15454.275,100008.55,32736.332,-0.0299366,0.003700927,5.7694317e-05,-7.9647827
179.0,60314370.0,14949.884,100064.67,32736.982,-0.030125488,0.0037317723,5.515814e-05,-7.9551206
180.0,60314810.0,14459.091,100119.45,32737.568,-0.030313957,0.0037641078,5.274713e-05,-7.94213
181.0,60315236.0,13981.661,100172.92,32738.102,-0.03050207,0.0037979335,5.0452352e-05,-7.9259386
182.0,60315656.0,13517.228,100225.13,32738.574,-0.030689944,0.0038332045,4.8273803e-05,-7.906767
183.0,60316060.0,13065.583,100276.13,32738.988,-0.030877639,0.003869921,4.6199562e-05,-7.884752
184.0,60316456.0,12626.443,100325.9,32739.36,-0.031065185,0.003908053,4.4226646e-05,-7.8600674
185.0,60316840.0,12199.509,100374.51,32739.682,-0.0312527,0.003947586,4.23491e-05,-7.832885
186.0,60317212.0,11784.538,100421.98,32739.979,-0.031440187,0.0039885044,4.056096e-05,-7.803345
187.0,60317572.0,11381.239,100468.34,32740.232,-0.031627703,0.004030779,3.885925e-05,-7.771625
188.0,60317924.0,10989.375,100513.59,32740.455,-0.03181531,0.0040744245,3.7238002e-05,-7.737821
189.0,60318264.0,10608.68,100557.81,32740.646,-0.032003004,0.004119411,3.5697223e-05,-7.702087
190.0,60318596.0,10238.852,100600.984,32740.812,-0.03219085,0.004165724,3.4224988e-05,-7.6645803
191.0,60318920.0,9879.686,100643.13,32740.955,-0.03237881,0.004213363,3.282428e-05,-7.6253843
192.0,60319230.0,9530.918,100684.32,32741.072,-0.032566983,0.0042623132,3.1489133e-05,-7.584649
193.0,60319532.0,9192.333,100724.49,32741.176,-0.032755304,0.0043125898,3.0216575e-05,-7.5424275
194.0,60319828.0,8863.666,100763.734,32741.252,-0.032943834,0.004364148,2.9000641e-05,-7.4989123
195.0,60320110.0,8544.636,100802.086,32741.318,-0.033132512,0.004417017,2.784431e-05,-7.454116
196.0,60320388.0,8235.074,100839.5,32741.365,-0.0333214,0.004471183,2.6738644e-05,-7.408177
197.0,60320652.0,7934.708,100876.01,32741.398,-0.033510465,0.004526645,2.5683641e-05,-7.3611703
198.0,60320910.0,7643.3525,100911.64,32741.422,-0.03369968,0.0045834035,2.4676323e-05,-7.313172
199.0,60321164.0,7360.7666,100946.44,32741.432,-0.033889044,0.0046414435,2.3713708e-05,-7.2642875
200.0,60321410.0,7086.7144,100980.36,32741.43,-0.034078527,0.00470078,2.2795797e-05,-7.214561
201.0,60321640.0,6820.995,101013.49,32741.42,-0.03426813,0.0047614276,2.1919608e-05,-7.164048
202.0,60321868.0,6563.4224,101045.77,32741.393,-0.03445779,0.004823357,2.1082164e-05,-7.1128545
203.0,60322090.0,6313.735,101077.28,32741.352,-0.034647454,0.0048865974,2.028048e-05,-7.060998
204.0,60322300.0,6071.784,101107.97,32741.309,-0.034837175,0.0049511343,1.951456e-05,-7.008577
205.0,60322508.0,5837.3477,101137.94,32741.26,-0.035026837,0.0050169975,1.8784403e-05,-6.9555907
206.0,60322708.0,5610.2573,101167.09,32741.2,-0.03521644,0.005084172,1.808107e-05,-6.902135
207.0,60322900.0,5390.2974,101195.57,32741.125,-0.035405893,0.0051526874,1.7413497e-05,-6.8482018
208.0,60323084.0,5177.251,101223.29,32741.049,-0.035595227,0.005222529,1.6769767e-05,-6.793891
209.0,60323264.0,4970.9995,101250.31,32740.959,-0.035784353,0.005293712,1.615584e-05,-6.7392173
210.0,60323440.0,4771.3105,101276.62,32740.87,-0.03597321,0.005366251,1.5568734e-05,-6.6842093
211.0,60323604.0,4578.071,101302.22,32740.762,-0.03616177,0.0054401755,1.5005469e-05,-6.6288853
212.0,60323770.0,4391.0737,101327.164,32740.652,-0.03635,0.005515456,1.4466047e-05,-6.573329
213.0,60323924.0,4210.1553,101351.414,32740.53,-0.036537785,0.0055921376,1.3950467e-05,-6.517519
214.0,60324076.0,4035.1182,101375.03,32740.406,-0.036725152,0.0056702346,1.3455749e-05,-6.461498
215.0,60324220.0,3865.879,101398.016,32740.266,-0.036911983,0.0057497323,1.2981892e-05,-6.4053125
216.0,60324360.0,3702.2275,101420.33,32740.12,-0.037098277,0.0058306754,1.2525917e-05,-6.3489647
217.0,60324496.0,3543.964,101442.05,32739.973,-0.037283916,0.005913049,1.2090803e-05,-6.2924957
218.0,60324624.0,3391.0369,101463.15,32739.799,-0.0374689,0.005996898,1.167059e-05,-6.2359114
219.0,60324748.0,3243.217,101483.69,32739.633,-0.037653167,0.0060822368,1.1268258e-05,-6.1792297
220.0,60324870.0,3100.4592,101503.6,32739.455,-0.03783663,0.0061690807,1.08838085e-05,-6.122467
221.0,60324988.0,2962.5217,101522.984,32739.258,-0.03801926,0.0062574297,1.051426e-05,-6.0656667
222.0,60325100.0,2829.362,101541.75,32739.062,-0.038200993,0.0063473284,1.0156632e-05,-6.0088215
223.0,60325210.0,2700.7485,101559.984,32738.86,-0.038381774,0.006438762,9.816885e-06,-5.951974
224.0,60325308.0,2576.6228,101577.65,32738.635,-0.03856157,0.00653179,9.489059e-06,-5.8951116
225.0,60325410.0,2456.8298,101594.79,32738.404,-0.038740326,0.006626427,9.173155e-06,-5.838255
226.0,60325504.0,2341.2537,101611.445,32738.178,-0.038917977,0.006722659,8.869171e-06,-5.781448
227.0,60325596.0,2229.7815,101627.555,32737.926,-0.039094467,0.0068205595,8.580088e-06,-5.7246547
228.0,60325684.0,2122.2842,101643.15,32737.664,-0.039269734,0.0069200993,8.299947e-06,-5.6679378
229.0,60325770.0,2018.6195,101658.266,32737.402,-0.03944378,0.0070213526,8.0287455e-06,-5.6112733
230.0,60325852.0,1918.7103,101672.9,32737.12,-0.039616544,0.007124305,7.769466e-06,-5.5547013
231.0,60325930.0,1822.4663,101687.055,32736.824,-0.039787937,0.0072290003,7.5221064e-06,-5.4982123
232.0,60326004.0,1729.7324,101700.734,32736.531,-0.03995796,0.007335469,7.2807075e-06,-5.441825
233.0,60326076.0,1640.425,101713.984,32736.225,-0.04012658,0.007443711,7.0512297e-06,-5.385567
234.0,60326144.0,1554.4535,101726.76,32735.902,-0.040293712,0.007553771,6.8277122e-06,-5.329434
235.0,60326212.0,1471.7115,101739.09,32735.574,-0.040459324,0.007665679,6.6161156e-06,-5.273432
236.0,60326270.0,1392.1217,101751.03,32735.23,-0.040623415,0.007779464,6.4074993e-06,-5.217581
237.0,60326336.0,1315.5355,101762.51,32734.885,-0.040785927,0.007895142,6.2108043e-06,-5.1618915
238.0,60326390.0,1241.8757,101773.59,32734.521,-0.04094683,0.008012742,6.020069e-06,-5.106378
239.0,60326450.0,1171.126,101784.29,32734.15,-0.041106094,0.008132309,5.835295e-06,-5.05104
240.0,60326500.0,1103.112,101794.58,32733.771,-0.04126369,0.0082538575,5.656481e-06,-4.995898
241.0,60326550.0,1037.7535,101804.51,32733.38,-0.041419584,0.008377433,5.4866077e-06,-4.94095
242.0,60326600.0,975.0437,101814.02,32732.977,-0.041573722,0.008503035,5.3197145e-06,-4.886224
243.0,60326644.0,914.8311,101823.19,32732.568,-0.04172613,0.008630738,5.161762e-06,-4.8317065
244.0,60326690.0,857.0511,101832.02,32732.146,-0.04187678,0.008760542,5.00679e-06,-4.7774286
245.0,60326732.0,801.6844,101840.48,32731.707,-0.042025615,0.008892491,4.8577785e-06,-4.723386
246.0,60326772.0,748.5245,101848.57,32731.277,-0.04217266,0.009026617,4.7147273e-06,-4.6695952
247.0,60326810.0,697.6327,101856.336,32730.816,-0.042317856,0.009162962,4.577637e-06,-4.6160536
248.0,60326844.0,648.89606,101863.836,32730.363,-0.042461205,0.009301543,4.4435264e-06,-4.5627837
249.0,60326880.0,602.18555,101870.93,32729.896,-0.042602677,0.009442404,4.3153764e-06,-4.509785
250.0,60326910.0,557.55273,101877.83,32729.416,-0.0427423,0.009585589,4.1902067e-06,-4.4570684
251.0,60326944.0,514.8364,101884.3,32728.934,-0.042880047,0.009731099,4.0709974e-06,-4.404653
252.0,60326972.0,473.99454,101890.54,32728.43,-0.043015886,0.009879023,3.954768e-06,-4.352523
253.0,60327004.0,434.98846,101896.484,32727.93,-0.043149818,0.010029361,3.8444996e-06,-4.300701
254.0,60327028.0,397.69553,101902.164,32727.416,-0.043281842,0.010182157,3.734231e-06,-4.249195
255.0,60327056.0,362.18033,101907.51,32726.902,-0.04341196,0.010337442,3.629923e-06,-4.1980133
256.0,60327080.0,328.20084,101912.67,32726.377,-0.0435402,0.010495275,3.528595e-06,-4.147158
257.0,60327100.0,295.9248,101917.51,32725.844,-0.0436665,0.010655671,3.4302473e-06,-4.09664
258.0,60327124.0,265.15872,101922.12,32725.297,-0.043790866,0.01081869,3.33488e-06,-4.046458
259.0,60327144.0,235.82188,101926.51,32724.75,-0.043913353,0.010984361,3.245473e-06,-3.996626
260.0,60327160.0,207.9627,101930.63,32724.193,-0.044033933,0.011152729,3.156066e-06,-3.947148
261.0,60327180.0,181.51018,101934.54,32723.637,-0.044152606,0.01132381,3.0696392e-06,-3.8980381
262.0,60327196.0,156.34174,101938.18,32723.082,-0.04426937,0.011497691,2.9861928e-06,-3.849284
263.0,60327212.0,132.45091,101941.64,32722.502,-0.04438423,0.011674374,2.9087066e-06,-3.8009038
264.0,60327228.0,109.840935,101944.914,32721.936,-0.04449724,0.011853918,2.8282404e-06,-3.7529047
265.0,60327244.0,88.431145,101947.94,32721.35,-0.044608343,0.012036383,2.7537346e-06,-3.7052774
266.0,60327256.0,68.13765,101950.81,32720.762,-0.0447176,0.0122217685,2.682209e-06,-3.6580455
267.0,60327268.0,48.976597,101953.445,32720.176,-0.044825006,0.012410149,2.6106834e-06,-3.611204
