t,S,I,R,D,beta,gamma,mu,R0
27.0,60450348.0,2534.3655,-8918.785,-1629.1367,0.38325745,0.36433226,0.1,0.82539487
28.0,60448590.0,2606.4338,-7871.029,-1310.4451,0.3834546,0.36266106,0.1,0.8288024
29.0,60446812.0,2678.2883,-6815.593,-990.49396,0.38364542,0.36097577,0.1,0.83224636
30.0,60445016.0,2749.9075,-5752.2793,-669.2986,0.3838297,0.35927647,0.1,0.8357269
31.0,60443196.0,2820.9705,-4680.839,-346.84375,0.38400757,0.3575633,0.1,0.8392447
32.0,60441356.0,2891.9478,-3601.699,-23.165031,0.3841788,0.35583627,0.1,0.84279996
33.0,60439496.0,2962.3264,-2514.3787,301.7649,0.38434333,0.35409558,0.1,0.84639305
34.0,60437616.0,3032.5122,-1418.8649,627.9051,0.38450116,0.35234118,0.1,0.8500247
35.0,60435710.0,3102.2275,-315.22348,955.272,0.38465214,0.35057327,0.1,0.853695
36.0,60433790.0,3171.5579,796.5851,1283.8436,0.38479632,0.34879196,0.1,0.8574047
37.0,60431852.0,3240.4175,1916.8574,1613.6202,0.3849334,0.34699732,0.1,0.8611537
38.0,60429892.0,3308.8066,3045.4814,1944.5935,0.3850636,0.3451895,0.1,0.8649431
39.0,60427910.0,3376.7678,4182.658,2276.7551,0.38518667,0.34336865,0.1,0.8687729
40.0,60425916.0,3444.4082,5328.294,2610.0645,0.38530254,0.34153488,0.1,0.87264353
41.0,60423896.0,3511.428,6482.69,2944.5405,0.38541114,0.33968836,0.1,0.87655526
42.0,60421860.0,3577.9133,7645.733,3280.1765,0.38551247,0.33782917,0.1,0.8805089
43.0,60419804.0,3643.8423,8817.429,3616.9314,0.38560644,0.33595753,0.1,0.8845046
44.0,60417732.0,3709.397,9998.173,3954.8025,0.38569278,0.33407363,0.1,0.8885423
45.0,60415640.0,3774.1172,11187.729,4293.8076,0.38577166,0.33217752,0.1,0.8926232
46.0,60413530.0,3838.4312,12386.154,4633.866,0.3858429,0.33026946,0.1,0.8967471
47.0,60411400.0,3902.1035,13593.72,4975.018,0.38590643,0.32834962,0.1,0.9009146
48.0,60409256.0,3965.1018,14810.363,5317.2285,0.38596207,0.32641816,0.1,0.9051258
49.0,60407096.0,4027.544,16036.214,5660.482,0.3860098,0.3244753,0.1,0.90938115
50.0,60404916.0,4089.1519,17271.367,6004.7485,0.3860497,0.3225212,0.1,0.9136812
51.0,60402720.0,4150.0537,18515.576,6350.0176,0.3860815,0.3205561,0.1,0.91802615
52.0,60400508.0,4210.2817,19769.248,6696.2847,0.38610512,0.3185802,0.1,0.9224161
53.0,60398280.0,4269.708,21032.453,7043.496,0.38612047,0.3165937,0.1,0.92685145
54.0,60396036.0,4328.396,22304.967,7391.655,0.3861276,0.31459686,0.1,0.93133265
55.0,60393780.0,4386.1533,23586.998,7740.7266,0.3861263,0.3125899,0.1,0.9358598
56.0,60391508.0,4443.0015,24878.61,8090.694,0.38611653,0.31057304,0.1,0.94043326
57.0,60389220.0,4498.9834,26179.887,8441.521,0.38609812,0.30854648,0.1,0.9450531
58.0,60386920.0,4554.131,27490.814,8793.19,0.38607115,0.30651054,0.1,0.9497199
59.0,60384604.0,4608.3804,28811.535,9145.689,0.38603532,0.3044654,0.1,0.9544335
60.0,60382276.0,4661.528,30142.01,9498.963,0.38599068,0.3024114,0.1,0.9591942
61.0,60379936.0,4713.6914,31482.166,9852.997,0.38593704,0.30034873,0.1,0.9640022
62.0,60377584.0,4764.8384,32832.324,10207.76,0.38587442,0.29827768,0.1,0.96885777
63.0,60375220.0,4814.7236,34192.24,10563.204,0.3858027,0.29619855,0.1,0.973761
64.0,60372844.0,4863.5396,35562.03,10919.332,0.38572168,0.29411158,0.1,0.9787119
65.0,60370456.0,4911.2856,36941.836,11276.088,0.38563135,0.29201704,0.1,0.9837107
66.0,60368060.0,4957.8555,38331.625,11633.431,0.38553157,0.2899153,0.1,0.98875725
67.0,60365656.0,5003.0986,39731.3,11991.35,0.3854223,0.28780654,0.1,0.99385196
68.0,60363240.0,5047.0264,41140.91,12349.776,0.38530344,0.28569114,0.1,0.99899477
69.0,60360820.0,5089.7134,42560.74,12708.6875,0.38517478,0.2835694,0.1,1.0041854
70.0,60358388.0,5130.9775,43990.38,13068.055,0.3850363,0.28144154,0.1,1.0094241
71.0,60355948.0,5170.82,45430.12,13427.819,0.38488796,0.279308,0.1,1.0147109
72.0,60353504.0,5209.378,46879.906,13787.944,0.38472956,0.27716896,0.1,1.0200456
73.0,60351052.0,5246.3535,48339.535,14148.389,0.38456103,0.2750248,0.1,1.0254283
74.0,60348596.0,5281.757,49809.258,14509.103,0.38438225,0.2728759,0.1,1.0308584
75.0,60346136.0,5315.6196,51288.87,14870.046,0.38419312,0.27072248,0.1,1.0363362
76.0,60343670.0,5347.9316,52778.57,15231.168,0.3839935,0.2685649,0.1,1.0418613
77.0,60341204.0,5378.6177,54277.85,15592.418,0.38378334,0.26640353,0.1,1.0474335
78.0,60338732.0,5407.518,55787.21,15953.763,0.3835625,0.26423863,0.1,1.0530528
79.0,60336260.0,5434.7925,57306.25,16315.113,0.38333094,0.26207063,0.1,1.0587187
80.0,60333784.0,5460.0986,58835.05,16676.455,0.3830884,0.25989977,0.1,1.0644308
81.0,60331310.0,5483.8325,60373.562,17037.703,0.3828349,0.25772646,0.1,1.070189
82.0,60328836.0,5505.588,61921.633,17398.814,0.38257033,0.255551,0.1,1.0759928
83.0,60326364.0,5525.4287,63479.273,17759.734,0.3822944,0.25337374,0.1,1.0818416
84.0,60323892.0,5543.3975,65046.098,18120.396,0.38200718,0.25119504,0.1,1.0877352
85.0,60321424.0,5559.2275,66622.53,18480.74,0.38170856,0.24901526,0.1,1.093673
86.0,60318960.0,5573.1,68208.06,18840.72,0.38139832,0.24683467,0.1,1.0996546
87.0,60316500.0,5585.015,69802.53,19200.244,0.38107634,0.24465373,0.1,1.1056788
88.0,60314050.0,5594.641,71406.18,19559.256,0.38074258,0.2424727,0.1,1.1117457
89.0,60311600.0,5602.2676,73018.48,19917.697,0.3803969,0.24029197,0.1,1.1178545
90.0,60309156.0,5607.6367,74639.53,20275.482,0.3800392,0.23811188,0.1,1.1240042
91.0,60306724.0,5610.845,76269.14,20632.56,0.37966928,0.23593275,0.1,1.1301943
92.0,60304300.0,5611.808,77906.87,20988.85,0.37928697,0.23375496,0.1,1.1364235
93.0,60301884.0,5610.4175,79552.63,21344.262,0.37889242,0.23157889,0.1,1.1426916
94.0,60299480.0,5606.6636,81206.445,21698.748,0.37848526,0.2294048,0.1,1.1489974
95.0,60297090.0,5600.4277,82867.84,22052.207,0.37806547,0.22723311,0.1,1.15534
96.0,60294708.0,5592.117,84536.94,22404.568,0.3776329,0.22506416,0.1,1.161718
97.0,60292340.0,5581.0684,86212.88,22755.773,0.3771873,0.2228982,0.1,1.1681308
98.0,60289988.0,5567.8164,87895.99,23105.691,0.37672877,0.2207357,0.1,1.174577
99.0,60287652.0,5551.901,89585.625,23454.29,0.37625706,0.21857691,0.1,1.1810557
100.0,60285332.0,5533.6963,91281.61,23801.438,0.37577206,0.2164222,0.099999994,1.1875654
101.0,60283028.0,5512.84,92983.81,24147.072,0.37527362,0.21427193,0.099999994,1.1941048
102.0,60280744.0,5489.416,94691.54,24491.104,0.3747617,0.21212637,0.099999994,1.200673
103.0,60278476.0,5463.5425,96404.81,24833.443,0.37423602,0.20998591,0.099999994,1.2072679
104.0,60276230.0,5435.0063,98123.03,25173.996,0.3736966,0.20785084,0.099999994,1.2138885
105.0,60274004.0,5403.9136,99845.85,25512.656,0.37314323,0.20572153,0.099999994,1.220533
106.0,60271804.0,5370.2,101573.05,25849.338,0.37257576,0.20359823,0.09999999,1.2272
107.0,60269624.0,5333.8237,103303.78,26183.938,0.37199417,0.20148128,0.09999999,1.2338881
108.0,60267468.0,5294.9873,105038.29,26516.375,0.3713982,0.19937102,0.09999999,1.2405951
109.0,60265336.0,5253.552,106775.37,26846.523,0.3707878,0.19726777,0.09999999,1.2473192
110.0,60263230.0,5209.3354,108515.26,27174.3,0.3701628,0.19517177,0.09999999,1.254059
111.0,60261156.0,5162.691,110256.92,27499.6,0.36952317,0.19308335,0.09999999,1.2608126
112.0,60259108.0,5113.415,112000.05,27822.307,0.36886865,0.19100286,0.09999999,1.2675775
113.0,60257084.0,5061.658,113744.25,28142.328,0.3681991,0.18893051,0.09999999,1.2743518
114.0,60255096.0,5007.2915,115488.766,28459.547,0.36751452,0.18686664,0.09999999,1.2811338
115.0,60253136.0,4950.1865,117233.055,28773.865,0.3668147,0.1848115,0.09999999,1.287921
116.0,60251210.0,4891.0063,118976.74,29085.168,0.36609945,0.1827654,0.09999999,1.294711
117.0,60249308.0,4829.1206,120718.836,29393.342,0.36536884,0.18072857,0.09999998,1.3015022
118.0,60247450.0,4764.8276,122459.03,29698.281,0.36462247,0.17870131,0.09999998,1.3082912
119.0,60245620.0,4698.0967,124196.586,29999.871,0.36386034,0.17668384,0.09999998,1.3150764
120.0,60243824.0,4628.9697,125930.87,30298.004,0.3630824,0.1746765,0.09999998,1.3218548
121.0,60242068.0,4557.693,127661.09,30592.55,0.3622884,0.17267942,0.09999997,1.328624
122.0,60240348.0,4484.191,129386.6,30883.416,0.36147827,0.17069295,0.099999964,1.3353814
123.0,60238664.0,4408.486,131106.83,31170.473,0.36065188,0.16871727,0.099999964,1.3421241
124.0,60237016.0,4330.6953,132820.69,31453.598,0.35980904,0.16675264,0.099999964,1.3488492
125.0,60235412.0,4250.7017,134527.66,31732.705,0.35894975,0.16479924,0.09999996,1.3555545
126.0,60233844.0,4168.75,136227.03,32007.652,0.35807377,0.16285732,0.09999996,1.3622364
127.0,60232316.0,4084.9163,137917.86,32278.326,0.357181,0.16092712,0.09999995,1.3688921
128.0,60230830.0,3999.2107,139599.39,32544.629,0.35627136,0.15900883,0.09999994,1.3755186
129.0,60229388.0,3911.826,141270.88,32806.42,0.35534468,0.15710261,0.099999934,1.3821126
130.0,60227984.0,3822.687,142931.36,33063.61,0.3544009,0.1552087,0.09999993,1.3886713
131.0,60226624.0,3732.1682,144579.97,33316.074,0.3534398,0.15332732,0.09999992,1.3951906
132.0,60225308.0,3640.024,146215.94,33563.7,0.35246134,0.15145853,0.099999905,1.4016684
133.0,60224030.0,3546.6814,147838.45,33806.375,0.3514654,0.14960262,0.0999999,1.4081004
134.0,60222804.0,3452.0022,149446.58,34043.99,0.3504519,0.1477597,0.09999989,1.4144837
135.0,60221620.0,3356.1248,151039.42,34276.43,0.3494206,0.14592999,0.099999875,1.420814
136.0,60220480.0,3259.253,152616.17,34503.598,0.3483715,0.14411357,0.09999986,1.4270886
137.0,60219384.0,3161.5144,154175.75,34725.38,0.3473045,0.14231062,0.099999845,1.4333037
138.0,60218332.0,3062.8457,155717.48,34941.684,0.3462194,0.1405213,0.09999982,1.4394552
139.0,60217324.0,2963.7383,157240.38,35152.4,0.3451162,0.13874575,0.0999998,1.4455398
140.0,60216364.0,2863.9783,158743.56,35357.426,0.3439947,0.13698408,0.09999978,1.4515532
141.0,60215450.0,2763.8013,160226.17,35556.684,0.3428549,0.13523638,0.09999975,1.4574925
142.0,60214580.0,2663.357,161687.38,35750.062,0.3416966,0.13350284,0.09999972,1.4633526
143.0,60213756.0,2562.8696,163126.25,35937.496,0.3405198,0.13178353,0.09999969,1.4691305
144.0,60212976.0,2462.2007,164541.84,36118.875,0.3393244,0.13007855,0.099999644,1.4748222
145.0,60212240.0,2361.7883,165933.4,36294.133,0.33811027,0.12838799,0.0999996,1.4804231
146.0,60211548.0,2261.7612,167300.14,36463.2,0.33687735,0.12671196,0.09999955,1.4859296
147.0,60210904.0,2161.8516,168641.31,36625.996,0.33562556,0.12505054,0.09999949,1.4913375
148.0,60210304.0,2062.5837,169956.03,36782.45,0.33435485,0.1234038,0.09999943,1.4966428
149.0,60209744.0,1964.0859,171243.45,36932.508,0.33306506,0.12177181,0.099999346,1.5018413
150.0,60209228.0,1866.2941,172503.1,37076.12,0.33175626,0.120154664,0.099999264,1.5069287
151.0,60208756.0,1769.5397,173734.05,37213.223,0.3304283,0.11855239,0.09999917,1.511901
152.0,60208324.0,1673.855,174935.84,37343.793,0.32908112,0.11696501,0.099999055,1.516754
153.0,60207932.0,1579.2291,176107.73,37467.785,0.32771465,0.115392655,0.09999892,1.5214832
154.0,60207584.0,1486.1006,177249.1,37585.164,0.32632893,0.113835335,0.09999877,1.5260845
155.0,60207270.0,1394.5017,178359.52,37695.902,0.32492387,0.112293065,0.09999861,1.530554
156.0,60207000.0,1304.2611,179438.4,37799.99,0.32349938,0.110765904,0.099998415,1.5348868
157.0,60206770.0,1215.9564,180485.38,37897.43,0.32205558,0.109253824,0.09999819,1.5390799
158.0,60206570.0,1129.363,181500.08,37988.21,0.32059222,0.10775693,0.09999793,1.5431275
159.0,60206410.0,1044.6522,182482.06,38072.336,0.31910947,0.106275156,0.09999764,1.5470264
160.0,60206280.0,962.04846,183431.12,38149.84,0.31760722,0.10480857,0.099997304,1.550772
161.0,60206184.0,881.64264,184347.03,38220.727,0.31608552,0.103357136,0.09999692,1.5543605
162.0,60206120.0,803.4937,185229.66,38285.05,0.31454435,0.10192087,0.09999646,1.5577878
163.0,60206084.0,727.49994,186078.77,38342.832,0.31298363,0.10049978,0.09999594,1.561049
164.0,60206080.0,653.97687,186894.58,38394.133,0.3114035,0.099093795,0.09999534,1.5641412
165.0,60206104.0,583.0476,187676.78,38439.023,0.3098039,0.09770301,0.09999465,1.5670589
166.0,60206150.0,514.6639,188425.97,38477.555,0.3081849,0.096327305,0.09999385,1.5697997
167.0,60206224.0,448.87393,189141.94,38509.82,0.30654657,0.094966695,0.099992916,1.5723593
168.0,60206316.0,385.8649,189824.97,38535.902,0.30488884,0.093621135,0.099991836,1.5747336
169.0,60206430.0,325.58328,190475.5,38555.9,0.30321187,0.09229061,0.099990584,1.5769191
170.0,60206564.0,268.0184,191094.12,38569.918,0.30151564,0.09097509,0.09998913,1.5789117
171.0,60206716.0,213.51253,191681.0,38578.09,0.29980028,0.0896745,0.09998744,1.5807086
172.0,60206880.0,161.9694,192236.81,38580.504,0.29806584,0.088388816,0.09998548,1.5823064
173.0,60207060.0,113.1537,192762.14,38577.332,0.2963124,0.087118,0.09998319,1.5837013
174.0,60207250.0,67.38631,193257.73,38568.695,0.2945401,0.08586195,0.099980526,1.5848912
175.0,60207450.0,24.763485,193724.47,38554.766,0.292749,0.084620684,0.099977426,1.585872
176.0,60207652.0,-14.912641,194162.92,38535.68,0.2909392,0.08339408,0.0999738,1.5866421
177.0,60207864.0,-51.48698,194574.14,38511.625,0.28911084,0.082182094,0.099969566,1.5871985
178.0,60208076.0,-84.80979,194959.17,38482.77,0.2872641,0.08098467,0.09996462,1.5875393
179.0,60208290.0,-115.185905,195318.89,38449.3,0.28539908,0.07980172,0.09995884,1.5876623
180.0,60208504.0,-142.35863,195654.58,38411.41,0.28351593,0.078633174,0.09995208,1.5875663
181.0,60208710.0,-166.33864,195967.27,38369.293,0.28161484,0.07747899,0.09994415,1.5872498
182.0,60208916.0,-187.21153,196258.19,38323.156,0.27969596,0.076339036,0.09993486,1.5867122
183.0,60209110.0,-204.72058,196528.56,38273.22,0.2777595,0.07521328,0.09992396,1.5859532
184.0,60209300.0,-219.13318,196779.81,38219.688,0.27580568,0.0741016,0.099911176,1.5849737
185.0,60209476.0,-230.18196,197013.16,38162.785,0.27383465,0.07300389,0.099896155,1.5837742
186.0,60209636.0,-238.06477,197230.0,38102.74,0.27184665,0.07192013,0.09987851,1.5823562
187.0,60209784.0,-242.44472,197431.78,38039.78,0.26984197,0.07085016,0.09985776,1.5807232
188.0,60209910.0,-243.59451,197619.94,37974.14,0.2678208,0.06979394,0.09983335,1.5788782
189.0,60210020.0,-241.28423,197795.81,37906.062,0.26578343,0.068751365,0.0998046,1.5768259
190.0,60210108.0,-235.61009,197961.0,37835.777,0.26373005,0.06772229,0.09977075,1.5745732
191.0,60210176.0,-226.41168,198116.86,37763.527,0.26166105,0.06670666,0.09973085,1.5721279
192.0,60210216.0,-213.6088,198264.92,37689.562,0.25957668,0.06570436,0.09968381,1.5694997
193.0,60210230.0,-197.2656,198406.62,37614.117,0.25747716,0.064715296,0.09962831,1.5667003
194.0,60210216.0,-177.21896,198543.44,37537.44,0.25536296,0.06373936,0.099562824,1.5637449
195.0,60210176.0,-153.46623,198676.62,37459.77,0.25323433,0.06277643,0.099485524,1.5606512
196.0,60210104.0,-125.871025,198807.75,37381.35,0.2510916,0.061826408,0.099394254,1.5574405
197.0,60210004.0,-94.37453,198938.05,37302.42,0.24893512,0.060889214,0.099286444,1.5541383
198.0,60209868.0,-58.904526,199068.9,37223.227,0.2467653,0.059964687,0.0991591,1.5507758
199.0,60209700.0,-19.29525,199201.53,37144.0,0.24458246,0.05905272,0.09900867,1.547389
200.0,60209500.0,24.439938,199337.14,37064.977,0.24238707,0.058153242,0.09883096,1.544022
201.0,60209264.0,72.4695,199476.89,36986.395,0.24017943,0.057266116,0.09862107,1.540726
202.0,60208996.0,125.02873,199621.8,36908.465,0.23796006,0.05639124,0.098373234,1.5375625
203.0,60208692.0,181.94919,199772.94,36831.438,0.23572923,0.055528462,0.09808071,1.5346038
204.0,60208350.0,243.63463,199931.11,36755.504,0.23348756,0.05467771,0.09773564,1.5319364
205.0,60207980.0,310.0717,200097.3,36680.906,0.23123549,0.05383885,0.09732892,1.5296612
206.0,60207572.0,381.37534,200272.11,36607.848,0.22897328,0.053011715,0.09685003,1.5278968
207.0,60207132.0,457.72205,200456.12,36536.53,0.22670157,0.052196294,0.096286885,1.5267828
208.0,60206660.0,539.406,200650.06,36467.168,0.2244208,0.05139236,0.09562573,1.5264843
209.0,60206156.0,626.355,200854.25,36399.95,0.22213154,0.050599873,0.09485107,1.5271921
210.0,60205620.0,718.9941,201068.89,36335.066,0.2198342,0.049818695,0.09394558,1.5291295
211.0,60205056.0,817.20575,201294.47,36272.72,0.21752928,0.049048662,0.092890166,1.5325565
212.0,60204464.0,921.4899,201530.8,36213.074,0.21521737,0.048289716,0.09166431,1.5377718
213.0,60203850.0,1032.0526,201778.03,36156.32,0.21289898,0.047541693,0.09024616,1.5451217
214.0,60203210.0,1148.9846,202036.1,36102.613,0.21057458,0.046804488,0.088613346,1.5549989
215.0,60202544.0,1272.8395,202304.66,36052.137,0.20824485,0.046077996,0.086743794,1.5678514
216.0,60201860.0,1403.8685,202583.36,36005.04,0.20591025,0.045362055,0.08461671,1.5841837
217.0,60201160.0,1542.497,202871.89,35961.477,0.2035714,0.044656605,0.082214385,1.6045543
218.0,60200444.0,1689.2355,203169.69,35921.598,0.20122893,0.043961465,0.07952359,1.6295812
219.0,60199716.0,1844.6885,203475.95,35885.55,0.19888328,0.04327655,0.07653768,1.6599303
220.0,60198976.0,2009.5298,203790.16,35853.453,0.19653513,0.042601764,0.07325873,1.6963084
221.0,60198230.0,2184.7446,204111.61,35825.457,0.19418506,0.04193695,0.069698974,1.7394496
222.0,60197480.0,2371.079,204439.36,35801.656,0.19183357,0.04128197,0.06588217,1.7900912
223.0,60196730.0,2569.7644,204772.47,35782.184,0.18948148,0.040636778,0.06184445,1.8489383
224.0,60195972.0,2782.3037,205110.2,35767.13,0.18712924,0.040001184,0.05763312,1.9166342
225.0,60195216.0,3010.099,205451.61,35756.605,0.18477745,0.039375097,0.05330525,1.993707
226.0,60194464.0,3255.0642,205795.78,35750.688,0.1824268,0.038758412,0.048925146,2.0805132
227.0,60193716.0,3519.4126,206141.88,35749.453,0.18007793,0.03815098,0.044559922,2.1771967
228.0,60192972.0,3805.7214,206489.16,35752.973,0.17773135,0.03755273,0.040276237,2.2836144
229.0,60192230.0,4116.68,206837.03,35761.297,0.17538781,0.036963522,0.036135573,2.3993158
230.0,60191496.0,4455.759,207184.81,35774.453,0.17304786,0.03638324,0.032191183,2.5235043
231.0,60190760.0,4826.75,207531.98,35792.492,0.17071207,0.035811782,0.028485954,2.6550245
232.0,60190024.0,5233.9478,207878.53,35815.406,0.16838123,0.035248995,0.02505058,2.7924116
233.0,60189290.0,5682.351,208224.25,35843.207,0.16605578,0.03469482,0.021903763,2.9339213
234.0,60188540.0,6177.4014,208569.3,35875.85,0.16373642,0.03414911,0.019053254,3.0776155
235.0,60187780.0,6725.336,208914.28,35913.312,0.1614237,0.033611745,0.016496873,3.2214756
236.0,60187000.0,7333.091,209259.81,35955.523,0.15911834,0.033082664,0.014224923,3.3634844
237.0,60186190.0,8008.2695,209607.17,36002.402,0.15682097,0.03256172,0.0122217685,3.5017586
238.0,60185344.0,8759.522,209957.67,36053.85,0.154532,0.03204879,0.010467917,3.634618
239.0,60184444.0,9595.994,210313.17,36109.742,0.15225218,0.03154382,0.008941776,3.7606504
240.0,60183484.0,10527.738,210675.9,36169.934,0.14998208,0.031046644,0.0076207607,3.878773
241.0,60182450.0,11566.145,211048.6,36234.258,0.1477222,0.03055717,0.006482461,3.9882202
242.0,60181316.0,12722.827,211434.06,36302.508,0.14547326,0.030075312,0.0055054515,4.0885367
243.0,60180070.0,14010.724,211836.03,36374.473,0.14323573,0.029600963,0.0046696127,4.179554
244.0,60178696.0,15443.398,212258.23,36449.934,0.14101012,0.029133976,0.003956503,4.26135
245.0,60177172.0,17035.44,212705.0,36528.613,0.13879712,0.02867432,0.0033495368,4.334179
246.0,60175468.0,18802.0,213181.06,36610.23,0.13659717,0.02822183,0.002833882,4.3984556
247.0,60173570.0,20759.43,213691.44,36694.527,0.13441087,0.02777645,0.002396509,4.45468
248.0,60171440.0,22924.225,214241.67,36781.16,0.1322387,0.027338043,0.0020260036,4.5034223
249.0,60169064.0,25314.002,214837.38,36869.81,0.13008107,0.026906535,0.0017124474,4.5452724
250.0,60166410.0,27946.312,215484.61,36960.156,0.12793858,0.026481807,0.00144732,4.58083
251.0,60163444.0,30839.766,216189.44,37051.848,0.12581177,0.0260638,0.0012232661,4.6106744
252.0,60160144.0,34013.17,216958.52,37144.55,0.12370093,0.025652364,0.0010340036,4.6353607
253.0,60156476.0,37485.246,217798.02,37237.914,0.12160672,0.02524744,0.00087418855,4.6554036
254.0,60152412.0,41275.152,218714.84,37331.582,0.11952938,0.024848908,0.00073925557,4.671276
255.0,60147924.0,45401.926,219715.47,37425.22,0.117469475,0.02445671,0.0006253451,4.683407
256.0,60142976.0,49884.5,220806.34,37518.51,0.11542736,0.024070725,0.00052917603,4.6921883
257.0,60137548.0,54741.47,221994.2,37611.133,0.113403395,0.02369088,0.0004479766,4.6979604
258.0,60131610.0,59991.15,223285.14,37702.76,0.111398056,0.023317069,0.0003794074,4.701039
259.0,60125130.0,65651.34,224685.53,37793.12,0.10941164,0.022949204,0.00032148958,4.7016926
260.0,60118080.0,71739.68,226201.39,37881.94,0.10744442,0.02258721,0.00027255117,4.700155
261.0,60110440.0,78272.2,227838.25,37968.957,0.1054969,0.022230968,0.00023119152,4.69665
262.0,60102188.0,85264.79,229601.77,38053.965,0.103569224,0.021880433,0.00019622147,4.6913457
263.0,60093296.0,92732.75,231497.3,38136.754,0.101661816,0.0215355,0.00016664267,4.6844134
264.0,60083748.0,100689.48,233529.67,38217.137,0.09977485,0.021196097,0.00014160872,4.6759877
265.0,60073520.0,109148.38,235703.66,38294.945,0.09790869,0.020862103,0.00012041628,4.666203
266.0,60062604.0,118120.805,238023.52,38370.066,0.09606351,0.020533472,0.00010246337,4.655156
267.0,60050976.0,127617.664,240493.34,38442.387,0.09423958,0.020210117,8.72463e-05,4.6429467
268.0,60038624.0,137648.61,243117.38,38511.824,0.092437044,0.019891948,7.434189e-05,4.629656
269.0,60025540.0,148221.19,245898.86,38578.3,0.090656206,0.019578904,6.339252e-05,4.6153564
270.0,60011710.0,159342.78,248841.44,38641.78,0.08889718,0.019270882,5.4097178e-05,4.600118
271.0,59997130.0,171019.27,251948.17,38702.24,0.087160096,0.018967807,4.6199562e-05,4.5839944
272.0,59981790.0,183254.27,255222.2,38759.68,0.08544515,0.018669635,3.9485098e-05,4.5670323
273.0,59965692.0,196051.12,258666.36,38814.086,0.08375241,0.018376246,3.3771994e-05,4.5492845
274.0,59948828.0,209410.95,262283.44,38865.52,0.08208211,0.018087596,2.8908253e-05,4.5307918
275.0,59931196.0,223333.88,266075.75,38913.99,0.08043422,0.01780361,2.476573e-05,4.5115843
276.0,59912804.0,237819.31,270046.22,38959.562,0.07880886,0.017524183,2.1237136e-05,4.4917054
277.0,59893650.0,252863.48,274196.97,39002.293,0.07720609,0.017249286,1.822412e-05,4.4711766
278.0,59873736.0,268462.88,278530.3,39042.254,0.07562603,0.01697883,1.565218e-05,4.4500346
279.0,59853070.0,284612.25,283048.53,39079.527,0.07406862,0.01671274,1.3455749e-05,4.4283004
280.0,59831664.0,301303.97,287753.6,39114.188,0.07253389,0.016450956,1.1575222e-05,4.4059987
281.0,59809524.0,318530.2,292647.78,39146.336,0.0710219,0.01619342,9.968877e-06,4.383151
282.0,59786656.0,336281.72,297732.8,39176.055,0.06953256,0.015940025,8.59201e-06,4.359786
