t,S,I,R,D,beta,gamma,mu,R0
264.0,5765800.0,-0.9926758,53080.03,3267.2554,0.019779064,0.030081606,0.00014426609,0.6543753
265.0,5765800.0,-0.9941406,53080.035,3267.267,0.019778859,0.030081728,0.00014427854,0.6543656
266.0,5765800.0,-0.99316406,53080.04,3267.2786,0.019778717,0.030081851,0.00014429139,0.65435797
267.0,5765800.0,-0.99365234,53080.047,3267.2905,0.01977863,0.030081976,0.0001443046,0.65435207
268.0,5765800.0,-0.9926758,53080.05,3267.3025,0.019778596,0.030082101,0.00014431821,0.654348
269.0,5765800.0,-0.9926758,53080.055,3267.3142,0.019778624,0.030082228,0.0001443322,0.65434587
270.0,5765800.0,-0.9946289,53080.062,3267.3264,0.019778708,0.030082354,0.00014434656,0.6543456
271.0,5765800.0,-0.99609375,53080.08,3267.3386,0.019778846,0.030082483,0.00014436129,0.65434706
272.0,5765800.0,-0.99853516,53080.086,3267.3503,0.019779045,0.030082611,0.00014437642,0.6543505
273.0,5765800.0,-1.0004883,53080.094,3267.3628,0.019779298,0.030082742,0.0001443919,0.6543557
274.0,5765800.0,-1.0004883,53080.105,3267.3752,0.019779608,0.030082872,0.00014440775,0.6543628
275.0,5765800.0,-1.0024414,53080.117,3267.3875,0.019779973,0.030083004,0.00014442399,0.6543717
276.0,5765800.0,-1.003418,53080.125,3267.4001,0.019780394,0.030083137,0.00014444062,0.65438235
277.0,5765800.0,-1.0063477,53080.145,3267.4126,0.019780869,0.03008327,0.00014445762,0.6543948
278.0,5765800.0,-1.0087891,53080.152,3267.4253,0.019781405,0.030083407,0.000144475,0.6544092
279.0,5765800.0,-1.0117188,53080.17,3267.4377,0.019781996,0.030083543,0.00014449273,0.65442544
280.0,5765800.0,-1.0170898,53080.184,3267.4507,0.019782644,0.030083679,0.00014451085,0.65444356
281.0,5765800.0,-1.0195312,53080.207,3267.4634,0.019783344,0.030083816,0.00014452932,0.65446335
282.0,5765800.0,-1.0229492,53080.227,3267.4766,0.019784093,0.030083956,0.00014454818,0.6544847
283.0,5765800.0,-1.0268555,53080.234,3267.4893,0.01978491,0.030084096,0.00014456743,0.6545083
284.0,5765800.0,-1.0263672,53080.254,3267.5024,0.019785775,0.030084237,0.00014458701,0.6545334
285.0,5765800.0,-1.0336914,53080.273,3267.5156,0.019786699,0.030084379,0.00014460697,0.65456045
286.0,5765800.0,-1.0361328,53080.285,3267.5288,0.01978768,0.030084522,0.0001446273,0.6545894
287.0,5765800.5,-1.0415039,53080.31,3267.542,0.019788712,0.030084668,0.00014464802,0.65461993
288.0,5765800.5,-1.0424805,53080.33,3267.5557,0.0197898,0.030084813,0.00014466909,0.6546523
289.0,5765800.5,-1.0493164,53080.344,3267.5688,0.019790942,0.030084958,0.00014469054,0.65468645
290.0,5765800.5,-1.0541992,53080.36,3267.5823,0.019792143,0.030085105,0.00014471234,0.6547225
291.0,5765800.5,-1.0561523,53080.387,3267.5957,0.019793391,0.030085254,0.0001447345,0.6547601
292.0,5765800.5,-1.0610352,53080.41,3267.6094,0.019794703,0.030085403,0.00014475704,0.65479976
293.0,5765800.5,-1.0654297,53080.42,3267.6233,0.01979606,0.030085554,0.00014477994,0.65484095
294.0,5765800.5,-1.0722656,53080.44,3267.6367,0.019797476,0.030085705,0.00014480321,0.654884
295.0,5765800.5,-1.074707,53080.473,3267.651,0.019798947,0.030085858,0.00014482683,0.65492886
296.0,5765800.5,-1.0761719,53080.492,3267.6646,0.01980047,0.03008601,0.00014485081,0.65497535
297.0,5765800.5,-1.0805664,53080.51,3267.6782,0.019802053,0.030086165,0.00014487514,0.6550239
298.0,5765800.5,-1.0864258,53080.53,3267.6924,0.019803682,0.030086322,0.00014489988,0.6550738
299.0,5765800.5,-1.0917969,53080.555,3267.7068,0.019805368,0.030086478,0.00014492497,0.6551257
300.0,5765800.5,-1.0942383,53080.574,3267.7207,0.019807108,0.030086635,0.0001449504,0.65517926
301.0,5765800.5,-1.0981445,53080.594,3267.7349,0.019808903,0.030086795,0.00014497618,0.65523463
302.0,5765800.5,-1.1030273,53080.62,3267.7498,0.019810753,0.030086955,0.00014500231,0.65529174
303.0,5765800.5,-1.1069336,53080.637,3267.7642,0.019812657,0.030087115,0.00014502885,0.6553507
304.0,5765800.5,-1.1123047,53080.664,3267.7783,0.019814612,0.030087277,0.00014505573,0.6554113
305.0,5765800.5,-1.1157227,53080.684,3267.793,0.019816615,0.03008744,0.00014508291,0.6554734
306.0,5765800.5,-1.1181641,53080.7,3267.8076,0.019818678,0.030087605,0.00014511052,0.6555375
307.0,5765800.5,-1.128418,53080.715,3267.8225,0.01982079,0.030087769,0.00014513847,0.6556032
308.0,5765801.0,-1.1259766,53080.746,3267.8372,0.019822963,0.030087935,0.00014516676,0.6556708
309.0,5765801.0,-1.1279297,53080.758,3267.8518,0.019825183,0.030088102,0.0001451954,0.65574
310.0,5765801.0,-1.1342773,53080.785,3267.8667,0.019827457,0.030088272,0.0001452244,0.6558109
311.0,5765801.0,-1.1381836,53080.805,3267.8818,0.019829782,0.030088441,0.00014525377,0.6558835
312.0,5765801.0,-1.140625,53080.82,3267.897,0.019832162,0.030088611,0.00014528348,0.65595794
313.0,5765801.0,-1.1430664,53080.84,3267.9119,0.019834591,0.030088782,0.00014531356,0.6560339
314.0,5765801.0,-1.1416016,53080.863,3267.927,0.019837076,0.030088956,0.00014534395,0.65611166
315.0,5765801.0,-1.1479492,53080.863,3267.9426,0.01983961,0.03008913,0.00014537474,0.65619105
316.0,5765801.0,-1.1503906,53080.883,3267.9578,0.0198422,0.030089306,0.00014540588,0.6562722
317.0,5765801.0,-1.1533203,53080.906,3267.9736,0.019844841,0.03008948,0.00014543733,0.6563551
318.0,5765801.0,-1.1542969,53080.918,3267.9888,0.01984753,0.030089658,0.00014546911,0.6564395
319.0,5765801.0,-1.15625,53080.92,3268.0044,0.01985028,0.030089837,0.00014550133,0.65652585
320.0,5765801.0,-1.1582031,53080.945,3268.0203,0.019853074,0.030090015,0.00014553382,0.65661365
321.0,5765801.0,-1.1567383,53080.95,3268.0364,0.019855922,0.030090196,0.0001455667,0.6567032
322.0,5765801.0,-1.1577148,53080.977,3268.0518,0.019858822,0.030090379,0.00014559987,0.6567944
323.0,5765801.0,-1.1582031,53080.973,3268.0676,0.019861773,0.030090561,0.00014563346,0.65688735
324.0,5765801.0,-1.1591797,53080.977,3268.084,0.01986478,0.030090744,0.00014566735,0.65698206
325.0,5765801.0,-1.1567383,53080.984,3268.0999,0.019867834,0.03009093,0.00014570159,0.65707827
326.0,5765801.0,-1.1538086,53080.996,3268.1155,0.01987094,0.030091116,0.0001457362,0.6571762
327.0,5765801.0,-1.15625,53080.996,3268.1323,0.019874096,0.030091302,0.00014577115,0.6572758
328.0,5765801.0,-1.1513672,53081.0,3268.1487,0.019877303,0.03009149,0.0001458064,0.657377
329.0,5765801.0,-1.1494141,53080.996,3268.165,0.019880565,0.03009168,0.00014584206,0.65747994
330.0,5765801.0,-1.1494141,53080.996,3268.1816,0.019883873,0.03009187,0.00014587802,0.6575844
331.0,5765801.0,-1.1430664,53080.996,3268.1982,0.019887237,0.030092062,0.0001459143,0.6576907
332.0,5765801.0,-1.1430664,53080.996,3268.2148,0.019890651,0.030092256,0.00014595097,0.65779865
333.0,5765801.0,-1.1362305,53080.996,3268.2314,0.019894112,0.03009245,0.00014598796,0.657908
334.0,5765801.5,-1.1318359,53080.98,3268.2483,0.019897625,0.030092644,0.00014602533,0.6580192
335.0,5765801.5,-1.1318359,53080.97,3268.2651,0.01990119,0.030092841,0.00014606299,0.65813196
336.0,5765801.5,-1.1245117,53080.965,3268.2822,0.019904803,0.030093038,0.000146101,0.6582464
337.0,5765801.5,-1.1162109,53080.957,3268.2993,0.019908467,0.030093236,0.00014613935,0.6583624
338.0,5765801.5,-1.1103516,53080.953,3268.3162,0.019912181,0.030093437,0.00014617803,0.65848
339.0,5765801.5,-1.1040039,53080.918,3268.334,0.019915946,0.030093636,0.00014621709,0.65859926
340.0,5765801.5,-1.0961914,53080.895,3268.351,0.01991976,0.03009384,0.00014625645,0.65872014
341.0,5765801.5,-1.0864258,53080.887,3268.369,0.019923626,0.030094042,0.00014629615,0.6588427
342.0,5765801.5,-1.074707,53080.867,3268.3862,0.019927543,0.030094247,0.0001463362,0.65896684
343.0,5765801.5,-1.0639648,53080.832,3268.4038,0.019931506,0.030094452,0.00014637658,0.6590926
344.0,5765801.5,-1.0576172,53080.805,3268.4219,0.019935522,0.030094659,0.00014641728,0.65922
345.0,5765801.5,-1.0424805,53080.777,3268.4392,0.019939587,0.030094868,0.00014645833,0.65934896
346.0,5765801.5,-1.0283203,53080.742,3268.4573,0.019943701,0.030095076,0.00014649973,0.65947956
347.0,5765801.5,-1.0214844,53080.715,3268.4753,0.01994786,0.030095287,0.00014654142,0.6596116
348.0,5765801.0,-1.0097656,53080.67,3268.4932,0.019952076,0.030095497,0.0001465835,0.65974545
349.0,5765801.0,-0.9921875,53080.63,3268.5117,0.019956332,0.03009571,0.00014662588,0.65988064
350.0,5765801.0,-0.9765625,53080.59,3268.5298,0.01996065,0.030095924,0.0001466686,0.6600178
351.0,5765801.0,-0.96240234,53080.543,3268.5486,0.019965008,0.030096138,0.0001467116,0.6601563
352.0,5765801.0,-0.94970703,53080.492,3268.5664,0.019969419,0.030096354,0.00014675499,0.6602965
353.0,5765801.0,-0.9272461,53080.43,3268.5854,0.01997387,0.030096572,0.00014679869,0.66043794
354.0,5765801.0,-0.9116211,53080.38,3268.6042,0.019978378,0.03009679,0.00014684274,0.6605813
355.0,5765801.0,-0.8901367,53080.316,3268.6226,0.019982934,0.03009701,0.00014688715,0.6607262
356.0,5765801.0,-0.86621094,53080.25,3268.6418,0.019987542,0.030097231,0.00014693181,0.66087276
357.0,5765801.0,-0.84765625,53080.184,3268.6611,0.019992193,0.030097453,0.00014697682,0.66102064
358.0,5765801.0,-0.82714844,53080.117,3268.6802,0.019996893,0.030097676,0.00014702216,0.6611702
359.0,5765801.0,-0.80615234,53080.05,3268.6992,0.020001642,0.0300979,0.00014706785,0.66132134
360.0,5765801.0,-0.7792969,53079.97,3268.7188,0.02000644,0.030098127,0.0001471139,0.661474
361.0,5765801.0,-0.7578125,53079.895,3268.7383,0.020011287,0.030098354,0.00014716019,0.66162825
362.0,5765801.0,-0.73291016,53079.805,3268.7578,0.020016186,0.030098582,0.00014720685,0.66178423
363.0,5765801.0,-0.7055664,53079.71,3268.7778,0.020021122,0.03009881,0.00014725386,0.6619414
364.0,5765800.5,-0.67285156,53079.62,3268.7976,0.02002611,0.030099042,0.00014730114,0.6621002
365.0,5765800.5,-0.64941406,53079.51,3268.8176,0.020031158,0.030099273,0.00014734876,0.662261
366.0,5765800.5,-0.6147461,53079.418,3268.8372,0.02003624,0.030099507,0.00014739673,0.66242284
367.0,5765800.5,-0.5864258,53079.312,3268.858,0.020041373,0.03009974,0.000147445,0.6625864
368.0,5765800.5,-0.54785156,53079.195,3268.878,0.020046558,0.030099977,0.0001474936,0.66275156
