t,S,I,R,D,beta,gamma,mu,R0
50.0,5982162.0,246.09766,7219.0,1245.9661,0.030376881,0.030021925,0.0004047844,0.99836236
51.0,5982154.5,245.99878,7226.262,1246.0474,0.030365452,0.030022077,0.00039861887,0.99818397
52.0,5982147.0,245.89868,7233.521,1246.1282,0.030354163,0.030022234,0.00039258346,0.99800575
53.0,5982140.0,245.80078,7240.7803,1246.2083,0.030343002,0.03002239,0.00038667646,0.9978275
54.0,5982132.5,245.7024,7248.035,1246.2881,0.030331964,0.030022549,0.00038089443,0.99764895
55.0,5982125.5,245.60474,7255.288,1246.3671,0.03032107,0.030022709,0.00037523522,0.9974711
56.0,5982118.0,245.50732,7262.5396,1246.4459,0.03031031,0.03002287,0.0003696961,0.99729353
57.0,5982110.5,245.40967,7269.788,1246.524,0.030299677,0.030023035,0.00036427437,0.99711615
58.0,5982103.5,245.31177,7277.0356,1246.6017,0.030289171,0.0300232,0.00035896795,0.9969391
59.0,5982096.0,245.21436,7284.2793,1246.6787,0.030278806,0.030023368,0.00035377414,0.9967628
60.0,5982088.5,245.11694,7291.5225,1246.7554,0.030268578,0.03002354,0.0003486908,0.9965873
61.0,5982081.5,245.02124,7298.763,1246.8315,0.030258475,0.03002371,0.00034371548,0.9964122
62.0,5982074.0,244.92456,7306.001,1246.9071,0.030248504,0.030023884,0.00033884577,0.996238
63.0,5982067.0,244.82788,7313.238,1246.982,0.030238656,0.030024061,0.0003340797,0.9960641
64.0,5982059.5,244.73218,7320.4717,1247.0566,0.03022896,0.03002424,0.00032941488,0.9958919
65.0,5982052.5,244.63696,7327.7036,1247.131,0.030219378,0.03002442,0.00032484942,0.9957201
66.0,5982045.0,244.54175,7334.935,1247.2043,0.030209934,0.030024603,0.00032038093,0.99554956
67.0,5982038.0,244.44653,7342.1626,1247.2775,0.030200625,0.030024787,0.0003160075,0.99538016
68.0,5982030.5,244.35132,7349.389,1247.3501,0.030191446,0.030024974,0.00031172702,0.9952119
69.0,5982023.5,244.25757,7356.6143,1247.4222,0.03018239,0.030025164,0.00030753773,0.9950446
70.0,5982016.0,244.16309,7363.837,1247.494,0.030173462,0.030025356,0.00030343744,0.9948784
71.0,5982009.0,244.06982,7371.057,1247.5652,0.03016467,0.03002555,0.00029942446,0.99471384
72.0,5982001.5,243.97632,7378.276,1247.636,0.030156016,0.030025745,0.0002954968,0.9945508
73.0,5981994.5,243.88257,7385.4927,1247.7062,0.030147484,0.030025944,0.00029165274,0.99438894
74.0,5981987.0,243.78906,7392.7075,1247.776,0.030139089,0.030026145,0.00028789038,0.99422884
75.0,5981980.0,243.69702,7399.921,1247.8453,0.03013082,0.030026348,0.00028420796,0.9940702
76.0,5981972.5,243.604,7407.1323,1247.9142,0.030122666,0.030026553,0.0002806038,0.99391264
77.0,5981965.5,243.51294,7414.3413,1247.9827,0.030114658,0.030026762,0.0002770763,0.99375725
78.0,5981958.0,243.4209,7421.5493,1248.0507,0.030106783,0.030026974,0.00027362374,0.9936036
79.0,5981951.0,243.32935,7428.7554,1248.118,0.030099025,0.030027186,0.0002702446,0.9934514
80.0,5981943.5,243.23755,7435.96,1248.185,0.03009139,0.030027403,0.00026693716,0.99330074
81.0,5981936.5,243.14697,7443.1616,1248.2517,0.0300839,0.030027622,0.00026370003,0.99315244
82.0,5981929.5,243.05713,7450.363,1248.318,0.030076534,0.030027844,0.00026053138,0.9930058
83.0,5981922.0,242.96655,7457.5615,1248.3837,0.030069293,0.030028068,0.00025743025,0.9928611
84.0,5981915.0,242.87622,7464.759,1248.4491,0.030062176,0.030028295,0.00025439475,0.99271816
85.0,5981907.5,242.78784,7471.954,1248.5138,0.030055204,0.030028526,0.00025142377,0.9925778
86.0,5981900.5,242.69751,7479.148,1248.5784,0.030048337,0.030028759,0.00024851557,0.9924386
87.0,5981893.5,242.60913,7486.3403,1248.6425,0.03004161,0.030028993,0.00024566898,0.99230206
88.0,5981886.0,242.52075,7493.5312,1248.7059,0.03003501,0.030029234,0.00024288279,0.9921675
89.0,5981879.0,242.43188,7500.7207,1248.7692,0.030028533,0.030029474,0.00024015558,0.99203503
90.0,5981872.0,242.34473,7507.908,1248.8319,0.030022178,0.03002972,0.000237486,0.99190456
91.0,5981864.5,242.25732,7515.0933,1248.8943,0.030015958,0.030029967,0.00023487283,0.9917766
92.0,5981857.5,242.17017,7522.2783,1248.9562,0.030009858,0.030030217,0.0002323149,0.99165064
93.0,5981850.0,242.08301,7529.461,1249.0177,0.030003894,0.030030472,0.000229811,0.9915272
94.0,5981843.0,241.99731,7536.642,1249.079,0.029998044,0.03003073,0.00022735994,0.9914057
95.0,5981836.0,241.91089,7543.822,1249.1396,0.029992325,0.03003099,0.00022496059,0.9912868
96.0,5981828.5,241.82544,7551.0005,1249.2,0.029986728,0.030031255,0.0002226118,0.9911701
97.0,5981821.5,241.74023,7558.1777,1249.26,0.029981257,0.03003152,0.00022031249,0.9910559
98.0,5981814.5,241.65503,7565.3525,1249.3196,0.029975917,0.030031791,0.00021806154,0.99094427
99.0,5981807.5,241.57031,7572.5273,1249.3787,0.0299707,0.030032067,0.00021585794,0.9908349
100.0,5981800.0,241.48633,7579.7,1249.4375,0.029965613,0.030032344,0.0002137007,0.9907283
101.0,5981793.0,241.40234,7586.8706,1249.4958,0.029960632,0.030032625,0.00021158872,0.9906236
102.0,5981786.0,241.31958,7594.0405,1249.5541,0.029955791,0.03003291,0.00020952104,0.9905219
103.0,5981778.5,241.23608,7601.209,1249.6116,0.029951073,0.030033197,0.0002074967,0.9904228
104.0,5981771.5,241.15356,7608.3765,1249.669,0.029946467,0.03003349,0.00020551484,0.9903258
105.0,5981764.5,241.07153,7615.5425,1249.7258,0.029941993,0.030033786,0.00020357432,0.9902317
106.0,5981757.5,240.98877,7622.707,1249.7825,0.029937634,0.030034086,0.00020167451,0.99013996
107.0,5981750.0,240.90771,7629.87,1249.8386,0.029933404,0.03003439,0.00019981433,0.99005103
108.0,5981743.0,240.8269,7637.032,1249.8944,0.029929295,0.030034697,0.00019799298,0.98996466
109.0,5981736.0,240.74585,7644.193,1249.9501,0.029925311,0.03003501,0.00019620961,0.98988104
110.0,5981728.5,240.66504,7651.3525,1250.0051,0.029921446,0.030035324,0.00019446338,0.98980004
111.0,5981721.5,240.5852,7658.5107,1250.0599,0.029917695,0.030035645,0.00019275339,0.9897215
112.0,5981714.5,240.50586,7665.667,1250.1144,0.029914074,0.030035969,0.00019107913,0.9896459
113.0,5981707.5,240.427,7672.8237,1250.1686,0.029910574,0.030036297,0.00018943948,0.989573
114.0,5981700.5,240.34814,7679.9785,1250.2223,0.029907197,0.03003663,0.00018783387,0.98950297
115.0,5981693.0,240.26978,7687.1323,1250.2758,0.029903933,0.030036967,0.00018626156,0.98943543
116.0,5981686.0,240.19165,7694.2847,1250.3289,0.029900799,0.030037308,0.00018472174,0.98937094
117.0,5981679.0,240.1145,7701.436,1250.3816,0.029897774,0.030037655,0.00018321378,0.9893089
118.0,5981672.0,240.03711,7708.587,1250.4341,0.029894873,0.030038005,0.0001817369,0.9892498
119.0,5981664.5,239.96045,7715.736,1250.4863,0.029892094,0.03003836,0.00018029053,0.9891935
120.0,5981657.5,239.88428,7722.8843,1250.5381,0.029889425,0.03003872,0.00017887393,0.98913985
121.0,5981650.5,239.8086,7730.0317,1250.5896,0.029886888,0.030039083,0.00017748648,0.9890894
122.0,5981643.5,239.73315,7737.1777,1250.6409,0.029884461,0.030039454,0.0001761275,0.9890414
123.0,5981636.5,239.65845,7744.3228,1250.6918,0.02988215,0.030039828,0.00017479641,0.9889962
124.0,5981629.0,239.5835,7751.4673,1250.7423,0.029879965,0.030040208,0.0001734926,0.9889542
125.0,5981622.0,239.50928,7758.611,1250.7926,0.029877895,0.030040592,0.00017221547,0.9889149
126.0,5981615.0,239.43579,7765.7534,1250.8427,0.029875934,0.030040981,0.00017096444,0.9888782
127.0,5981608.0,239.3623,7772.8945,1250.8923,0.029874103,0.030041376,0.00016973891,0.98884475
128.0,5981601.0,239.29028,7780.035,1250.9417,0.029872384,0.030041777,0.00016853832,0.98881406
129.0,5981594.0,239.21729,7787.1753,1250.9907,0.029870769,0.030042183,0.00016736228,0.9887858
130.0,5981586.5,239.14551,7794.314,1251.0397,0.029869294,0.030042594,0.00016621005,0.98876125
131.0,5981579.5,239.07397,7801.452,1251.0881,0.02986792,0.03004301,0.00016508122,0.9887391
132.0,5981572.5,239.00269,7808.5894,1251.1364,0.029866656,0.030043432,0.00016397524,0.9887196
133.0,5981565.5,238.93237,7815.726,1251.1844,0.029865503,0.03004386,0.00016289165,0.9887029
134.0,5981558.5,238.86206,7822.8613,1251.2322,0.029864484,0.030044295,0.0001618299,0.98868966
135.0,5981551.5,238.79272,7829.9966,1251.2797,0.029863574,0.030044734,0.00016078966,0.98867923
136.0,5981544.0,238.72339,7837.131,1251.3269,0.029862765,0.03004518,0.00015977028,0.98867124
137.0,5981537.0,238.6543,7844.2637,1251.3738,0.02986208,0.030045632,0.00015877138,0.9886664
138.0,5981530.0,238.58643,7851.3965,1251.4204,0.029861514,0.03004609,0.00015779259,0.98866475
139.0,5981523.0,238.51831,7858.5293,1251.4669,0.02986105,0.030046554,0.00015683337,0.9886656
140.0,5981516.0,238.45068,7865.6606,1251.5132,0.029860705,0.030047026,0.00015589336,0.9886695
141.0,5981509.0,238.38379,7872.791,1251.5591,0.029860463,0.030047502,0.00015497213,0.9886761
142.0,5981502.0,238.31787,7879.9214,1251.6047,0.029860344,0.030047985,0.00015406925,0.9886859
143.0,5981494.5,238.2522,7887.0503,1251.6501,0.029860334,0.030048477,0.00015318434,0.9886984
144.0,5981487.5,238.18604,7894.1797,1251.6954,0.029860435,0.030048974,0.00015231702,0.98871386
145.0,5981480.5,238.12158,7901.3076,1251.7404,0.02986065,0.030049477,0.00015146696,0.98873234
146.0,5981473.5,238.0564,7908.436,1251.7852,0.029860964,0.030049989,0.00015063366,0.98875326
147.0,5981466.5,237.99268,7915.5635,1251.8297,0.029861402,0.030050507,0.00014981684,0.9887776
148.0,5981459.5,237.92896,7922.69,1251.874,0.02986194,0.030051032,0.00014901614,0.9888044
149.0,5981452.5,237.86621,7929.8164,1251.9181,0.02986259,0.030051565,0.00014823122,0.98883414
150.0,5981445.5,237.80322,7936.942,1251.9619,0.029863352,0.030052105,0.00014746177,0.9888669
151.0,5981438.0,237.74121,7944.0674,1252.0055,0.029864224,0.030052653,0.00014670737,0.9889025
152.0,5981431.0,237.67944,7951.192,1252.049,0.029865198,0.030053208,0.00014596776,0.98894083
153.0,5981424.0,237.61816,7958.3164,1252.0923,0.029866286,0.03005377,0.00014524258,0.98898214
154.0,5981417.0,237.55737,7965.441,1252.1353,0.029867474,0.030054342,0.00014453163,0.98902607
155.0,5981410.0,237.49756,7972.5645,1252.1781,0.029868782,0.030054921,0.00014383445,0.9890732
156.0,5981403.0,237.43774,7979.688,1252.2207,0.029870186,0.030055508,0.00014315084,0.9891229
157.0,5981396.0,237.3789,7986.811,1252.2632,0.029871698,0.030056104,0.00014248054,0.98917544
158.0,5981389.0,237.31982,7993.933,1252.3053,0.029873315,0.030056708,0.00014182315,0.98923075
159.0,5981382.0,237.2622,8001.056,1252.3474,0.029875042,0.03005732,0.0001411785,0.9892889
160.0,5981374.5,237.20459,8008.178,1252.3893,0.029876882,0.03005794,0.00014054628,0.9893503
161.0,5981367.5,237.14746,8015.3,1252.431,0.029878814,0.03005857,0.00013992624,0.989414
162.0,5981360.5,237.09033,8022.422,1252.4725,0.029880857,0.03005921,0.00013931809,0.9894806
163.0,5981353.5,237.03467,8029.543,1252.5139,0.029883003,0.030059857,0.00013872162,0.98954993
164.0,5981346.5,236.97876,8036.6646,1252.555,0.029885253,0.030060515,0.00013813656,0.98962206
165.0,5981339.5,236.92407,8043.785,1252.5961,0.029887604,0.030061182,0.00013756266,0.9896969
166.0,5981332.5,236.86963,8050.906,1252.637,0.029890059,0.030061858,0.00013699966,0.98977447
167.0,5981325.5,236.81567,8058.027,1252.6776,0.029892623,0.030062543,0.0001364474,0.98985505
168.0,5981318.5,236.76172,8065.1475,1252.7183,0.029895283,0.03006324,0.00013590562,0.989938
169.0,5981311.5,236.70947,8072.2676,1252.7585,0.029898053,0.030063944,0.0001353741,0.99002415
170.0,5981304.0,236.6565,8079.3877,1252.7988,0.029900908,0.030064661,0.00013485261,0.9901123
171.0,5981297.0,236.60474,8086.5083,1252.8389,0.029903876,0.030065386,0.00013434095,0.9902035
172.0,5981290.0,236.55347,8093.6284,1252.8788,0.029906945,0.030066123,0.00013383891,0.99029744
173.0,5981283.0,236.50269,8100.7485,1252.9187,0.029910108,0.03006687,0.0001333463,0.9903938
174.0,5981276.0,236.4519,8107.8687,1252.9583,0.029913384,0.030067628,0.00013286293,0.9904933
175.0,5981269.0,236.4021,8114.9893,1252.9979,0.029916754,0.030068398,0.00013238857,0.99059516
176.0,5981262.0,236.35303,8122.1094,1253.0374,0.029920226,0.030069176,0.00013192307,0.9906999
177.0,5981255.0,236.30396,8129.2295,1253.0767,0.029923784,0.030069968,0.00013146622,0.99080676
178.0,5981248.0,236.2561,8136.35,1253.1157,0.029927451,0.03007077,0.00013101788,0.9909165
179.0,5981241.0,236.2085,8143.47,1253.1549,0.029931216,0.030071586,0.0001305778,0.99102885
180.0,5981233.5,236.16162,8150.591,1253.1937,0.029935071,0.030072412,0.00013014587,0.9911436
181.0,5981226.5,236.11548,8157.712,1253.2325,0.029939022,0.03007325,0.0001297219,0.9912608
182.0,5981219.5,236.06909,8164.8325,1253.2712,0.029943084,0.030074101,0.00012930577,0.991381
183.0,5981212.5,236.02393,8171.953,1253.3099,0.029947232,0.030074963,0.00012889723,0.9915035
184.0,5981205.5,235.97949,8179.074,1253.3484,0.029951474,0.03007584,0.00012849618,0.9916282
185.0,5981198.5,235.93506,8186.196,1253.3868,0.02995582,0.03007673,0.00012810249,0.99175584
186.0,5981191.5,235.89136,8193.317,1253.4252,0.029960258,0.03007763,0.00012771593,0.9918859
187.0,5981184.5,235.84839,8200.439,1253.4634,0.029964784,0.030078545,0.0001273364,0.9920182
188.0,5981177.5,235.80566,8207.562,1253.5016,0.029969413,0.030079473,0.00012696377,0.9921532
189.0,5981170.5,235.76343,8214.684,1253.5397,0.029974125,0.030080415,0.00012659791,0.99229026
190.0,5981163.0,235.72217,8221.807,1253.5775,0.029978942,0.03008137,0.00012623864,0.99243015
191.0,5981156.0,235.6814,8228.93,1253.6155,0.029983843,0.030082341,0.00012588582,0.9925721
192.0,5981149.0,235.64111,8236.053,1253.6533,0.02998885,0.030083327,0.00012553933,0.99271685
193.0,5981142.0,235.60156,8243.176,1253.691,0.029993933,0.030084325,0.00012519908,0.9928635
194.0,5981135.0,235.56226,8250.301,1253.7288,0.029999118,0.030085338,0.0001248649,0.9930128
195.0,5981128.0,235.52368,8257.424,1253.7664,0.030004391,0.030086368,0.00012453672,0.9931643
196.0,5981121.0,235.48608,8264.549,1253.804,0.030009758,0.030087411,0.00012421432,0.9933182
197.0,5981114.0,235.44873,8271.675,1253.8414,0.03001521,0.030088471,0.0001238977,0.99347425
198.0,5981107.0,235.41162,8278.801,1253.8789,0.030020757,0.030089546,0.00012358665,0.99363273
199.0,5981099.5,235.37622,8285.927,1253.9163,0.030026387,0.030090638,0.00012328109,0.99379325
200.0,5981092.5,235.34033,8293.053,1253.9537,0.030032108,0.030091746,0.00012298093,0.99395597
201.0,5981085.5,235.30518,8300.181,1253.9911,0.030037923,0.030092869,0.00012268603,0.99412113
202.0,5981078.5,235.271,8307.309,1254.0283,0.030043822,0.03009401,0.00012239632,0.9942884
203.0,5981071.5,235.23755,8314.437,1254.0656,0.030049808,0.03009517,0.00012211165,0.9944577
204.0,5981064.5,235.20435,8321.565,1254.1028,0.030055888,0.030096345,0.00012183199,0.99462944
205.0,5981057.5,235.17139,8328.695,1254.14,0.030062046,0.030097539,0.00012155719,0.99480295
206.0,5981050.0,235.13965,8335.825,1254.1771,0.030068291,0.03009875,0.00012128713,0.9949786
207.0,5981043.0,235.10815,8342.955,1254.2144,0.03007463,0.030099979,0.000121021774,0.99515665
208.0,5981036.0,235.0774,8350.087,1254.2513,0.030081047,0.030101227,0.00012076099,0.9953365
209.0,5981029.0,235.0476,8357.219,1254.2886,0.030087551,0.030102493,0.000120504694,0.99551845
210.0,5981022.0,235.01807,8364.352,1254.3257,0.030094141,0.030103778,0.0001202528,0.99570245
211.0,5981015.0,234.9895,8371.485,1254.3627,0.030100817,0.030105082,0.000120005236,0.99588853
212.0,5981008.0,234.96094,8378.619,1254.3998,0.03010758,0.030106409,0.000119761906,0.9960765
213.0,5981000.5,234.9336,8385.754,1254.4368,0.030114422,0.030107753,0.0001195227,0.9962665
214.0,5980993.5,234.9065,8392.889,1254.4739,0.030121341,0.030109119,0.000119287615,0.9964581
215.0,5980986.5,234.88013,8400.025,1254.511,0.030128356,0.030110504,0.00011905648,0.9966521
216.0,5980979.5,234.85425,8407.163,1254.5481,0.030135438,0.03011191,0.000118829266,0.9968475
217.0,5980972.5,234.82935,8414.301,1254.5852,0.030142616,0.03011334,0.00011860587,0.9970452
218.0,5980965.5,234.80493,8421.439,1254.6223,0.030149866,0.030114789,0.000118386255,0.9972445
219.0,5980958.0,234.78125,8428.58,1254.6595,0.030157201,0.03011626,0.00011817032,0.99744564
220.0,5980951.0,234.75806,8435.721,1254.6967,0.030164616,0.030117756,0.000117958014,0.9976486
221.0,5980944.0,234.7356,8442.861,1254.7338,0.030172115,0.030119272,0.00011774924,0.99785346
222.0,5980937.0,234.71362,8450.004,1254.7711,0.030179674,0.030120812,0.00011754397,0.99805933
223.0,5980930.0,234.69287,8457.147,1254.8083,0.030187333,0.030122377,0.00011734209,0.9982676
224.0,5980922.5,234.67236,8464.291,1254.8457,0.030195069,0.030123964,0.00011714353,0.9984776
225.0,5980915.5,234.6521,8471.437,1254.8829,0.03020288,0.030125577,0.00011694828,0.9986891
226.0,5980908.5,234.63306,8478.583,1254.9204,0.030210763,0.030127212,0.00011675626,0.9989021
227.0,5980901.5,234.6145,8485.7295,1254.9578,0.030218726,0.030128874,0.00011656739,0.9991167
228.0,5980894.5,234.59717,8492.878,1254.9952,0.030226776,0.030130561,0.00011638162,0.99933326
229.0,5980887.0,234.57959,8500.027,1255.0327,0.030234886,0.030132275,0.00011619888,0.99955076
230.0,5980880.0,234.56323,8507.178,1255.0704,0.030243084,0.030134013,0.00011601912,0.99977034
231.0,5980873.0,234.54736,8514.329,1255.1079,0.03025136,0.03013578,0.000115842304,0.9999913
232.0,5980866.0,234.53198,8521.481,1255.1456,0.030259699,0.030137572,0.00011566834,1.0002135
233.0,5980858.5,234.51733,8528.636,1255.1835,0.030268122,0.030139394,0.0001154972,1.0004373
234.0,5980851.5,234.50342,8535.79,1255.2214,0.030276617,0.030141242,0.000115328825,1.0006626
235.0,5980844.5,234.49023,8542.946,1255.2593,0.030285183,0.03014312,0.000115163166,1.0008891
236.0,5980837.5,234.47803,8550.104,1255.2972,0.030293817,0.030145027,0.00011500015,1.0011166
237.0,5980830.0,234.46655,8557.262,1255.3353,0.03030253,0.030146962,0.00011483974,1.0013459
238.0,5980823.0,234.45483,8564.421,1255.3734,0.030311326,0.030148927,0.00011468193,1.0015767
239.0,5980816.0,234.44531,8571.582,1255.4117,0.03032018,0.030150922,0.000114526614,1.0018084
240.0,5980809.0,234.4353,8578.744,1255.4501,0.030329114,0.03015295,0.00011437375,1.0020415
241.0,5980801.5,234.42676,8585.907,1255.4885,0.03033812,0.030155007,0.00011422333,1.002276
242.0,5980794.5,234.41846,8593.071,1255.5271,0.030347185,0.030157097,0.000114075265,1.002511
243.0,5980787.5,234.41089,8600.237,1255.5657,0.03035633,0.03015922,0.000113929564,1.0027478
244.0,5980780.0,234.40405,8607.405,1255.6044,0.030365547,0.030161375,0.00011378614,1.0029855
245.0,5980773.0,234.3982,8614.573,1255.6433,0.030374834,0.030163564,0.00011364496,1.0032244
246.0,5980766.0,234.39307,8621.744,1255.6823,0.030384183,0.030165786,0.00011350598,1.0034641
247.0,5980758.5,234.38818,8628.915,1255.7213,0.0303936,0.030168043,0.0001133692,1.0037048
248.0,5980751.5,234.38403,8636.088,1255.7606,0.030403093,0.030170335,0.00011323453,1.0039468
249.0,5980744.5,234.38086,8643.262,1255.7998,0.030412642,0.030172663,0.00011310194,1.0041894
250.0,5980737.0,234.37817,8650.4375,1255.8392,0.030422276,0.030175027,0.000112971415,1.0044334
251.0,5980730.0,234.37646,8657.614,1255.8788,0.030431962,0.030177427,0.0001128429,1.0046778
252.0,5980723.0,234.37549,8664.793,1255.9186,0.030441716,0.030179866,0.00011271636,1.0049231
253.0,5980715.5,234.37598,8671.973,1255.9584,0.030451534,0.030182341,0.00011259176,1.0051693
254.0,5980708.5,234.37598,8679.154,1255.9984,0.030461434,0.030184856,0.00011246908,1.0054166
255.0,5980701.5,234.3772,8686.337,1256.0385,0.030471385,0.03018741,0.00011234827,1.0056642
256.0,5980694.0,234.37866,8693.521,1256.0787,0.030481407,0.030190004,0.000112229296,1.0059129
257.0,5980687.0,234.38184,8700.707,1256.1193,0.030491482,0.030192638,0.00011211214,1.0061618
258.0,5980680.0,234.38501,8707.8955,1256.1598,0.030501628,0.030195313,0.000111996764,1.0064116
259.0,5980672.5,234.3894,8715.085,1256.2004,0.03051185,0.03019803,0.000111883084,1.0066624
260.0,5980665.5,234.39502,8722.275,1256.2413,0.030522123,0.030200789,0.000111771165,1.0069134
261.0,5980658.0,234.40088,8729.468,1256.2823,0.030532457,0.030203592,0.00011166091,1.0071648
262.0,5980651.0,234.40723,8736.662,1256.3236,0.030542864,0.030206438,0.00011155232,1.0074172
263.0,5980644.0,234.41406,8743.857,1256.365,0.030553326,0.030209329,0.00011144535,1.0076697
264.0,5980636.5,234.42212,8751.056,1256.4065,0.030563848,0.030212265,0.000111339956,1.0079226
265.0,5980629.5,234.43164,8758.255,1256.4482,0.030574435,0.030215247,0.000111236164,1.0081761
266.0,5980622.0,234.44116,8765.456,1256.4901,0.030585075,0.030218277,0.00011113389,1.0084295
267.0,5980615.0,234.45166,8772.658,1256.5322,0.030595789,0.030221352,0.00011103312,1.0086839
268.0,5980607.5,234.46289,8779.863,1256.5746,0.030606553,0.030224476,0.000110933855,1.0089382
269.0,5980600.5,234.4751,8787.069,1256.6171,0.030617371,0.03022765,0.00011083606,1.0091925
270.0,5980593.0,234.4878,8794.277,1256.6597,0.030628255,0.030230874,0.000110739675,1.0094471
271.0,5980586.0,234.50098,8801.487,1256.7026,0.030639201,0.030234147,0.00011064472,1.0097022
