S,I,R,D
309.27778245650046,102.70598288397801,586.2574622727032,1.7587723868181093
306.13809275060396,100.72858657234472,591.3592429482064,1.774077728844619
303.09028320526454,98.75860920850312,596.3620215216671,1.7890860645650009
300.1319851831351,96.7979967367523,601.2662194218468,1.80379865826554
297.2608576356966,94.8485726848092,606.0723526216291,1.818217057864887
294.474589435005,92.91204194160257,610.781025546752,1.8323430766402558
291.7709030119561,90.98999301869688,615.3929251937656,1.8461787755812964
289.1475567133898,89.08390147317526,619.9088153673326,1.8597264461019978
286.60234658466726,87.19513367574034,624.3295311461537,1.8729885934384607
284.1331078444359,85.32495069721112,628.6559735377396,1.885967920613218
281.7377169111903,83.47451160658278,632.8891041697176,1.8986673125091522
279.414092463626,81.6448774285717,637.0299402869413,1.9110898208608236
277.1601960875806,79.83701519562634,641.0795500665931,1.9232386501997791
274.97403318747365,78.05180175558877,645.0390479131978,1.935117143739593
272.85365363970396,76.29002762253195,648.9095899678604,1.9467287699035807
270.7971520817474,74.5524009002937,652.6923699082341,1.9580771097247016
268.80266794392327,72.83955114222661,656.3886150686442,1.9691658452059317
266.86838567731036,71.15203316724953,659.9995824082155,1.9799987472246456
264.99253464440426,69.49033082790442,663.526554863102,1.9905796645893052
263.1733888715221,67.85486062555033,666.9708379889607,2.000912513966881
261.4092667293823,66.24597529127342,670.3337567092166,2.011001270127649
259.6985306056542,64.66396743443914,673.616652003895,2.020849956011684
258.0395864101809,63.109072965565936,676.8208779902823,2.030462633970846
256.43088301280767,61.58147432354176,679.947799265853,2.039843397797558
254.87091159317134,60.08130344414353,682.9987885968943,2.048996365790682
253.35820503032144,58.60864529385829,685.9752240038088,2.057925672011425
251.8913371626759,57.163540782222015,688.8784865953161,2.0666354597859473
250.46892205260488,55.745989622480415,691.709958449566,2.0751298753486966
249.08961332735717,54.3559527709964,694.471020839129,2.0834130625173857
247.7521032359847,52.99335552181285,697.1630520859446,2.0914891562578326
246.45512184699976,51.65809001152186,699.7874258638867,2.0993622775916587
245.1974362137759,50.350017663572,702.3455095938705,2.10703652878161
243.97784965608113,49.06897116463203,704.8386631897176,2.1145159895691514
242.79520078316503,47.81475703440689,707.268237470018,2.1218047124100528
241.64836262517812,46.58715776807593,709.6355728880817,2.1289067186642434
240.5362417732741,45.38593384492487,711.9419983866411,2.1358259951599217
239.45777765787327,44.21082539704043,714.188830453725,2.1425664913611735
238.41194161375296,43.06155418496399,716.3773720850279,2.1491321162550823
237.3977359806699,41.93782542228984,718.5089118614559,2.155526735584366
236.41419327962137,40.83932938020898,720.5847231706576,2.1617541695119713
235.46037547280844,39.765742787612226,722.6060635489325,2.1678181906467957
234.53537314331993,38.71673029515769,724.574174039404,2.1737225221182106
233.63830459913802,37.691946000530166,726.4902785646378,2.179470835693912
232.76831510972386,36.691034696165225,728.3555834437796,2.185066750331337
231.9245761678418,35.71363302661344,730.1712769746208,2.190513830923861
231.1062847798154,34.75937055036479,731.9385290825719,2.1958155872477145
230.31266261435528,33.82787097174925,733.6584909410722,2.200975472823215
229.54295530144333,32.91875309666905,735.3322947177343,2.2059968841532016
228.79643173258194,32.03163175319177,736.9610533541637,2.21088316006249
228.0723834337114,31.166118580892757,738.5458604041831,2.2156375812125484
227.3701237917968,30.321822962160258,740.0877898764136,2.2202633696292393
226.68898741221432,29.49835275610921,741.5878961432466,2.2247636884297384
226.0283294763065,28.695314999992352,743.0472138820548,2.2291416416461636
225.38752516668197,27.912316500344936,744.4667580587966,2.2334002741763888
224.76596899839817,27.14896450466644,745.8475239251597,2.2375425717754784
224.16307422616669,26.404867255747824,747.1904870569145,2.241571461170743
223.5782722684501,25.679634504286387,748.4966034170122,2.245489810251036
223.01101219848613,24.9728779383903,749.7668094348189,2.249300428304456
222.46076014364408,24.28421166540853,751.0020221245734,2.25300606637372
221.92699874057482,23.613252622877535,752.2031392188908,2.2566094176566716
221.40922661677683,22.959620945321156,753.3710393199419,2.2601131179598255
220.90695791071607,22.322940279068433,754.5065820640233,2.263519746192069
220.41972191328023,21.70283797789692,755.6106082839708,2.266831824851912
219.94706241461427,21.098945527399543,756.6839402372742,2.270051820711822
219.48853728451456,20.51089876050333,757.7273818095533,2.273182145428659
219.04371802552572,19.938338083005384,758.7417187352629,2.2762251562057885
218.6121894065519,19.380908605588722,759.7277188313651,2.279183156494095
218.19354908634656,18.838260278954774,760.6861322379846,2.2820583967139534
217.78740708236876,18.310048182342832,761.6176916603073,2.2848530749809215
217.39338542967053,17.795932612756076,762.5231126197141,2.287569337859142
217.01111779973263,17.29557921025541,763.4030937088852,2.290209281126655
216.64024917212072,16.808658931684747,764.2583169453584,2.2927749508360744
216.2804354558114,16.334848215754693,765.0894479844803,2.2952683439534405
215.93134313240176,15.87382910101783,765.8971363575077,2.2976914090725225
215.59264893408843,15.425289254740834,766.682015763879,2.3000460472916364
215.2640395212372,14.988922005972682,767.444704359711,2.302334113079132
214.94521116687324,14.56442625101961,768.1858051666072,2.304557415499821
214.63586945845287,14.151506616299159,768.905906206628,2.3067177186198835
214.33572900454146,13.74987344820478,769.6055808048392,2.3088167424145167
214.04451315096338,13.359242807136676,770.285387878265,2.3108561636347944
213.76195370826042,12.979336420589078,770.9458722543874,2.3128376167631615
213.48779068909462,12.609881598992981,771.5875650168618,2.3147626950505846
213.2217720459233,12.250611337369048,772.2109836657105,2.316632950997131
212.96365342381105,11.901264243384714,772.8166324354977,2.3184498973064924
212.7131979191524,11.561584504871488,773.4050025682714,2.320215007704813
212.47017585251206,11.231321775025755,773.9765726544988,2.3219297179634952
212.23436454106562,10.91023114594508,774.5318088863304,2.32359542665899
212.0055480753499,10.598073151174452,775.0711652776428,2.3252134958329274
211.78351710955843,10.294613683590962,775.5950839549857,2.326785251864956
211.5680686568999,9.999623933950476,776.103995422881,2.328311986268642
211.35900590282398,9.712880252874713,776.5983188876384,2.3297949566629144
211.15613800224787,9.434164153806222,777.0784624565762,2.331235387369728
210.95927989352086,9.163262244499647,777.5448233918041,2.332634470175411
210.76825211966687,8.8999661470213,777.9977883682072,2.3339933651046207
210.5828806568561,8.64407241036329,778.4377337315858,2.3353132011947566
210.40299675544355,8.395382385148835,778.8650257820615,2.3365950773461837
210.22843676271194,8.153702218251187,779.2800209561684,2.337840062868504
210.05904196859518,7.918842754513775,779.6830660786551,2.3390491982359642
209.89465845241352,7.690619457699518,780.0744985941046,2.3402234957823134
209.73513694147573,7.468852302014872,780.4546468160612,2.3413639404481827
209.58033266937952,7.253365683695807,780.8238301564553,2.342471490469365
209.43010522724953,7.0439883802100915,781.1823593145965,2.343547077943789
209.2843184331033,6.840553452012562,781.530536505368,2.344591609516103
209.14284020126146,6.642898161762844,781.8686556699657,2.3456059670098957
209.00554242617017,6.450863858391368,782.1970027073164,2.346591008121948
208.87230085295377,6.2642959201796815,782.5158556598868,2.3475475669796593
208.74299495673563,6.083043681249298,782.8254849072931,2.348476454721878
208.61750782983088,5.906960344163572,783.1261533659077,2.349378460097722
208.4957260718977,5.735902895888436,783.4181166821674,2.3502543500465003
208.37753969120914,5.56973200147033,783.7016234370095,2.3511048703110267
208.26284198988571,5.408311956349425,783.9769153078413,2.3519307459235224
208.15152946508587,5.251510601367962,784.2442272517908,2.3527326817553704
208.04350171156827,5.099199243799436,784.5037876815875,2.3535113630447606
207.93866133052632,4.951252571457406,784.75581864209,2.354267455926268
207.8369138419892,4.807548566153866,785.0005359839053,2.3550016079517135
207.73816758714014,4.667968450762698,785.2381495135566,2.3557144485406676
207.64233364541292,4.532396606901052,785.4688631582114,2.3564065894746324
207.54932575079206,4.400720502382956,785.6928751214606,2.35707862536438
207.45906021693207,4.272830606156407,785.9103780427832,2.357731134128348
207.37145585620087,4.148620323075831,786.1215591432934,2.3583646774298783
207.28643390056982,4.027985931036437,786.3266003672919,2.358979801101874
207.20391792980237,3.910826508393056,786.5256785262259,2.359577035578676
207.12383380050906,3.797043865794581,786.7189654373841,2.3601568963121506
207.0461095831149,3.6865424685247214,786.9066280641678,2.360719884192502
206.97067548886596,3.5792293825853876,787.0888286426207,2.3612664859278603
206.89746380543602,3.4750142097426555,787.2657248103901,2.3617971744311683
206.82640883459837,3.3738090236042444,787.4374697325995,2.3623124091977967
206.75744683278893,3.2755283056355813,787.6042122249007,2.3628126366747004
206.69051595591876,3.1800888786511363,787.7660968748056,2.363298290624415
206.6255561960991,3.087409856996197,787.9232641544413,2.363769792463322
206.56250932804568,2.9974125854974516,788.0758505348523,2.364227551604555
206.50131885520676,2.9100205826697705,788.2239885963345,2.364671965789001
206.441929960639,2.825159481095171,788.3678071368553,2.3651034214105637
206.38428945641328,2.742756972980352,788.5074312767761,2.3655222938303258
206.32834573146658,2.6627427609219554,788.6429825599316,2.3659289476797927
206.2740487055002,2.585048503861455,788.7745790534779,2.3663237371604313
206.2213497829262,2.5096077660534193,788.9023354446864,2.3667070063340567
206.17020181184873,2.43635596334916,789.026363135396,2.3670790894061855
206.12055903783852,2.365230317505083,789.1467703336555,2.367440311000964
206.07237706154604,2.2961698089371363,789.2636621430876,2.3677909864292603
206.0256127985618,2.229115129531547,789.3771406499568,2.3681314219498684
205.98022444051165,2.1640086366961975,789.4873050077689,2.368461915023304
205.93617141964475,2.100794306589701,789.594251519208,2.3687827545576217
205.89341436807774,2.039417693737205,789.698073717034,2.3690942211510997
205.85191508271419,1.9798258879300468,789.7988624420298,2.369396587326087
205.81163649041991,1.921967472810208,789.8967059190129,2.3696901177570364
205.77254261554233,1.8657924847172778,789.9916898302497,2.3699750694907467
205.73459854807118,1.8112523727458967,790.0838973870219,2.3702516921610632
205.69777040921048,1.758299961931344,790.1734094006563,2.370520228201966
