t,S,I,R,D,beta_const,gamma_const,mu_const,R0_const
27.0,5989798.5,7011.6406,3031.0469,694.2197,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
28.0,5989617.0,7079.535,3121.293,709.78296,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
29.0,5989436.0,7134.3867,3214.3125,725.2512,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
30.0,5989255.5,7177.8164,3310.3164,740.6599,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
31.0,5989074.0,7211.2383,3409.371,756.03906,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
32.0,5988892.5,7235.951,3511.5586,771.4165,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
33.0,5988710.5,7253.1523,3616.9062,786.8164,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
34.0,5988527.5,7263.881,3725.332,802.2527,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
35.0,5988343.5,7269.074,3836.7266,817.7439,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
36.0,5988159.0,7269.5957,3950.9336,833.29834,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
37.0,5987973.0,7266.2227,4067.8086,848.92505,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
38.0,5987786.5,7259.6836,4187.1367,864.6316,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
39.0,5987599.5,7250.627,4308.6562,880.4192,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
40.0,5987411.5,7239.6387,4432.1094,896.28906,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
41.0,5987222.5,7227.25,4557.254,912.2422,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
42.0,5987033.5,7214.006,4683.801,928.2776,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
43.0,5986844.5,7200.3555,4811.449,944.39233,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
44.0,5986655.0,7186.7207,4939.883,960.5818,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
45.0,5986465.5,7173.5625,5068.8867,976.8452,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
46.0,5986276.0,7161.2324,5198.1914,993.17847,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
47.0,5986086.5,7150.092,5327.41,1009.5742,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
48.0,5985898.0,7140.498,5456.3984,1026.0293,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
49.0,5985709.5,7132.789,5584.832,1042.5408,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
50.0,5985521.5,7127.2754,5712.492,1059.1018,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
51.0,5985334.5,7124.248,5839.16,1075.7117,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
52.0,5985148.0,7124.006,5964.629,1092.3635,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
53.0,5984962.5,7126.8223,6088.6914,1109.0574,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
54.0,5984777.5,7132.9727,6211.16,1125.7852,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
55.0,5984593.5,7142.715,6331.922,1142.5496,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
56.0,5984410.0,7156.3086,6450.8086,1159.3467,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
57.0,5984227.5,7173.9824,6567.6953,1176.1748,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
58.0,5984045.5,7196.006,6682.535,1193.0364,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
59.0,5983864.0,7222.582,6795.203,1209.9268,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
60.0,5983683.0,7253.951,6905.6484,1226.8497,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
61.0,5983502.5,7290.332,7013.9023,1243.8073,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
62.0,5983321.5,7331.924,7119.871,1260.7993,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
63.0,5983141.0,7378.9727,7223.6055,1277.8301,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
64.0,5982960.5,7431.664,7325.168,1294.904,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
65.0,5982779.0,7490.1953,7424.5703,1312.0234,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
66.0,5982597.0,7554.748,7521.8633,1329.1929,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
67.0,5982413.5,7625.547,7617.2188,1346.4202,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
68.0,5982229.0,7702.754,7710.668,1363.7085,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
69.0,5982043.0,7786.551,7802.4414,1381.0684,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
70.0,5981854.5,7877.125,7892.664,1398.5063,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
71.0,5981663.5,7974.6406,7981.492,1416.0297,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
72.0,5981470.0,8079.2676,8069.172,1433.6486,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
73.0,5981273.0,8191.1797,8155.9375,1451.3726,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
74.0,5981072.0,8310.51,8241.969,1469.21,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
75.0,5980867.0,8437.424,8327.59,1487.174,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
76.0,5980657.0,8572.086,8413.047,1505.2739,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
77.0,5980442.0,8714.629,8498.695,1523.5243,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
78.0,5980221.0,8865.1875,8584.797,1541.9354,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
79.0,5979994.0,9023.91,8671.727,1560.5195,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
80.0,5979759.5,9190.93,8759.859,1579.2936,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
81.0,5979517.5,9366.361,8849.504,1598.2667,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
82.0,5979267.5,9550.344,8941.152,1617.4559,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
83.0,5979008.5,9743.004,9035.1875,1636.8779,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
84.0,5978740.5,9944.43,9131.949,1656.5413,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
85.0,5978461.5,10154.756,9232.016,1676.4677,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
86.0,5978172.5,10374.098,9335.758,1696.6698,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
87.0,5977871.5,10602.551,9443.691,1717.1638,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
88.0,5977558.0,10840.217,9556.297,1737.9646,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
89.0,5977232.0,11087.199,9674.051,1759.0911,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
90.0,5976892.0,11343.6,9797.559,1780.5582,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
91.0,5976537.0,11609.521,9927.281,1802.3823,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
92.0,5976167.5,11885.051,10063.793,1824.5807,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
93.0,5975781.0,12170.277,10207.645,1847.1696,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
94.0,5975378.5,12465.3125,10359.418,1870.1659,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
95.0,5974957.5,12770.229,10519.719,1893.586,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
96.0,5974518.5,13085.123,10689.129,1917.4474,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
97.0,5974059.5,13410.1,10868.254,1941.7656,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
98.0,5973580.5,13745.24,11057.773,1966.5591,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
99.0,5973080.5,14090.658,11258.285,1991.8424,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
100.0,5972558.0,14446.432,11470.418,2017.6321,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
101.0,5972013.0,14812.68,11694.895,2043.9436,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
102.0,5971444.0,15189.512,11932.383,2070.793,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
103.0,5970850.0,15577.051,12183.527,2098.1958,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
104.0,5970230.0,15975.408,12449.09,2126.1665,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
105.0,5969583.5,16384.719,12729.719,2154.7183,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
106.0,5968909.0,16805.139,13026.246,2183.869,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
107.0,5968205.5,17236.805,13339.352,2213.628,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
108.0,5967472.5,17679.895,13669.797,2244.0107,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
109.0,5966708.0,18134.615,14018.434,2275.0298,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
110.0,5965912.0,18601.117,14385.965,2306.6938,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
111.0,5965082.5,19079.662,14773.219,2339.017,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
112.0,5964218.0,19570.47,15181.102,2372.0095,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
113.0,5963318.5,20073.818,15610.379,2405.6792,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
114.0,5962382.0,20590.008,16061.969,2440.0356,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
115.0,5961407.0,21119.34,16536.793,2475.087,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
116.0,5960392.0,21662.186,17035.688,2510.838,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
117.0,5959336.5,22218.922,17559.664,2547.2966,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
118.0,5958238.0,22789.965,18109.691,2584.4663,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
119.0,5957096.0,23375.803,18686.734,2622.3506,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
120.0,5955907.5,23976.934,19291.86,2660.9534,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
121.0,5954672.0,24593.89,19926.113,2700.275,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
122.0,5953387.5,25227.283,20590.555,2740.313,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
123.0,5952051.5,25877.758,21286.36,2781.0706,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
124.0,5950663.0,26546.012,22014.627,2822.5405,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
125.0,5949219.5,27232.773,22776.553,2864.7212,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
126.0,5947719.0,27938.871,23573.408,2907.6084,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
127.0,5946159.0,28665.129,24406.39,2951.193,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
128.0,5944538.0,29412.436,25276.803,2995.4692,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
129.0,5942853.0,30181.758,26185.928,3040.4258,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
130.0,5941102.5,30974.041,27135.084,3086.053,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
131.0,5939283.5,31790.336,28125.62,3132.3408,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
132.0,5937393.0,32631.648,29158.896,3179.2756,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
133.0,5935430.0,33499.055,30236.227,3226.8438,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
134.0,5933391.0,34393.59,31358.969,3275.0337,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
135.0,5931274.0,35316.293,32528.393,3323.829,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
136.0,5929076.5,36268.164,33745.773,3373.218,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
137.0,5926796.5,37250.156,35012.31,3423.1863,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
138.0,5924432.0,38263.145,36329.145,3473.7212,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
139.0,5921981.5,39307.855,37697.277,3524.812,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
140.0,5919442.5,40384.914,39117.58,3576.448,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
141.0,5916814.5,41494.78,40590.77,3628.6196,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
142.0,5914096.5,42637.68,42117.52,3681.3267,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
143.0,5911288.5,43813.64,43698.08,3734.5645,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
144.0,5908390.0,45022.383,45332.625,3788.3362,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
145.0,5905401.5,46263.35,47020.992,3842.6465,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
146.0,5902325.0,47535.676,48762.844,3897.5098,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
147.0,5899161.5,48838.07,50557.36,3952.937,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
148.0,5895914.5,50168.99,52403.62,4008.954,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
149.0,5892586.5,51526.426,54300.316,4065.5872,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
150.0,5889181.5,52908.043,56245.746,4122.8657,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
151.0,5885704.0,54311.137,58238.07,4180.832,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
152.0,5882159.5,55732.656,60274.973,4239.524,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
153.0,5878554.0,57169.266,62354.023,4298.99,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
154.0,5874893.0,58617.32,64472.56,4359.283,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
155.0,5871183.0,60073.0,66627.64,4420.4546,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
156.0,5867432.0,61532.31,68816.305,4482.5615,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
157.0,5863646.0,62991.164,71035.45,4545.6616,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
158.0,5859832.0,64445.453,73281.93,4609.8105,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
159.0,5855998.0,65891.09,75552.67,4675.067,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
160.0,5852150.0,67324.13,77844.69,4741.4834,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
161.0,5848295.5,68740.75,80155.0,4809.111,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
162.0,5844439.5,70137.36,82481.03,4877.999,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
163.0,5840588.0,71510.625,84820.266,4948.1895,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
164.0,5836746.5,72857.55,87170.38,5019.7183,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
165.0,5832919.0,74175.41,89529.47,5092.619,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
166.0,5829109.5,75461.87,91895.875,5166.9155,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
167.0,5825322.0,76714.89,94268.14,5242.6265,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
168.0,5821558.0,77932.8,96645.17,5319.7637,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
169.0,5817820.0,79114.266,99026.125,5398.331,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
170.0,5814110.0,80258.22,101410.47,5478.326,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
171.0,5810428.0,81363.914,103797.875,5559.7397,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
172.0,5806775.0,82430.86,106188.266,5642.554,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
173.0,5803151.0,83458.76,108581.81,5726.744,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
174.0,5799556.0,84447.516,110978.805,5812.278,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
175.0,5795988.5,85397.19,113379.77,5899.115,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
176.0,5792448.5,86307.95,115785.375,5987.2075,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
177.0,5788934.5,87180.07,118196.34,6076.494,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
178.0,5785446.0,88013.86,120613.62,6166.907,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
179.0,5781981.5,88809.625,123038.21,6258.368,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
180.0,5778539.5,89567.734,125471.2,6350.783,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
181.0,5775119.5,90288.47,127913.76,6444.0444,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
182.0,5771720.0,90972.07,130367.15,6538.0283,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
183.0,5768340.5,91618.695,132832.72,6632.595,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
184.0,5764980.0,92228.4,135311.84,6727.579,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
185.0,5761638.0,92801.11,137806.1,6822.795,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
186.0,5758314.5,93336.64,140316.98,6918.0312,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
187.0,5755009.0,93834.625,142846.25,7013.045,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
188.0,5751722.5,94294.52,145395.66,7107.5654,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
189.0,5748455.5,94715.625,147967.11,7201.285,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
190.0,5745208.5,95097.06,150562.6,7293.866,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
191.0,5741983.0,95437.73,153184.28,7384.932,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
192.0,5738781.0,95736.44,155834.34,7474.0757,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
193.0,5735604.0,95991.766,158515.03,7560.8613,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
194.0,5732454.0,96202.266,161228.72,7644.8315,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
195.0,5729333.5,96366.39,163977.62,7725.5176,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
196.0,5726245.0,96482.71,166763.97,7802.4595,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
197.0,5723191.0,96549.91,169589.75,7875.2236,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
198.0,5720173.0,96566.92,172456.58,7943.4253,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
199.0,5717192.5,96533.26,175365.53,8006.767,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
200.0,5714250.5,96448.94,178317.06,8065.0693,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
201.0,5711347.0,96314.84,181310.86,8118.3013,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
202.0,5708480.5,96132.766,184345.47,8166.618,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
203.0,5705648.5,95905.64,187418.28,8210.377,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
204.0,5702846.5,95637.516,190525.75,8250.159,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
205.0,5700069.5,95333.52,193662.9,8286.758,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
206.0,5697311.0,94999.83,196823.94,8321.16,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
207.0,5694562.5,94643.34,200002.19,8354.499,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
208.0,5691816.5,94271.48,203190.44,8388.006,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
209.0,5689064.0,93891.73,206381.44,8422.934,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
210.0,5686297.5,93511.37,209568.06,8460.49,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
211.0,5683509.0,93137.09,212743.81,8501.775,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
212.0,5680693.0,92774.67,215903.06,8547.723,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
213.0,5677844.5,92428.875,219041.22,8599.064,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
214.0,5674959.5,92103.29,222154.81,8656.324,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
215.0,5672037.0,91800.375,225241.56,8719.803,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
216.0,5669076.0,91521.484,228300.16,8789.603,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
217.0,5666076.5,91267.05,231330.4,8865.66,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
218.0,5663041.0,91036.69,234332.66,8947.766,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
219.0,5659971.0,90829.44,237308.03,9035.6045,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
220.0,5656869.5,90643.87,240258.1,9128.795,0.03910177973441348,0.03194778790071201,0.0023158372111803383,1.1412038161963745
